rk,player,nation,squad,comp,season,age,born,ninety_mins_played,touches,def_pen_area_touches,def_third_touches,mid_third_touches,att_third_touches,att_pen_area_touches,live_ball_touches,take_ons_attempted,take_ons_successful,take_on_succ_pct,take_ons_tackled,take_on_tackled_pct,carries,total_distance_carried,progressive_carries_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,position,age_range,general_position,country,continent
955,Álvaro García,ESP,Rayo Vallecano,La Liga,2021,28.0,1992.0,33.3,1393,40,248,419,741,154,1393,50,22,44.0,28,56.0,759,4974,2696,124,49,58,70,13,888,293,"FW,MF",25-29,Forward,Spain,Europe
955,Álvaro García,ESP,Rayo Vallecano,La Liga,2021,28.0,1992.0,33.3,1393,40,248,419,741,154,1393,50,22,44.0,28,56.0,759,4974,2696,124,49,58,70,13,888,293,"FW,MF",25-29,Forward,Spain,Europe
955,Álvaro García,ESP,Rayo Vallecano,La Liga,2021,28.0,1992.0,33.3,1393,40,248,419,741,154,1393,50,22,44.0,28,56.0,759,4974,2696,124,49,58,70,13,888,293,"FW,MF",25-29,Forward,Spain,Europe
955,Álvaro García,ESP,Rayo Vallecano,La Liga,2021,28.0,1992.0,33.3,1393,40,248,419,741,154,1393,50,22,44.0,28,56.0,759,4974,2696,124,49,58,70,13,888,293,"FW,MF",25-29,Forward,Spain,Europe
955,Álvaro García,ESP,Rayo Vallecano,La Liga,2021,28.0,1992.0,33.3,1393,40,248,419,741,154,1393,50,22,44.0,28,56.0,759,4974,2696,124,49,58,70,13,888,293,"FW,MF",25-29,Forward,Spain,Europe
955,Álvaro García,ESP,Rayo Vallecano,La Liga,2021,28.0,1992.0,33.3,1393,40,248,419,741,154,1393,50,22,44.0,28,56.0,759,4974,2696,124,49,58,70,13,888,293,"FW,MF",25-29,Forward,Spain,Europe
955,Álvaro García,ESP,Rayo Vallecano,La Liga,2021,28.0,1992.0,33.3,1393,40,248,419,741,154,1393,50,22,44.0,28,56.0,759,4974,2696,124,49,58,70,13,888,293,"FW,MF",25-29,Forward,Spain,Europe
955,Álvaro García,ESP,Rayo Vallecano,La Liga,2021,28.0,1992.0,33.3,1393,40,248,419,741,154,1393,50,22,44.0,28,56.0,759,4974,2696,124,49,58,70,13,888,293,"FW,MF",25-29,Forward,Spain,Europe
955,Álvaro García,ESP,Rayo Vallecano,La Liga,2021,28.0,1992.0,33.3,1393,40,248,419,741,154,1393,50,22,44.0,28,56.0,759,4974,2696,124,49,58,70,13,888,293,"FW,MF",25-29,Forward,Spain,Europe
955,Álvaro García,ESP,Rayo Vallecano,La Liga,2021,28.0,1992.0,33.3,1393,40,248,419,741,154,1393,50,22,44.0,28,56.0,759,4974,2696,124,49,58,70,13,888,293,"FW,MF",25-29,Forward,Spain,Europe
955,Álvaro García,ESP,Rayo Vallecano,La Liga,2021,28.0,1992.0,33.3,1393,40,248,419,741,154,1393,50,22,44.0,28,56.0,759,4974,2696,124,49,58,70,13,888,293,"FW,MF",25-29,Forward,Spain,Europe
955,Álvaro García,ESP,Rayo Vallecano,La Liga,2021,28.0,1992.0,33.3,1393,40,248,419,741,154,1393,50,22,44.0,28,56.0,759,4974,2696,124,49,58,70,13,888,293,"FW,MF",25-29,Forward,Spain,Europe
955,Álvaro García,ESP,Rayo Vallecano,La Liga,2021,28.0,1992.0,33.3,1393,40,248,419,741,154,1393,50,22,44.0,28,56.0,759,4974,2696,124,49,58,70,13,888,293,"FW,MF",25-29,Forward,Spain,Europe
955,Álvaro García,ESP,Rayo Vallecano,La Liga,2021,28.0,1992.0,33.3,1393,40,248,419,741,154,1393,50,22,44.0,28,56.0,759,4974,2696,124,49,58,70,13,888,293,"FW,MF",25-29,Forward,Spain,Europe
955,Álvaro García,ESP,Rayo Vallecano,La Liga,2021,28.0,1992.0,33.3,1393,40,248,419,741,154,1393,50,22,44.0,28,56.0,759,4974,2696,124,49,58,70,13,888,293,"FW,MF",25-29,Forward,Spain,Europe
957,David García,ESP,Osasuna,La Liga,2021,27.0,1994.0,34.5,1819,237,820,917,88,56,1819,4,3,75.0,1,25.0,867,4311,2465,7,5,0,12,3,977,2,DF,25-29,Defender,Spain,Europe
957,David García,ESP,Osasuna,La Liga,2021,27.0,1994.0,34.5,1819,237,820,917,88,56,1819,4,3,75.0,1,25.0,867,4311,2465,7,5,0,12,3,977,2,DF,25-29,Defender,Spain,Europe
957,David García,ESP,Osasuna,La Liga,2021,27.0,1994.0,34.5,1819,237,820,917,88,56,1819,4,3,75.0,1,25.0,867,4311,2465,7,5,0,12,3,977,2,DF,25-29,Defender,Spain,Europe
957,David García,ESP,Osasuna,La Liga,2021,27.0,1994.0,34.5,1819,237,820,917,88,56,1819,4,3,75.0,1,25.0,867,4311,2465,7,5,0,12,3,977,2,DF,25-29,Defender,Spain,Europe
958,Eric García,ESP,Barcelona,La Liga,2021,20.0,2001.0,22.7,1862,134,681,1136,52,10,1862,3,2,66.7,1,33.3,1301,7382,4972,36,12,2,12,1,1445,3,DF,20-24,Defender,Spain,Europe
960,Joan García,ESP,Espanyol,La Liga,2021,20.0,2001.0,1.2,36,26,33,3,0,0,36,0,0,,0,,19,85,43,0,0,0,0,0,13,0,GK,20-24,Goalkeeper,Spain,Europe
961,Manu García,ESP,Alavés,La Liga,2021,23.0,1998.0,12.0,693,9,92,412,202,9,693,45,32,71.1,13,28.9,427,2227,1031,23,13,4,31,22,462,30,MF,20-24,Midfielder,Spain,Europe
961,Manu García,ESP,Alavés,La Liga,2021,23.0,1998.0,12.0,693,9,92,412,202,9,693,45,32,71.1,13,28.9,427,2227,1031,23,13,4,31,22,462,30,MF,20-24,Midfielder,Spain,Europe
961,Manu García,ESP,Alavés,La Liga,2021,23.0,1998.0,12.0,693,9,92,412,202,9,693,45,32,71.1,13,28.9,427,2227,1031,23,13,4,31,22,462,30,MF,20-24,Midfielder,Spain,Europe
961,Manu García,ESP,Alavés,La Liga,2021,23.0,1998.0,12.0,693,9,92,412,202,9,693,45,32,71.1,13,28.9,427,2227,1031,23,13,4,31,22,462,30,MF,20-24,Midfielder,Spain,Europe
962,Raúl García,ESP,Athletic Club,La Liga,2021,35.0,1986.0,20.0,795,27,82,372,345,67,794,12,9,75.0,3,25.0,370,1173,473,12,20,1,29,15,574,113,FW,35-39,Forward,Spain,Europe
962,Raúl García,ESP,Athletic Club,La Liga,2021,35.0,1986.0,20.0,795,27,82,372,345,67,794,12,9,75.0,3,25.0,370,1173,473,12,20,1,29,15,574,113,FW,35-39,Forward,Spain,Europe
962,Raúl García,ESP,Athletic Club,La Liga,2021,35.0,1986.0,20.0,795,27,82,372,345,67,794,12,9,75.0,3,25.0,370,1173,473,12,20,1,29,15,574,113,FW,35-39,Forward,Spain,Europe
962,Raúl García,ESP,Athletic Club,La Liga,2021,35.0,1986.0,20.0,795,27,82,372,345,67,794,12,9,75.0,3,25.0,370,1173,473,12,20,1,29,15,574,113,FW,35-39,Forward,Spain,Europe
963,Rubén García,ESP,Osasuna,La Liga,2021,28.0,1993.0,26.4,1550,22,190,628,746,61,1548,47,24,51.1,23,48.9,834,3726,1693,39,52,11,56,18,1004,199,"MF,FW",25-29,Midfielder,Spain,Europe
963,Rubén García,ESP,Osasuna,La Liga,2021,28.0,1993.0,26.4,1550,22,190,628,746,61,1548,47,24,51.1,23,48.9,834,3726,1693,39,52,11,56,18,1004,199,"MF,FW",25-29,Midfielder,Spain,Europe
963,Rubén García,ESP,Osasuna,La Liga,2021,28.0,1993.0,26.4,1550,22,190,628,746,61,1548,47,24,51.1,23,48.9,834,3726,1693,39,52,11,56,18,1004,199,"MF,FW",25-29,Midfielder,Spain,Europe
963,Rubén García,ESP,Osasuna,La Liga,2021,28.0,1993.0,26.4,1550,22,190,628,746,61,1548,47,24,51.1,23,48.9,834,3726,1693,39,52,11,56,18,1004,199,"MF,FW",25-29,Midfielder,Spain,Europe
964,Saúl García,ESP,Alavés,La Liga,2021,26.0,1994.0,0.0,5,1,4,0,1,0,5,0,0,,0,,0,0,0,0,0,0,0,0,1,0,MF,25-29,Midfielder,Spain,Europe
965,Unai García,ESP,Osasuna,La Liga,2021,29.0,1992.0,15.6,729,101,349,344,43,13,729,4,3,75.0,1,25.0,326,1666,1001,12,7,2,10,2,354,5,DF,25-29,Defender,Spain,Europe
967,Mario Gaspar,ESP,Villarreal,La Liga,2021,30.0,1990.0,6.9,428,26,138,197,95,14,428,4,3,75.0,1,25.0,188,813,526,6,4,0,5,2,252,22,DF,30-34,Defender,Spain,Europe
