rk,player,nation,squad,comp,season,age,born,ninety_mins_played,tackles,tackles_won,def_third_tackles,mid_third_tackles,att_third_tackles,dribblers_tackled,dribblers_challenged,tackle_pct,challenges_lost,blocks,shots_blocked,passes_blocked,interceptions,tackles_interceptions,clearances,errors,position,age_range,general_position,country,continent
1062,Clément Grenier,FRA,Mallorca,La Liga,2021,30.0,1991.0,0.7,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,MF,30-34,Midfielder,France,Europe
1063,Sebastian Griesbeck,GER,Greuther Fürth,Bundesliga,2021,30.0,1990.0,27.1,60,31,38,19,3,39,62,62.9,23,38,13,25,43,103,100,1,"DF,MF",30-34,Defender,Germany,Europe
1064,Sebastian Griesbeck,GER,Union Berlin,Bundesliga,2021,30.0,1990.0,0.1,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,MF,30-34,Midfielder,Germany,Europe
1065,Antoine Griezmann,FRA,Barcelona,La Liga,2021,30.0,1991.0,2.9,13,5,3,10,0,2,6,33.3,4,4,0,4,3,16,5,0,FW,30-34,Forward,France,Europe
1066,Antoine Griezmann,FRA,Atlético Madrid,La Liga,2021,30.0,1991.0,18.8,30,14,11,15,4,12,32,37.5,20,18,1,17,7,37,18,0,"FW,MF",30-34,Forward,France,Europe
1067,Vincenzo Grifo,ITA,Freiburg,Bundesliga,2021,28.0,1993.0,30.8,27,15,9,13,5,9,26,34.6,17,12,2,10,13,40,28,0,"MF,FW",25-29,Midfielder,Italy,Europe
1068,Lennart Grill,GER,Leverkusen,Bundesliga,2021,22.0,1999.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,GK,20-24,Goalkeeper,Germany,Europe
1069,Florian Grillitsch,AUT,Hoffenheim,Bundesliga,2021,25.0,1995.0,16.6,37,19,15,21,1,17,31,54.8,14,18,7,11,29,66,36,1,"DF,MF",25-29,Defender,Austria,Europe
1070,Pascal Groß,GER,Brighton,Premier League,2021,30.0,1991.0,22.6,28,15,15,11,2,12,33,36.4,21,34,8,26,18,46,23,0,"MF,DF",30-34,Midfielder,Germany,Europe
1071,Carlos Gruezo,ECU,Augsburg,Bundesliga,2021,26.0,1995.0,10.8,22,11,10,10,2,8,21,38.1,13,11,2,9,9,31,15,0,MF,25-29,Midfielder,Ecuador,South America
1073,Andrés Guardado,MEX,Betis,La Liga,2021,34.0,1986.0,15.5,30,13,12,17,1,13,34,38.2,21,18,4,14,21,51,29,1,MF,30-34,Midfielder,Mexico,North America
1076,Gabriel Gudmundsson,SWE,Lille,Ligue 1,2021,22.0,1999.0,14.9,43,31,24,16,3,17,35,48.6,18,15,3,12,20,63,13,0,"DF,MF",20-24,Defender,Sweden,Europe
1078,Gonçalo Guedes,POR,Valencia,La Liga,2021,24.0,1996.0,29.0,21,14,6,7,8,2,22,9.1,20,14,0,14,9,30,1,0,"FW,MF",20-24,Forward,Portugal,Europe
1079,Marc Guéhi,ENG,Crystal Palace,Premier League,2021,21.0,2000.0,35.8,35,17,24,10,1,15,16,93.8,1,34,26,8,30,65,127,0,DF,20-24,Defender,England,Europe
1080,Mattéo Guendouzi,FRA,Marseille,Ligue 1,2021,22.0,1999.0,35.0,45,30,10,26,9,13,47,27.7,34,15,1,14,16,61,18,0,MF,20-24,Midfielder,France,Europe
1081,Yanis Guermouche,FRA,Montpellier,Ligue 1,2021,20.0,2001.0,0.1,2,1,0,1,1,1,1,100.0,0,0,0,0,0,2,0,0,"MF,FW",20-24,Midfielder,France,Europe
1082,Raphaël Guerreiro,POR,Dortmund,Bundesliga,2021,27.0,1993.0,19.9,35,19,19,12,4,16,31,51.6,15,18,2,16,25,60,14,1,DF,25-29,Defender,Portugal,Europe
1083,Evann Guessand,CIV,Nice,Ligue 1,2021,20.0,2001.0,4.9,9,8,2,5,2,3,8,37.5,5,4,0,4,0,9,1,0,FW,20-24,Forward,Ivory Coast,Africa
1085,Lamine Gueye,SEN,Metz,Ligue 1,2021,23.0,1998.0,6.2,5,5,1,1,3,3,7,42.9,4,4,0,4,6,11,1,0,"FW,MF",20-24,Forward,Senegal,Africa
1086,Pape Gueye,SEN,Marseille,Ligue 1,2021,22.0,1999.0,17.0,38,19,15,22,1,16,31,51.6,15,15,3,12,24,62,16,0,MF,20-24,Midfielder,Senegal,Africa
1087,John Guidetti,SWE,Alavés,La Liga,2021,29.0,1992.0,3.1,2,1,0,0,2,0,1,0.0,1,1,0,1,0,2,0,0,"FW,MF",25-29,Forward,Sweden,Europe
1088,Josuha Guilavogui,FRA,Bordeaux,Ligue 1,2021,30.0,1990.0,14.8,39,16,18,17,4,14,29,48.3,15,16,8,8,36,75,23,0,"MF,DF",30-34,Midfielder,France,Europe
1089,Josuha Guilavogui,FRA,Wolfsburg,Bundesliga,2021,30.0,1990.0,10.5,23,14,13,9,1,7,18,38.9,11,11,6,5,25,48,42,0,"MF,DF",30-34,Midfielder,France,Europe
1092,Bruno Guimarães,BRA,Newcastle Utd,Premier League,2021,23.0,1997.0,11.5,44,23,18,22,4,21,38,55.3,17,25,6,19,9,53,13,0,MF,20-24,Midfielder,Brazil,South America
1093,Bruno Guimarães,BRA,Lyon,Ligue 1,2021,23.0,1997.0,18.2,50,31,20,25,5,23,59,39.0,36,21,4,17,21,71,11,1,MF,20-24,Midfielder,Brazil,South America
1094,Serhou Guirassy,GUI,Rennes,Ligue 1,2021,25.0,1996.0,11.3,4,2,1,2,1,1,7,14.3,6,4,0,4,1,5,8,0,FW,25-29,Forward,Guinea,Africa
1095,Péter Gulácsi,HUN,RB Leipzig,Bundesliga,2021,31.0,1990.0,33.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,15,1,GK,30-34,Goalkeeper,Hungary,Europe
1096,Manuel Gulde,GER,Freiburg,Bundesliga,2021,30.0,1991.0,13.6,18,10,14,3,1,8,11,72.7,3,16,8,8,17,35,37,0,DF,30-34,Defender,Germany,Europe
1099,İlkay Gündoğan,GER,Manchester City,Premier League,2021,30.0,1990.0,20.6,23,9,10,12,1,12,31,38.7,19,11,1,10,15,38,10,0,MF,30-34,Midfielder,Germany,Europe
1100,Angus Gunn,SCO,Norwich City,Premier League,2021,25.0,1996.0,9.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,11,0,GK,25-29,Goalkeeper,Scotland,Europe
1101,Christian Günter,GER,Freiburg,Bundesliga,2021,28.0,1993.0,34.0,34,20,16,15,3,18,50,36.0,32,23,6,17,17,51,49,2,"DF,MF",25-29,Defender,Germany,Europe
1103,Lasse Günther,GER,Augsburg,Bundesliga,2021,18.0,2003.0,1.8,8,5,4,3,1,5,9,55.6,4,0,0,0,2,10,2,0,DF,Under 20,Defender,Germany,Europe
1105,Malo Gusto,FRA,Lyon,Ligue 1,2021,18.0,2003.0,20.9,55,35,29,21,5,24,40,60.0,16,21,6,15,33,88,41,1,DF,Under 20,Defender,France,Europe
1111,Emmanuel Gyasi,GHA,Spezia,Serie A,2021,27.0,1994.0,33.7,47,30,31,9,7,21,41,51.2,20,22,4,18,16,63,43,1,"FW,MF",25-29,Forward,Ghana,Africa
1112,Norbert Gyömbér,SVK,Salernitana,Serie A,2021,29.0,1992.0,28.5,53,32,40,11,2,33,50,66.0,17,38,24,14,44,97,126,1,DF,25-29,Defender,Slovakia,Europe
1114,Nicolas Haas,SUI,Empoli,Serie A,2021,25.0,1996.0,11.1,35,22,15,10,10,17,39,43.6,22,24,4,20,9,44,17,1,MF,25-29,Midfielder,Switzerland,Europe
1115,Janik Haberer,GER,Freiburg,Bundesliga,2021,27.0,1994.0,9.1,14,8,5,6,3,7,19,36.8,12,11,4,7,16,30,11,0,MF,25-29,Midfielder,Germany,Europe
1116,Alexander Hack,GER,Mainz 05,Bundesliga,2021,27.0,1993.0,23.0,52,26,35,17,0,29,46,63.0,17,31,14,17,51,103,95,1,DF,25-29,Defender,Germany,Europe
1117,Robin Hack,GER,Arminia,Bundesliga,2021,22.0,1998.0,15.2,14,8,6,5,3,3,21,14.3,18,18,1,17,5,19,4,0,"FW,MF",20-24,Forward,Germany,Europe
1118,Munir El Haddadi,MAR,Sevilla,La Liga,2021,25.0,1995.0,5.3,8,4,1,6,1,2,8,25.0,6,7,1,6,5,13,2,0,"FW,MF",25-29,Forward,Morocco,Africa
1119,André Hahn,GER,Augsburg,Bundesliga,2021,30.0,1990.0,23.3,36,20,9,15,12,17,50,34.0,33,38,5,33,15,51,43,0,"MF,FW",30-34,Midfielder,Germany,Europe
1120,Amadou Haidara,MLI,RB Leipzig,Bundesliga,2021,23.0,1998.0,14.7,30,14,11,19,0,17,37,45.9,20,22,6,16,16,46,8,1,MF,20-24,Midfielder,Mali,Africa
1122,Oualid El Hajjam,MAR,Troyes,Ligue 1,2021,30.0,1991.0,11.9,22,11,12,6,4,15,23,65.2,8,12,6,6,22,44,28,0,DF,30-34,Defender,Morocco,Africa
1123,Achraf Hakimi,MAR,Paris S-G,Ligue 1,2021,22.0,1998.0,27.5,74,51,38,27,9,40,72,55.6,32,26,5,21,28,102,23,2,DF,20-24,Defender,Morocco,Africa
1124,Marcel Halstenberg,GER,RB Leipzig,Bundesliga,2021,29.0,1991.0,5.6,10,7,6,4,0,6,11,54.5,5,6,0,6,7,17,11,0,DF,25-29,Defender,Germany,Europe
1125,Pierre-Yves Hamel,FRA,Lorient,Ligue 1,2021,27.0,1994.0,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,0,0,"FW,MF",25-29,Forward,France,Europe
1126,Pierre-Yves Hamel,FRA,Clermont Foot,Ligue 1,2021,27.0,1994.0,5.8,11,6,0,5,6,5,6,83.3,1,2,1,1,0,11,0,0,FW,25-29,Forward,France,Europe
1127,Romain Hamouma,FRA,Saint-Étienne,Ligue 1,2021,34.0,1987.0,9.8,10,7,1,5,4,2,13,15.4,11,8,0,8,4,14,1,0,"FW,MF",30-34,Forward,France,Europe
1129,Grant Hanley,SCO,Norwich City,Premier League,2021,29.0,1991.0,32.2,44,25,28,14,2,18,35,51.4,17,56,45,11,56,100,176,2,DF,25-29,Defender,Scotland,Europe
1130,Ridgeciano Haps,SUR,Venezia,Serie A,2021,28.0,1993.0,22.8,36,20,26,4,6,11,21,52.4,10,34,12,22,29,65,57,1,DF,25-29,Defender,Suriname,South America
1131,Genki Haraguchi,JPN,Union Berlin,Bundesliga,2021,30.0,1991.0,19.5,37,20,12,22,3,15,48,31.3,33,25,3,22,26,63,15,0,MF,30-34,Midfielder,Japan,Asia
1132,Amine Harit,MAR,Marseille,Ligue 1,2021,24.0,1997.0,12.9,18,11,9,9,0,9,17,52.9,8,10,0,10,4,22,2,0,"FW,MF",20-24,Forward,Morocco,Africa
1133,Varazdat Haroyan,ARM,Cádiz,La Liga,2021,28.0,1992.0,16.0,31,21,20,10,1,19,29,65.5,10,22,12,10,15,46,62,0,DF,25-29,Defender,Armenia,Asia
1134,Jack Harrison,ENG,Leeds United,Premier League,2021,24.0,1996.0,29.3,57,37,22,22,13,31,76,40.8,45,35,1,34,21,78,19,0,"FW,MF",20-24,Forward,England,Europe
1135,Abdou Harroui,NED,Sassuolo,Serie A,2021,23.0,1998.0,5.0,11,4,4,7,0,8,11,72.7,3,14,0,14,4,15,5,0,MF,20-24,Midfielder,Netherlands,Europe
1136,Luis Hartwig,GER,Bochum,Bundesliga,2021,18.0,2002.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,FW,Under 20,Forward,Germany,Europe
1137,Makoto Hasebe,JPN,Eint Frankfurt,Bundesliga,2021,37.0,1984.0,13.2,27,12,15,11,1,13,29,44.8,16,24,8,16,22,49,36,0,DF,35-39,Defender,Japan,Asia
1138,Hans Hateboer,NED,Atalanta,Serie A,2021,27.0,1994.0,15.4,22,14,10,8,4,11,26,42.3,15,11,1,10,7,29,20,0,"DF,MF",25-29,Defender,Netherlands,Europe
1139,Kortney Hause,ENG,Aston Villa,Premier League,2021,26.0,1995.0,4.4,3,3,2,0,1,3,4,75.0,1,8,5,3,6,9,13,0,DF,25-29,Defender,England,Europe
1140,Kai Havertz,GER,Chelsea,Premier League,2021,22.0,1999.0,20.1,17,8,5,7,5,4,14,28.6,10,28,1,27,4,21,32,1,"FW,MF",20-24,Forward,Germany,Europe
1141,Isaac Hayden,ENG,Newcastle Utd,Premier League,2021,26.0,1995.0,11.1,28,14,11,14,3,12,29,41.4,17,17,8,9,14,42,24,0,"MF,DF",25-29,Midfielder,England,Europe
1142,Eden Hazard,BEL,Real Madrid,La Liga,2021,30.0,1991.0,8.0,6,3,3,2,1,3,7,42.9,4,3,0,3,2,8,0,0,"FW,MF",30-34,Forward,Belgium,Europe
1144,Jonas Hector,GER,Köln,Bundesliga,2021,31.0,1990.0,28.4,76,39,36,26,14,29,74,39.2,45,59,8,51,50,126,68,1,DF,30-34,Defender,Germany,Europe
1147,Silvan Hefti,SUI,Genoa,Serie A,2021,23.0,1997.0,14.3,50,30,23,22,5,32,58,55.2,26,20,4,16,20,70,34,1,DF,20-24,Defender,Switzerland,Europe
1148,Dominique Heintz,GER,Union Berlin,Bundesliga,2021,27.0,1993.0,5.2,8,5,5,3,0,3,6,50.0,3,7,4,3,7,15,14,0,DF,25-29,Defender,Germany,Europe
1149,Dominique Heintz,GER,Freiburg,Bundesliga,2021,27.0,1993.0,0.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,DF,25-29,Defender,Germany,Europe
1151,Liam Henderson,SCO,Empoli,Serie A,2021,25.0,1996.0,22.4,22,13,7,8,7,9,31,29.0,22,14,4,10,9,31,13,0,MF,25-29,Midfielder,Scotland,Europe
1152,Jeff Hendrick,IRL,Newcastle Utd,Premier League,2021,29.0,1992.0,0.8,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0,MF,25-29,Midfielder,Republic of Ireland,Europe
1153,Wayne Hennessey,WAL,Burnley,Premier League,2021,34.0,1987.0,2.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1,GK,30-34,Goalkeeper,Wales,Europe
1154,Benjamin Henrichs,GER,RB Leipzig,Bundesliga,2021,24.0,1997.0,12.7,30,21,18,6,6,12,22,54.5,10,16,1,15,19,49,14,0,DF,20-24,Defender,Germany,Europe
1157,Luis Henrique,BRA,Marseille,Ligue 1,2021,19.0,2001.0,7.8,4,3,2,1,1,2,5,40.0,3,2,0,2,5,9,1,0,"FW,MF",Under 20,Forward,Brazil,South America
1157,Luis Henrique,BRA,Marseille,Ligue 1,2021,19.0,2001.0,7.8,4,3,2,1,1,2,5,40.0,3,2,0,2,5,9,1,0,"FW,MF",Under 20,Forward,Brazil,South America
1157,Luis Henrique,BRA,Marseille,Ligue 1,2021,19.0,2001.0,7.8,4,3,2,1,1,2,5,40.0,3,2,0,2,5,9,1,0,"FW,MF",Under 20,Forward,Brazil,South America
1157,Luis Henrique,BRA,Marseille,Ligue 1,2021,19.0,2001.0,7.8,4,3,2,1,1,2,5,40.0,3,2,0,2,5,9,1,0,"FW,MF",Under 20,Forward,Brazil,South America
1158,Matheus Henrique,BRA,Sassuolo,Serie A,2021,23.0,1997.0,12.0,10,3,6,3,1,6,24,25.0,18,14,2,12,7,17,12,1,MF,20-24,Midfielder,Brazil,South America
1159,Rico Henry,ENG,Brentford,Premier League,2021,24.0,1997.0,30.8,28,20,18,8,2,12,34,35.3,22,31,10,21,26,54,76,1,DF,20-24,Defender,England,Europe
1160,Thomas Henry,FRA,Venezia,Serie A,2021,26.0,1994.0,23.5,9,4,2,3,4,5,13,38.5,8,11,5,6,2,11,25,0,FW,25-29,Forward,France,Europe
1162,Jérôme Hergault,FRA,Lorient,Ligue 1,2021,35.0,1986.0,3.9,3,1,1,2,0,2,5,40.0,3,4,1,3,4,7,7,0,DF,35-39,Defender,France,Europe
1166,Lucas Hernández,FRA,Bayern Munich,Bundesliga,2021,25.0,1996.0,22.6,50,31,20,24,6,26,42,61.9,16,22,11,11,28,78,54,1,DF,25-29,Defender,France,Europe
1169,Theo Hernández,FRA,Milan,Serie A,2021,23.0,1997.0,30.1,53,35,34,14,5,29,40,72.5,11,16,3,13,23,76,29,3,DF,20-24,Defender,France,Europe
1170,Hernani,BRA,Genoa,Serie A,2021,27.0,1994.0,7.6,20,10,8,9,3,13,32,40.6,19,17,4,13,13,33,5,1,"MF,FW",25-29,Midfielder,Brazil,South America
1172,Héctor Herrera,MEX,Atlético Madrid,La Liga,2021,31.0,1990.0,9.5,16,8,11,4,1,7,20,35.0,13,13,2,11,12,28,16,0,MF,30-34,Midfielder,Mexico,North America
1174,Yangel Herrera,VEN,Espanyol,La Liga,2021,23.0,1998.0,18.3,41,31,19,19,3,18,39,46.2,21,27,5,22,19,60,33,1,MF,20-24,Midfielder,Venezuela,South America
1175,Patrick Herrmann,GER,Gladbach,Bundesliga,2021,30.0,1991.0,8.4,15,7,5,6,4,9,24,37.5,15,10,1,9,6,21,8,0,"DF,FW",30-34,Defender,Germany,Europe
1178,Aaron Hickey,SCO,Bologna,Serie A,2021,19.0,2002.0,31.3,46,29,24,15,7,20,30,66.7,10,36,13,23,29,75,44,0,DF,Under 20,Defender,Scotland,Europe
1179,Piero Hincapié,ECU,Leverkusen,Bundesliga,2021,19.0,2002.0,19.5,33,23,23,8,2,19,25,76.0,6,34,15,19,33,66,56,2,DF,Under 20,Defender,Ecuador,South America
1180,Martin Hinteregger,AUT,Eint Frankfurt,Bundesliga,2021,28.0,1992.0,24.7,45,28,28,16,1,28,43,65.1,15,36,16,20,42,87,78,3,DF,25-29,Defender,Austria,Europe
1181,Marwin Hitz,SUI,Dortmund,Bundesliga,2021,33.0,1987.0,4.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,GK,30-34,Goalkeeper,Switzerland,Europe
1182,Ki-Jana Hoever,NED,Wolves,Premier League,2021,19.0,2002.0,3.4,10,6,5,5,0,7,12,58.3,5,6,0,6,6,16,8,0,"DF,MF",Under 20,Defender,Netherlands,Europe
1183,Nicolas Höfler,GER,Freiburg,Bundesliga,2021,31.0,1990.0,28.9,73,42,37,29,7,28,62,45.2,34,50,21,29,46,119,42,0,MF,30-34,Midfielder,Germany,Europe
1184,Jonas Hofmann,GER,Gladbach,Bundesliga,2021,29.0,1992.0,23.1,30,20,6,17,7,17,42,40.5,25,23,0,23,12,42,10,0,"MF,FW",25-29,Midfielder,Germany,Europe
1184,Jonas Hofmann,GER,Gladbach,Bundesliga,2021,29.0,1992.0,23.1,30,20,6,17,7,17,42,40.5,25,23,0,23,12,42,10,0,"MF,FW",25-29,Midfielder,Germany,Europe
1184,Jonas Hofmann,GER,Gladbach,Bundesliga,2021,29.0,1992.0,23.1,30,20,6,17,7,17,42,40.5,25,23,0,23,12,42,10,0,"MF,FW",25-29,Midfielder,Germany,Europe
1184,Jonas Hofmann,GER,Gladbach,Bundesliga,2021,29.0,1992.0,23.1,30,20,6,17,7,17,42,40.5,25,23,0,23,12,42,10,0,"MF,FW",25-29,Midfielder,Germany,Europe
1185,Rob Holding,ENG,Arsenal,Premier League,2021,25.0,1995.0,9.4,13,9,11,1,1,5,6,83.3,1,23,18,5,10,23,42,1,DF,25-29,Defender,England,Europe
1186,Lucas Höler,GER,Freiburg,Bundesliga,2021,27.0,1994.0,28.7,41,25,10,17,14,13,28,46.4,15,25,4,21,17,58,39,2,FW,25-29,Forward,Germany,Europe
1187,Mason Holgate,ENG,Everton,Premier League,2021,24.0,1996.0,23.7,35,18,26,9,0,11,26,42.3,15,25,17,8,26,61,95,1,DF,20-24,Defender,England,Europe
1188,Gerrit Holtmann,PHI,Bochum,Bundesliga,2021,26.0,1995.0,20.4,15,9,5,3,7,6,22,27.3,16,26,2,24,8,23,6,0,"FW,MF",25-29,Forward,Philippines,Asia
1189,Martin Hongla,CMR,Hellas Verona,Serie A,2021,23.0,1998.0,7.2,14,8,5,6,3,4,8,50.0,4,6,2,4,4,18,16,1,MF,20-24,Midfielder,Cameroon,Africa
1190,Franck Honorat,FRA,Brest,Ligue 1,2021,24.0,1996.0,32.2,54,38,25,13,16,27,47,57.4,20,24,2,22,15,69,25,0,"FW,MF",20-24,Forward,France,Europe
1194,Jannes Horn,GER,Köln,Bundesliga,2021,24.0,1997.0,5.3,6,4,4,2,0,4,8,50.0,4,1,1,0,3,9,9,0,DF,20-24,Defender,Germany,Europe
1195,Timo Horn,GER,Köln,Bundesliga,2021,28.0,1993.0,13.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,0,GK,25-29,Goalkeeper,Germany,Europe
1196,Fraser Hornby,SCO,Reims,Ligue 1,2021,21.0,1999.0,3.9,3,1,1,2,0,0,2,0.0,2,3,0,3,4,7,5,0,"FW,MF",20-24,Forward,Scotland,Europe
1197,Cédric Hountondji,BEN,Clermont Foot,Ligue 1,2021,27.0,1994.0,22.6,33,17,20,12,1,16,24,66.7,8,23,12,11,34,67,76,0,DF,25-29,Defender,Benin,Africa
1199,Branimir Hrgota,SWE,Greuther Fürth,Bundesliga,2021,28.0,1993.0,30.9,46,29,10,31,5,21,72,29.2,51,27,1,26,11,57,3,1,FW,25-29,Forward,Sweden,Europe
1200,Petko Hristov,BUL,Spezia,Serie A,2021,22.0,1999.0,13.9,17,10,11,6,0,10,16,62.5,6,29,23,6,19,36,47,0,DF,20-24,Defender,Bulgaria,Europe
1202,Timo Hübers,GER,Köln,Bundesliga,2021,25.0,1996.0,19.3,45,27,28,17,0,27,45,60.0,18,31,19,12,52,97,95,0,DF,25-29,Defender,Germany,Europe
1203,Benjamin Hübner,GER,Hoffenheim,Bundesliga,2021,32.0,1989.0,4.2,9,5,0,7,2,3,5,60.0,2,2,2,0,9,18,7,0,DF,30-34,Defender,Germany,Europe
1204,Callum Hudson-Odoi,ENG,Chelsea,Premier League,2021,20.0,2000.0,10.7,14,10,5,6,3,8,23,34.8,15,8,0,8,2,16,6,1,"MF,FW",20-24,Midfielder,England,Europe
1205,Will Hughes,ENG,Crystal Palace,Premier League,2021,26.0,1995.0,11.7,29,14,10,16,3,7,16,43.8,9,13,7,6,8,37,10,0,MF,25-29,Midfielder,England,Europe
1206,Mats Hummels,GER,Dortmund,Bundesliga,2021,32.0,1988.0,19.6,34,22,20,13,1,20,36,55.6,16,18,13,5,32,66,66,1,DF,30-34,Defender,Germany,Europe
1207,Elseid Hysaj,ALB,Lazio,Serie A,2021,27.0,1994.0,22.5,46,30,25,17,4,29,45,64.4,16,18,6,12,24,70,34,1,DF,25-29,Defender,Albania,Europe
1210,Iago,BRA,Augsburg,Bundesliga,2021,24.0,1997.0,24.2,49,29,25,19,5,15,34,44.1,19,28,6,22,27,76,62,0,DF,20-24,Defender,Brazil,South America
1214,Zlatan Ibrahimović,SWE,Milan,Serie A,2021,39.0,1981.0,11.3,0,0,0,0,0,0,2,0.0,2,2,1,1,3,3,9,0,FW,35-39,Forward,Sweden,Europe
1221,Jonathan Iglesias,URU,Clermont Foot,Ligue 1,2021,32.0,1988.0,6.4,18,11,6,10,2,10,18,55.6,8,8,2,6,5,23,2,1,MF,30-34,Midfielder,Uruguay,South America
1223,Igor,BRA,Fiorentina,Serie A,2021,23.0,1998.0,24.9,53,31,34,16,3,30,40,75.0,10,37,19,18,31,84,46,4,DF,20-24,Defender,Brazil,South America
1223,Igor,BRA,Fiorentina,Serie A,2021,23.0,1998.0,24.9,53,31,34,16,3,30,40,75.0,10,37,19,18,31,84,46,4,DF,20-24,Defender,Brazil,South America
1223,Igor,BRA,Fiorentina,Serie A,2021,23.0,1998.0,24.9,53,31,34,16,3,30,40,75.0,10,37,19,18,31,84,46,4,DF,20-24,Defender,Brazil,South America
1223,Igor,BRA,Fiorentina,Serie A,2021,23.0,1998.0,24.9,53,31,34,16,3,30,40,75.0,10,37,19,18,31,84,46,4,DF,20-24,Defender,Brazil,South America
1224,Kelechi Iheanacho,NGA,Leicester City,Premier League,2021,24.0,1996.0,14.0,10,7,2,5,3,3,14,21.4,11,19,0,19,4,14,10,0,FW,20-24,Forward,Nigeria,Africa
1231,Stefan Ilsanker,AUT,Eint Frankfurt,Bundesliga,2021,32.0,1989.0,3.0,14,8,7,6,1,5,10,50.0,5,6,2,4,6,20,15,1,"DF,MF",30-34,Defender,Austria,Europe
1234,Danny Ings,ENG,Aston Villa,Premier League,2021,29.0,1992.0,21.1,23,16,2,16,5,13,37,35.1,24,31,2,29,6,29,22,0,FW,25-29,Forward,England,Europe
1237,Bonke Innocent,NGA,Lorient,Ligue 1,2021,25.0,1996.0,9.7,27,16,10,16,1,11,26,42.3,15,11,3,8,16,43,14,0,MF,25-29,Midfielder,Nigeria,Africa
1238,Lorenzo Insigne,ITA,Napoli,Serie A,2021,30.0,1991.0,25.4,23,14,8,12,3,8,44,18.2,36,30,1,29,20,43,3,1,FW,30-34,Forward,Italy,Europe
1239,Nikita Iosifov,RUS,Villarreal,La Liga,2021,20.0,2001.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,MF,20-24,Midfielder,Russia,Europe
1241,Alexander Isak,SWE,Real Sociedad,La Liga,2021,21.0,1999.0,23.8,7,4,1,3,3,2,12,16.7,10,14,2,12,3,10,10,0,FW,20-24,Forward,Sweden,Europe
1244,Ardian Ismajli,ALB,Empoli,Serie A,2021,24.0,1996.0,14.1,13,9,8,4,1,5,14,35.7,9,21,11,10,24,37,80,0,DF,20-24,Defender,Albania,Europe
1245,Hiroki Ito,JPN,Stuttgart,Bundesliga,2021,22.0,1999.0,26.1,43,31,21,19,3,25,43,58.1,18,40,19,21,53,96,95,0,DF,20-24,Defender,Japan,Asia
1246,Cedric Itten,SUI,Greuther Fürth,Bundesliga,2021,24.0,1996.0,7.1,5,2,1,2,2,1,6,16.7,5,3,0,3,2,7,4,0,FW,20-24,Forward,Switzerland,Europe
1248,Alex Iwobi,NGA,Everton,Premier League,2021,25.0,1996.0,22.6,40,19,23,12,5,21,52,40.4,31,39,3,36,20,60,25,2,"MF,DF",25-29,Midfielder,Nigeria,Africa
1249,Armando Izzo,ITA,Torino,Serie A,2021,29.0,1992.0,5.8,16,9,14,2,0,9,11,81.8,2,5,4,1,17,33,21,0,DF,25-29,Defender,Italy,Europe
1250,Nicolas Jackson,SEN,Villarreal,La Liga,2021,20.0,2001.0,1.8,2,0,1,0,1,0,0,,0,0,0,0,1,3,1,0,"FW,MF",20-24,Forward,Senegal,Africa
1252,Paul Jaeckel,GER,Union Berlin,Bundesliga,2021,23.0,1998.0,22.7,51,29,27,24,0,29,51,56.9,22,34,10,24,57,108,81,0,DF,20-24,Defender,Germany,Europe
1253,Mato Jajalo,BIH,Udinese,Serie A,2021,33.0,1988.0,7.0,24,14,14,7,3,11,23,47.8,12,7,0,7,11,35,5,0,MF,30-34,Midfielder,Bosnia and Herzegovina,Europe
1258,Daniel James,WAL,Manchester Utd,Premier League,2021,23.0,1997.0,1.4,2,1,0,2,0,0,0,,0,2,0,2,0,2,1,0,FW,20-24,Forward,Wales,Europe
1259,Daniel James,WAL,Leeds United,Premier League,2021,23.0,1997.0,26.3,24,14,8,8,8,10,23,43.5,13,18,1,17,8,32,12,0,"FW,MF",20-24,Forward,Wales,Europe
1260,Reece James,ENG,Chelsea,Premier League,2021,21.0,1999.0,20.7,33,25,14,18,1,9,22,40.9,13,20,2,18,17,50,22,0,DF,20-24,Defender,England,Europe
1260,Reece James,ENG,Chelsea,Premier League,2021,21.0,1999.0,20.7,33,25,14,18,1,9,22,40.9,13,20,2,18,17,50,22,0,DF,20-24,Defender,England,Europe
1260,Reece James,ENG,Chelsea,Premier League,2021,21.0,1999.0,20.7,33,25,14,18,1,9,22,40.9,13,20,2,18,17,50,22,0,DF,20-24,Defender,England,Europe
1260,Reece James,ENG,Chelsea,Premier League,2021,21.0,1999.0,20.7,33,25,14,18,1,9,22,40.9,13,20,2,18,17,50,22,0,DF,20-24,Defender,England,Europe
