player_id,Name,Height,Foot,Country_of_Birth,City_of_Birth,Continent_of_Birth
337381,Andrea Cistana,185.0,right,Italy,Brescia,Europe
337715,Umar Sadiq,191.0,right,Nigeria,Kaduna,Africa
337716,Claud Adjapong,180.0,right,Italy,Modena,Europe
337725,Christian Kouamé,185.0,right,Cote d'Ivoire,Abidjan,
337798,Abdu Conté,183.0,Unknown,Guinea-Bissau,Bissau,Africa
337811,Francesco Gelli,173.0,right,Italy,Livorno,Europe
337922,Esteban Burgos,191.0,right,Argentina,Salta,South America
337946,Jairo Izquierdo,165.0,left,Spain,Santa Cruz de Tenerife,Europe
338032,Deyovaisio Zeefuik,177.0,right,Netherlands,Amsterdam,Europe
338285,Unai Núñez,186.0,right,Spain,Portugalete,Europe
338425,Álex Berenguer,175.0,right,Spain,Baraain,Europe
338629,Sebastiaan Bornauw,191.0,right,Belgium,Wemmel,Europe
338635,Hannes Delcroix,183.0,left,Haiti,Grande Hatte,
338668,Senne Lynen,185.0,right,Belgium,Antwerpen,Europe
339314,Deniz Undav,179.0,both,Germany,Varel,Europe
339808,Theo Hernández,184.0,left,France,Marseille,Europe
339816,Tete Morente,184.0,right,Spain,La Lnea de la Concepcin,Europe
340070,Simone Edera,174.0,left,Italy,Torino,Europe
340151,Andrea Favilli,191.0,right,Italy,Pisa,Europe
340205,Gorka Guruzeta,188.0,right,Spain,Donostia-San Sebastin,Europe
340321,Josh Dasilva,184.0,left,England,London,Europe
340322,Nathan Tella,173.0,right,England,Stevenage,Europe
340324,Eddie Nketiah,175.0,right,England,London,Europe
340328,Stephy Mavididi,182.0,right,England,Derby,Europe
340329,Joe Willock,186.0,right,England,London,Europe
340339,Jorge Sáenz,188.0,right,Spain,Santa Cruz de Tenerife,Europe
340376,Abel Ruiz,182.0,right,Spain,Almussafes,Europe
340394,Abdelhamid Sabiri,186.0,right,Morocco,Goulmima,Africa
340456,Noussair Mazraoui,183.0,right,Netherlands,Leiderdorp,Europe
340459,Dani de Wit,184.0,right,Netherlands,Hoorn,Europe
340707,Leonardo Sernicola,187.0,right,Italy,Civita Castellana,Europe
340853,Javi Sánchez,189.0,right,Spain,Getafe,Europe
340867,Jaime Seoane,177.0,right,Spain,Madrid,Europe
340950,Diogo Jota,178.0,right,Portugal,Porto,Europe
341051,Kyle Walker-Peters,173.0,right,England,London,Europe
341092,Federico Chiesa,175.0,right,Italy,Genova,Europe
341110,Franco Cervi,166.0,left,Argentina,San Lorenzo,South America
341227,Juan Miranda,185.0,left,Spain,Olivares,Europe
341278,Iván Martín,178.0,left,Spain,Bilbao,Europe
341317,Oliver Burke,188.0,right,Scotland,Kirkcaldy,Europe
341501,Hamza Choudhury,178.0,right,England,Loughborough,Europe
341705,Gerson,184.0,left,Unknown,Rio de Janeiro,
341710,William,176.0,right,Brazil,Pelotas,South America
342024,João Pedro,179.0,right,Brazil,Presidente Prudente,South America
342039,Yannik Keitel,186.0,both,Germany,Breisach am Rhein,Europe
342048,Grady Diangana,180.0,left,DR Congo,Lubumbashi,Africa
342209,Kévin N'Doram,184.0,right,France,Saint-Sbastien-sur-Loire,Europe
342226,Irvin Cardona,185.0,right,France,Nmes,Europe
342229,Kylian Mbappé,178.0,right,France,Paris,Europe
342385,Guido Rodríguez,185.0,right,Argentina,Senz Pea,South America
343052,Nicolas Pépé,183.0,left,France,Mantes-la-Jolie,Europe
343463,Cyle Larin,188.0,right,Canada,"Brampton, Ontario",North America
343475,Ben Godfrey,184.0,right,England,York,Europe
343488,João Gomes,190.0,right,Portugal,Castelo Branco,Europe
343537,Artem Dovbyk,189.0,left,Ukraine,Cherkasy,Europe
343945,Niccolò Zanellato,187.0,right,Italy,Milano,Europe
344009,Nathan Broadhead,178.0,right,Wales,Bangor,Europe
344069,Anton Stach,194.0,right,Germany,Buchholz in der Nordheide,Europe
344072,Kelvin Amian,180.0,right,France,Toulouse,Europe
344381,Christopher Nkunku,177.0,right,France,Lagny-sur-Marne,Europe
344575,Antonin Bobichon,178.0,right,France,Bagnols-sur-Cze,Europe
344598,Dan-Axel Zagadou,196.0,left,France,Crteil,Europe
344599,Yassine Benrahou,172.0,left,France,Le Blanc-Mesnil,Europe
344605,Boubakary Soumaré,188.0,right,France,Noisy-le-Sec,Europe
344695,Dayot Upamecano,186.0,right,France,vreux,Europe
344830,Tahith Chong,185.0,left,Netherlands Antilles,Willemstad,
344888,Habib Diallo,186.0,right,Unknown,This,
344892,Gauthier Hein,170.0,left,France,Thionville,Europe
345041,Vlatko Stojanovski,186.0,right,Macedonia,Delcevo,
345189,Luka Lochoshvili,192.0,left,Georgia,Tiflis,Asia
345458,Sebastian Walukiewicz,188.0,right,Poland,Gorzw Wielkopolski,Europe
345590,Jens Odgaard,188.0,left,Denmark,Hillerd,Europe
346018,Jamal Lewis,178.0,left,England,Luton,Europe
346289,Mouctar Diakhaby,192.0,right,France,Vendme,Europe
346314,Trevoh Chalobah,192.0,right,Sierra Leone,Freetown,Africa
346332,Nassim Boujellab,182.0,both,Germany,Hagen,Europe
346478,Japhet Tanganga,184.0,right,England,London,Europe
346499,Danel Sinani,185.0,left,Yugoslavia (Republic),Belgrad,
346561,Luca Ranieri,187.0,left,Italy,La Spezia,Europe
346567,Luca Pellegrini,178.0,left,Italy,Roma,Europe
346707,Sean Longstaff,187.0,right,England,Newcastle upon Tyne,Europe
346766,Guilherme Arana,176.0,left,Brazil,So Paulo,South America
346849,Christoph Klarer,191.0,right,Austria,Bheimkirchen,Europe
346853,Romano Schmid,168.0,right,Austria,Graz,Europe
346890,Noah Okafor,185.0,right,Switzerland,Binningen,Europe
346918,Paulinho,173.0,Unknown,Brazil,Belo Horizonte,South America
347253,Dany Mota,180.0,right,Luxembourg,Niederkorn,Europe
347595,Clément Depres,188.0,right,France,Nmes,Europe
348026,Nordi Mukiele,187.0,right,France,Montreuil,Europe
348791,Junya Ito,176.0,right,Japan,"Yokosuka, Kanagawa",Asia
348795,Giovani Lo Celso,177.0,left,Argentina,Rosario,South America
349066,Alexander Isak,192.0,right,Sweden,Solna,Europe
349433,Fabian Nürnberger,181.0,left,Germany,Hamburg,Europe
349503,Conor Chaplin,168.0,left,England,Worthing,Europe
349599,Pervis Estupiñán,175.0,left,Ecuador,Esmeraldas,South America
349701,Antonee Robinson,183.0,left,England,Milton Keynes,Europe
349836,Diego González,185.0,right,Spain,Chiclana de la Frontera (Cdiz),Europe
349856,Son,178.0,right,Spain,Sevilla,Europe
351749,Kalvin Phillips,179.0,right,England,Leeds,Europe
351755,Darnell Furlong,183.0,right,England,Luton,Europe
351816,Ismaël Bennacer,175.0,left,France,Arles,Europe
351843,Yoann Salmier,188.0,right,France,Villiers-le-Bel,Europe
351955,Federico Baschirotto,187.0,right,Italy,Isola della Scala,Europe
353032,Omar Alderete,188.0,left,Paraguay,Asuncin,South America
353366,Benjamin Pavard,186.0,right,France,Maubeuge,Europe
353399,Romain Del Castillo,172.0,left,France,Lyon,Europe
353404,Gaëtan Perrin,169.0,right,France,Lyon,Europe
353796,Giulio Maggiore,184.0,right,Italy,Genova,Europe
353892,Hiroki Ito,188.0,left,Japan,"Hamamatsu, Shizuoka",Asia
353948,Lucas Tousart,184.0,right,France,Arras,Europe
354666,Shamar Nicholson,192.0,right,Jamaica,Kingston,North America
354726,Florian Sotoca,187.0,right,France,Narbonne,Europe
354909,Giorgio Altare,190.0,right,Italy,Bergamo,Europe
355335,Adrián Diéguez,188.0,left,Spain,Madrid,Europe
355627,Sergio Akieme,175.0,left,Spain,Madrid,Europe
355628,Igor Zubeldia,181.0,right,Spain,Azkoitia,Europe
355816,Ko Itakura,188.0,right,Japan,"Yokohama, Kanagawa",Asia
355861,Arnaut Danjuma,178.0,right,Nigeria,Lagos,Africa
355915,Cristian Romero,185.0,right,Argentina,Crdoba,South America
356118,Suleiman Abdullahi,185.0,right,Nigeria,Kaduna,Africa
356141,Daichi Kamada,180.0,right,Japan,"Iyo, Ehime",Asia
356197,Alfonso Pedraza,184.0,left,Spain,San Sebastin de los Ballesteros,Europe
357072,Faitout Maouassa,170.0,left,France,Villepinte,Europe
357119,Ibrahima Konaté,194.0,right,France,Paris,Europe
357147,Diogo Dalot,183.0,right,Portugal,Braga,Europe
357156,Diogo Leite,190.0,left,Portugal,Porto,Europe
357158,Rúben Vinagre,174.0,left,Portugal,Charneca da Caparica,Europe
357164,Rafael Leão,188.0,right,Portugal,Almada,Europe
357498,Dušan Vlahović,190.0,left,Yugoslavia (Republic),Belgrad,
357662,Declan Rice,188.0,right,England,London,Europe
357796,Domagoj Bradarić,178.0,left,Croatia,Split,Europe
357884,Fernando Calero,184.0,right,Spain,Boecillo (Valladolid),Europe
357885,Pablo Fornals,178.0,right,Spain,Castell de la Plana,Europe
358008,Gianluca Gaetano,183.0,right,Italy,Cimitile,Europe
358032,Cyril Ngonge,180.0,left,Belgium,Ukkel,Europe
358115,Luis Pérez,173.0,right,Spain,Utrera,Europe
358165,Yordan Osorio,189.0,right,Venezuela,Barinas,South America
358166,Eldor Shomurodov,190.0,right,Uzbekistan,"Jarkurgan, Surxondaryo Region",Asia
358250,Joseph Aidoo,181.0,right,Ghana,Tema,Africa
358421,Jakob Johansson,181.0,right,Unknown,Unknown,
358515,Jean-Philippe Krasso,187.0,left,Germany,Stuttgart,Europe
358870,Dennis Jastrzembski,180.0,left,Germany,Rendsburg,Europe
360518,Teun Koopmeiners,184.0,left,Netherlands,Castricum,Europe
361068,Jurgen Ekkelenkamp,188.0,right,Netherlands,Zeist,Europe
361093,Sven Botman,195.0,left,Netherlands,Badhoevedorp,Europe
361238,Rubén García,180.0,right,Spain,Elche,Europe
361254,Rafa Mir,191.0,right,Spain,Cartagena,Europe
361260,Ozan Kabak,187.0,right,Trkiye,Ankara,
361914,Nayef Aguerd,190.0,left,Morocco,Knitra,Africa
362108,Gabriel Gudmundsson,180.0,left,Sweden,Malm,Europe
362842,Arthur Melo,172.0,right,Brazil,Goinia,South America
363205,Gabriel Jesus,175.0,right,Brazil,So Paulo,South America
364133,Pietro Pellegri,189.0,right,Italy,Genova,Europe
364135,Moise Kean,183.0,right,Italy,Vercelli,Europe
364245,Jordan Teze,183.0,right,Netherlands,Groningen,Europe
364258,Bernardo,186.0,left,Brazil,So Paulo,South America
364405,Adama Traoré,178.0,left,Mali,Bamako,Africa
364409,Gabriel Osho,185.0,right,England,Reading,Europe
364525,Bevic Moussiti-Oko,184.0,right,Unknown,Brazzaville,
364827,Cédric Kipré,193.0,right,France,Paris,Europe
364857,Falaye Sacko,180.0,right,Mali,Bamako,Africa
365108,Dan Ndoye,184.0,right,Switzerland,Nyon,Europe
365172,Patson Daka,183.0,right,Zambia,Chingola,Africa
366045,Ablie Jallow,166.0,left,The Gambia,Bundung,
366930,Sergio Gómez,171.0,left,Spain,Badalona,Europe
367466,Thierry Correia,176.0,right,Portugal,Amadora,Europe
367992,Jesper Karlsson,179.0,right,Sweden,Falkenberg,Europe
368559,Ádám Nagy,178.0,right,Hungary,Budapest,Europe
368887,Loïs Openda,177.0,right,Belgium,Lige,Europe
368891,Arthur Theate,185.0,left,Belgium,Lige,Europe
369081,Federico Valverde,182.0,right,Uruguay,Montevideo,South America
369567,Sasa Kalajdzic,200.0,right,Austria,Wien,Europe
370683,Andreas Hanche-Olsen,185.0,right,Norway,Bod,Europe
370691,Francis Guerrero,175.0,right,Spain,Con,Europe
370789,Julian Ryerson,183.0,right,Norway,Lyngdal,Europe
370791,Pablo Rosario,185.0,right,Netherlands,Amsterdam,Europe
370846,Timothy Weah,183.0,right,United States,"New York City, New York",North America
371436,Francisco Sierralta,192.0,right,Chile,Las Condes,South America
371554,Kevin Spadanuda,177.0,right,Unknown,Blach,
371814,Nathaniel Phillips,190.0,right,England,Bolton,Europe
371851,Jaka Bijol,190.0,right,Slovenia,Vuzenica,Europe
372246,Carlos Soler,180.0,right,Spain,Valencia,Europe
372670,Paulinho,176.0,right,Portugal,So Joo da Madeira,Europe
372711,Amine Harit,180.0,right,France,Pontoise,Europe
372712,Ibrahima Sissoko,193.0,right,France,Meaux,Europe
372713,Florian Ayé,184.0,right,France,Paris,Europe
372809,Petko Hristov,191.0,right,Bulgaria,Sofia,Europe
373373,Lucas Martínez Quarta,183.0,right,Argentina,Mar del Plata,South America
373899,Jacopo Segre,185.0,right,Italy,Torino,Europe
374040,Vincent Marchetti,181.0,left,France,Ajaccio,Europe
374139,Junior Firpo,184.0,left,Unknown,Santo Domingo de Guzmn,
375391,Joel Asoro,176.0,right,Sweden,Haninge,Europe
375885,Ibrahim Sangaré,191.0,right,Cote d'Ivoire,Abidjan,
377219,Selim Amallah,185.0,right,Belgium,Hautrage,Europe
377393,Pierre Lees-Melou,185.0,right,France,Langon,Europe
378139,Aitor Ruibal,176.0,right,Spain,Sallent de Llobregat,Europe
378293,Yangel Herrera,184.0,right,Venezuela,"La Guaira, Vargas",South America
378954,Joris Gnagnon,182.0,right,France,Bondy,Europe
378965,Cheick Traoré,174.0,right,France,Paris,Europe
379807,Lyanco,187.0,right,Brazil,Vitria,South America
379877,Luis Henrique,184.0,right,Brazil,Vila Velha,South America
380350,Igor,188.0,left,Brazil,Bom Sucesso,South America
380598,Santi Comesaña,188.0,both,Spain,Vigo,Europe
381187,Emmanuel Sabbi,178.0,right,Italy,Vicenza,Europe
381362,Wesley Moraes,191.0,right,Brazil,Juiz de Fora,South America
381753,Ilia Gruev,185.0,left,Bulgaria,Sofia,Europe
381950,Alexis Saelemaekers,180.0,right,Belgium,Berchem-Sainte-Agathe,Europe
381967,Albert Sambi Lokonga,183.0,right,Belgium,Verviers,Europe
382571,Francesco Forte,190.0,Unknown,Italy,Pozzuoli,Europe
384060,Tino Kadewere,183.0,right,Zimbabwe,Harare,Africa
384553,Luca Kilian,192.0,right,Germany,Witten,Europe
384593,Alexis Claude-Maurice,176.0,right,France,Noisy-le-Grand,Europe
384745,Tobias Raschl,177.0,right,Germany,Dsseldorf,Europe
384859,Fabien Centonze,182.0,right,France,Voiron,Europe
385105,Gabriel Suazo,178.0,left,Chile,San Bernardo,South America
385271,Allan,172.0,left,Brazil,Porto Alegre,South America
385394,Alberto Dossena,195.0,right,Italy,Brescia,Europe
386047,Axel Disasi,191.0,right,France,Gonesse,Europe
386057,Julien Laporte,185.0,right,France,Aurillac,Europe
386315,Nathaël Julan,196.0,right,France,Montvilliers,Europe
386446,Alessandro Buongiorno,190.0,left,Italy,Torino,Europe
386552,Lassana Coulibaly,183.0,right,Mali,Bamako,Africa
386755,Gianluca Frabotta,187.0,left,Italy,Roma,Europe
387047,Danilho Doekhi,190.0,right,Netherlands,Rotterdam,Europe
387106,Lovro Majer,178.0,left,Croatia,Zagreb,Europe
387234,Szymon Żurkowski,185.0,right,Poland,Tychy,Europe
387626,Leon Bailey,178.0,left,Jamaica,Kingston,North America
388160,Fraser Hornby,195.0,right,England,Northampton,Europe
388165,Yoane Wissa,176.0,right,France,Villeneuve-Saint-George,Europe
388198,Nico Schlotterbeck,191.0,left,Germany,Waiblingen,Europe
388294,Omar Traoré,187.0,right,Germany,Osnabrck,Europe
388382,Assan Ceesay,188.0,left,The Gambia,Banjul,
388409,Philipp Sander,186.0,both,Germany,Rostock,Europe
388795,Oumar Gonzalez,186.0,right,Cameroon,Douala,Africa
389324,Fernandinho,169.0,left,Unknown,Unknown,
389837,Nicolò Casale,191.0,right,Italy,Negrar,Europe
390160,Salvatore Esposito,178.0,right,Italy,Castellammare di Stabia,Europe
391004,Jonas Wind,190.0,right,Denmark,Hvidovre,Europe
391192,Jean-Claude Billong,192.0,right,France,Mantes-la-Jolie,Europe
391376,Lamine Fomba,188.0,right,France,Rosny-sous-Bois,Europe
391719,Domingos Quina,173.0,right,Guinea-Bissau,Bissau,Africa
391780,Derrick Köhn,180.0,left,Germany,Hamburg,Europe
392085,Nicolò Zaniolo,190.0,left,Italy,Massa,Europe
392163,Noah Weißhaupt,181.0,right,Germany,Rostock,Europe
392516,Antonino Gallo,183.0,left,Italy,Palermo,Europe
392538,Tommaso Pobega,188.0,left,Italy,Trieste,Europe
392545,Frank Tsadjout,190.0,left,Italy,Perugia,Europe
392569,Gabriele Zappa,187.0,right,Italy,Monza,Europe
392591,Chiedozie Ogbene,181.0,right,Nigeria,Lagos,Africa
392710,Lennard Maloney,188.0,right,Germany,Berlin,Europe
392763,Ian Poveda,167.0,left,England,London,Europe
392765,Emile Smith Rowe,182.0,right,England,London,Europe
392768,Callum Hudson-Odoi,178.0,right,England,London,Europe
392770,Angel Gomes,166.0,right,England,London,Europe
392771,Ethan Ampadu,182.0,right,England,Exeter,Europe
392775,Ryan Sessegnon,178.0,left,England,London,Europe
392810,Casimir Ninga,186.0,right,Chad,Mandoul,Africa
392959,Andrea Colpani,184.0,left,Italy,Brescia,Europe
392966,Nadir Zortea,187.0,right,Italy,Feltre,Europe
393238,Zakaria Aboukhlal,179.0,both,Netherlands,Rotterdam,Europe
393323,Brenden Aaronson,177.0,right,United States,"Medford, New Jersey",North America
393325,Josh Sargent,185.0,right,United States,"O'Fallon, Missouri",North America
393512,Felix Agu,180.0,right,Germany,Osnabrck,Europe
393904,Filippo Delli Carri,191.0,left,Italy,Torino,Europe
394033,Stefan Schimmer,185.0,right,Germany,Wertingen,Europe
394285,Víctor Campuzano,174.0,left,Spain,Barcelona,Europe
394300,Davide Frattesi,178.0,right,Italy,Roma,Europe
394327,Boubacar Kamara,184.0,right,France,Marseille,Europe
394346,Emanuel Vignato,175.0,right,Italy,Negrar,Europe
394694,Sergio Ruiz,176.0,right,Spain,Astillero,Europe
395236,Yacine Adli,186.0,right,France,Vitry-sur-Seine,Europe
395516,Moussa Diaby,170.0,left,France,Paris,Europe
395693,Houssem Aouar,175.0,right,France,Lyon,Europe
395695,Elisha Owusu,182.0,right,France,Montreuil,Europe
396174,Jimmy Dunne,191.0,right,Ireland,Drogheda,
396334,Joaquín Muñoz,172.0,both,Spain,Mlaga,Europe
397033,Sandro Tonali,181.0,right,Italy,Lodi,Europe
397171,Gideon Mensah,178.0,left,Ghana,Accra,Africa
397225,Alessandro Zanoli,188.0,right,Italy,Carpi,Europe
397486,Dennis Man,183.0,left,Romania,Vladimirescu,Europe
398030,Giuseppe Caso,172.0,right,Italy,Torre Annunziata,Europe
398065,Harvey Barnes,182.0,right,England,Burnley,Europe
398073,Achraf Hakimi,181.0,right,Spain,Madrid,Europe
398163,Gonzalo Villar,181.0,right,Spain,Murcia,Europe
398402,Sam Surridge,190.0,right,England,Slough,Europe
399776,Pau Torres,192.0,left,Spain,Villarreal,Europe
399887,Esteban Rolón,175.0,right,Argentina,Posadas,South America
400485,Adam Ounas,172.0,left,France,Chambray-ls-Tours,Europe
400931,Ibrahima Diallo,181.0,left,Guinea,Tliml,Africa
401173,Jadon Sancho,180.0,right,England,London,Europe
401320,Dara O'Shea,189.0,right,Ireland,Dublin,
401356,Edson Álvarez,190.0,right,Mexico,Tlalnepantla,North America
401527,Rogério,178.0,left,Brazil,Nobres,South America
401529,Dodô,166.0,right,Brazil,Taubat,South America
401530,Éder Militão,186.0,right,Brazil,Sertozinho,South America
401571,Tomás Conechny,176.0,left,Argentina,Comodoro Rivadavia,South America
401578,Exequiel Palacios,178.0,right,Argentina,Famaill,South America
401922,Samuel Chukwueze,172.0,left,Nigeria,Umuahia,Africa
402008,Amadou Haidara,178.0,right,Mali,Bamako,Africa
402117,Jules Keita,168.0,right,Guinea,Conakry,Africa
402733,Gonzalo Montiel,175.0,right,Argentina,Gonzlez Catn,South America
403898,Jordan Beyer,187.0,right,Germany,Kempen,Europe
404842,Vitaliy Mykolenko,180.0,left,Ukraine,Cherkasy,Europe
405385,Yukinari Sugawara,179.0,right,Japan,"Toyokawa, Aichi",Asia
405393,Soichiro Kozuki,180.0,right,Japan,"Uji, Kyoto",Asia
405397,Keito Nakamura,180.0,right,Japan,"Abiko, Chiba",Asia
405398,Takefusa Kubo,173.0,left,Japan,"Kawasaki, Kanagawa",Asia
405670,Yannik Engelhardt,184.0,right,Germany,Gttingen,Europe
405687,Tom Krauß,182.0,right,Germany,Leipzig,Europe
405885,Giacomo Raspadori,172.0,right,Italy,Bentivoglio,Europe
406008,Yan Valery,185.0,right,France,Champigny-sur-Marne,Europe
406040,Ademola Lookman,174.0,right,England,London,Europe
406042,Dennis Johnsen,185.0,right,Norway,Skien,Europe
406625,Lautaro Martínez,174.0,right,Argentina,Baha Blanca,South America
406635,Phil Foden,171.0,left,England,Stockport,Europe
406638,Oliver Skipp,175.0,right,England,Welwyn Garden City,Europe
406640,Felix Nmecha,190.0,right,Germany,Hamburg,Europe
406806,Emil Bohinen,189.0,left,England,Derby,Europe
406973,Moritz Broschinski,190.0,right,Germany,Finsterwalde,Europe
407265,Luca Zanimacchia,178.0,right,Italy,Desio,Europe
408471,Javi Puado,177.0,right,Spain,Barcelona,Europe
409153,Teddy Teuma,176.0,left,France,Toulon,Europe
409517,Yorbe Vertessen,174.0,right,Belgium,Tienen,Europe
410059,Bakaye Dibassy,183.0,left,France,Paris,Europe
410185,Ronaël Pierre-Gabriel,177.0,right,France,Paris,Europe
410425,Yves Bissouma,182.0,right,Cote d'Ivoire,Issia,
410708,Pascal Struijk,190.0,left,Belgium,Deurne,Europe
411975,Jules Koundé,180.0,right,France,Paris,Europe
412045,Pol Lozano,176.0,right,Spain,Sant Quirze del Valls,Europe
412092,Gaëtan Paquiez,182.0,right,France,Valras,Europe
412095,Ihsan Sacko,183.0,right,France,Alfortville,Europe
412363,Rodrygo,174.0,right,Brazil,Osasco,South America
412366,Brenner,175.0,right,Brazil,Cuiab,South America
412513,Thomas Henry,191.0,right,France,Argenteuil,Europe
412660,Keinan Davis,189.0,left,England,Stevenage,Europe
412671,Quentin Boisgard,174.0,right,France,Toulouse,Europe
412932,Myron Boadu,181.0,right,Netherlands,Amsterdam,Europe
413032,Ibrahima Diallo,179.0,right,France,Tours,Europe
413039,Bryan Mbeumo,171.0,left,France,Avallon,Europe
413112,Aurélien Tchouaméni,188.0,right,France,Rouen,Europe
413220,James Justin,183.0,both,England,Luton,Europe
413262,Dani Raba,185.0,left,Spain,Santander,Europe
413403,Ezri Konsa,183.0,right,England,London,Europe
413507,Nikola Milenković,195.0,right,Yugoslavia (Republic),Belgrade,
413565,Jhon Lucumí,187.0,left,Colombia,Cali,South America
413843,Keven Schlotterbeck,188.0,left,Germany,Weinstadt,Europe
415912,Konstantinos Mavropanos,194.0,right,Greece,Athens,Europe
415970,Joe Worrall,190.0,right,England,Nottingham,Europe
416380,Ragnar Ache,183.0,right,Germany,Frankfurt am Main,Europe
416386,Abdou Harroui,182.0,both,Netherlands,Leiden,Europe
417346,Jack Harrison,175.0,left,England,Stoke-on-Trent,Europe
418543,Perr Schuurs,191.0,right,Netherlands,Nieuwstadt,Europe
418559,Erik Botheim,185.0,right,Norway,Oslo,Europe
418560,Erling Haaland,195.0,left,England,Leeds,Europe
418571,Hamza Rafia,181.0,right,Tunisia,Kalaat Senan,Africa
418658,Charles Abi,189.0,left,France,Clermont-Ferrand,Europe
418659,Amine Gouiri,181.0,right,France,Bourgoin-Jallieu,Europe
418662,Florian Chabrolle,171.0,right,Unknown,Montmorency,
420002,Jean-Philippe Mateta,192.0,right,France,Sevran,Europe
420210,Lutsharel Geertruida,184.0,right,Netherlands,Rotterdam,Europe
421637,Frank Onyeka,183.0,right,Nigeria,Abuya,Africa
421726,Keita Endo,175.0,right,Japan,"Yokohama, Kanagawa",Asia
422355,Jens Petter Hauge,184.0,right,Norway,Bod,Europe
422380,Bernard Tekpetey,172.0,right,Ghana,Accra,Africa
422460,Dani Gómez,178.0,right,Spain,Alcorcn,Europe
422466,Javi Hernández,180.0,left,Spain,Jerez de la Frontera,Europe
422715,Arial Mendy,180.0,left,Senegal,Ziguinchor,Africa
422850,Ghislain Konan,176.0,left,Cote d'Ivoire,Abidjan,
423436,Santiago Ascacíbar,168.0,right,Argentina,La Plata,South America
423443,Álex Centelles,185.0,left,Spain,Valencia,Europe
423444,Fran Beltrán,165.0,right,Spain,Madrid,Europe
423744,Billy Gilmour,170.0,right,Scotland,Irvine,Europe
424015,Nathan Patterson,189.0,right,Scotland,Glasgow,Europe
424042,Nahuel Molina,175.0,right,Argentina,Embalse,South America
424051,Samuel Kalu,177.0,right,Nigeria,Abia State,Africa
424204,Alphonso Davies,183.0,left,Ghana,Buduburam,Africa
424709,Cheick Timite,180.0,right,Cote d'Ivoire,Abidjan,
424784,Luis Suárez,181.0,right,Colombia,Santa Marta,South America
425400,Farid El Melali,168.0,both,Algeria,Blida,Africa
425902,Ryan Yates,190.0,right,England,Nottingham,Europe
425918,Jakub Kiwior,189.0,left,Poland,Tychy,Europe
427161,Lebo Mothiba,182.0,right,South Africa,"Johannesburg, Gauteng",Africa
427572,Zuriko Davitashvili,175.0,right,Georgia,Tiflis,Asia
428563,Lewis Ferguson,181.0,right,Scotland,Hamilton,Europe
428791,Paulinho,177.0,right,Brazil,Rio de Janeiro,South America
428954,Stéphane Diarra,173.0,left,Unknown,Abidjan,
429014,Morgan Gibbs-White,171.0,right,England,Stafford,Europe
429874,Ansgar Knauff,180.0,right,Germany,Gttingen,Europe
429901,Paul Akouokou,181.0,right,Cote d'Ivoire,Abidjan,
429983,Jørgen Strand Larsen,193.0,right,Norway,Halden,Europe
430280,Hans Nicolussi Caviglia,184.0,right,Italy,Aosta,Europe
431755,Dejan Kulusevski,186.0,left,Sweden,Stockholm,Europe
431811,Ola Solbakken,189.0,left,Norway,Oslo,Europe
432090,Nicolò Fagioli,178.0,right,Italy,Piacenza,Europe
432281,Márton Dárdai,188.0,left,Germany,Berlin,Europe
432772,Samuel Grandsir,170.0,right,France,Evreux,Europe
432895,Pedro,185.0,right,Brazil,Rio de Janeiro,South America
432982,Andreas Skov Olsen,187.0,left,Denmark,Hillerd,Europe
433177,Bukayo Saka,178.0,left,England,London,Europe
433183,Tommy Doyle,172.0,right,England,Manchester,Europe
433188,Curtis Jones,185.0,right,England,Liverpool,Europe
433584,Alessio Zerbin,182.0,right,Italy,Novara,Europe
433984,Sam Beukema,188.0,right,Netherlands,Deventer,Europe
434358,Sofiane Alakouch,175.0,right,France,Nmes,Europe
434433,Nikola Krstović,185.0,right,Yugoslavia (Republic),Golubovac,
434675,Cody Gakpo,193.0,right,Netherlands,Eindhoven,Europe
434676,Ronaldo Vieira,178.0,right,Guinea-Bissau,Bissau,Africa
435228,Ardian Ismajli,187.0,right,Yugoslavia (Republic),Majance,
435338,Gabriel Magalhães,190.0,left,Brazil,So Paulo,South America
435485,Luiz Araújo,175.0,left,Brazil,Taquaritinga,South America
435648,Joshua Zirkzee,193.0,right,Netherlands,Schiedam,Europe
435772,Charles De Ketelaere,192.0,left,Belgium,Brugge,Europe
435796,Kilian Fischer,182.0,both,Germany,Miltenberg,Europe
436585,Delano Burgzorg,186.0,right,Netherlands,Amsterdam,Europe
438001,Santiago Bueno,190.0,right,Uruguay,Montevideo,South America
438315,Andreas Müller,173.0,right,Germany,Sinsheim,Europe
439914,John Yeboah,170.0,left,Germany,Hamburg,Europe
441170,Valentin Rosier,175.0,right,France,Montauban,Europe
441385,Gonzalo Maroni,170.0,right,Argentina,Crdoba,South America
441515,Daniel Boloca,185.0,right,Italy,Chieri,Europe
442248,Ethan Pinnock,194.0,left,England,London,Europe
442552,Houboulang Mendes,185.0,right,France,Courcouronnes,Europe
442703,Ylber Ramadani,185.0,right,Germany,Starnberg,Europe
442805,Iddrisu Baba,182.0,right,Ghana,Accra,Africa
442816,Fran Gámez,174.0,right,Spain,Puerto de Sagunto,Europe
443331,Patrick Osterhage,186.0,left,Germany,Gttingen,Europe
443710,Angelo Stiller,183.0,left,Germany,Mnchen,Europe
444523,Lucas Paquetá,180.0,left,Brazil,Paquet,South America
