player_id,player,season,games,wins,draws,loses,wins_for_1,wins_for_2+
289446,Yerry Mina,2022,11,3,1,6,2,1
289446,Yerry Mina,2024,7,2,2,3,1,1
289592,Orel Mangala,2020,16,6,6,4,3,3
289592,Orel Mangala,2021,27,8,7,12,2,6
289592,Orel Mangala,2022,30,5,11,12,5,0
289592,Orel Mangala,2023,23,6,7,9,4,2
289802,Rafael Ratão,2022,12,2,4,6,1,1
289835,Jens Stage,2022,22,12,3,7,7,5
289835,Jens Stage,2023,18,4,3,11,1,3
289835,Jens Stage,2024,9,4,1,4,3,1
290017,Hassane Kamara,2018,9,2,3,4,2,0
290017,Hassane Kamara,2019,32,12,14,6,7,5
290017,Hassane Kamara,2020,28,10,8,8,5,5
290017,Hassane Kamara,2021,38,17,7,14,10,7
290017,Hassane Kamara,2023,0,0,0,0,0,0
290017,Hassane Kamara,2024,8,2,2,4,2,0
290273,Álvaro Tejero,2019,16,4,4,8,1,3
290273,Álvaro Tejero,2020,25,8,6,11,4,4
290273,Álvaro Tejero,2024,0,0,0,0,0,0
290532,Saïd Benrahma,2020,10,4,3,3,4,0
290532,Saïd Benrahma,2021,50,28,8,14,14,14
290532,Saïd Benrahma,2022,42,15,6,20,7,8
290532,Saïd Benrahma,2023,24,9,5,10,4,5
290561,Alexandre Mendy,2018,1,1,0,0,0,1
290561,Alexandre Mendy,2019,33,6,11,16,3,3
290587,Ellyes Skhiri,2018,36,13,16,7,7,6
290587,Ellyes Skhiri,2019,38,12,10,16,6,6
290587,Ellyes Skhiri,2020,32,9,9,14,4,5
290587,Ellyes Skhiri,2021,32,10,9,13,5,5
290587,Ellyes Skhiri,2022,29,11,5,13,5,6
290587,Ellyes Skhiri,2023,18,6,6,6,1,5
290593,Sada Thioub,2018,18,6,5,7,3,3
290593,Sada Thioub,2019,35,14,7,14,6,8
290593,Sada Thioub,2020,21,8,3,10,6,2
290593,Sada Thioub,2022,34,7,7,20,6,1
291417,Ferland Mendy,2018,45,23,13,9,9,14
291417,Ferland Mendy,2019,34,19,10,5,10,9
291417,Ferland Mendy,2020,48,32,6,10,12,20
291417,Ferland Mendy,2021,36,26,6,4,12,14
291417,Ferland Mendy,2023,14,8,1,5,6,2
292139,Sammie Szmodics,2024,2,1,0,1,0,1
292417,Demarai Gray,2018,39,15,10,14,5,10
292417,Demarai Gray,2019,35,18,4,13,7,11
292417,Demarai Gray,2021,30,9,7,14,3,6
292417,Demarai Gray,2022,40,10,8,20,8,2
292534,Eric Smith,2024,1,0,0,1,0,0
292808,Wout Faes,2020,24,6,6,12,4,2
292808,Wout Faes,2021,37,10,15,12,6,4
292808,Wout Faes,2024,2,1,0,1,0,1
292818,Jonathan Bamba,2018,38,20,9,9,11,9
292818,Jonathan Bamba,2019,43,21,10,12,12,9
292818,Jonathan Bamba,2020,32,19,8,5,10,9
292818,Jonathan Bamba,2021,41,21,12,8,13,8
292818,Jonathan Bamba,2022,35,14,8,13,7,7
292818,Jonathan Bamba,2023,19,9,7,3,4,5
292818,Jonathan Bamba,2024,4,2,1,1,2,0
293194,Borna Sosa,2018,7,2,0,5,2,0
293194,Borna Sosa,2020,12,4,5,3,2,2
293194,Borna Sosa,2021,34,12,8,14,5,7
293194,Borna Sosa,2022,27,7,10,10,5,2
293194,Borna Sosa,2024,7,2,3,2,0,2
293200,Nikola Vlašić,2021,38,18,4,16,7,11
293200,Nikola Vlašić,2022,43,17,8,18,10,7
293200,Nikola Vlašić,2023,21,7,7,7,5,2
293200,Nikola Vlašić,2024,9,3,4,2,1,2
293210,Amer Gojak,2020,14,4,4,6,2,2
293281,Jacob Bruun Larsen,2018,29,19,6,4,9,10
293281,Jacob Bruun Larsen,2021,28,13,7,8,4,9
293281,Jacob Bruun Larsen,2022,34,11,6,17,5,6
293281,Jacob Bruun Larsen,2023,2,1,1,0,0,1
293281,Jacob Bruun Larsen,2024,8,1,2,5,1,0
293385,Dani Olmo,2019,15,6,4,5,1,5
293385,Dani Olmo,2020,41,23,12,6,9,14
293385,Dani Olmo,2021,32,15,6,11,8,7
293385,Dani Olmo,2022,39,24,8,7,6,18
293385,Dani Olmo,2023,17,12,1,4,5,7
293385,Dani Olmo,2024,11,5,2,4,0,5
293569,Josh Brownhill,2020,28,10,9,9,8,2
293569,Josh Brownhill,2021,36,8,12,16,3,5
293569,Josh Brownhill,2023,4,3,1,0,2,1
293592,Brandon Borrello,2019,19,8,4,7,5,3
293944,Habib Maïga,2019,19,3,8,8,2,1
293944,Habib Maïga,2020,22,11,6,5,6,5
293944,Habib Maïga,2021,31,5,12,14,3,2
294057,James Maddison,2018,21,8,4,9,4,4
294057,James Maddison,2019,38,19,6,13,8,11
294057,James Maddison,2020,34,18,6,10,6,12
294057,James Maddison,2021,46,23,9,14,13,10
294057,James Maddison,2022,33,11,8,13,2,9
294057,James Maddison,2023,18,4,5,9,2,2
294057,James Maddison,2024,8,4,1,3,2,2
294808,Franck Kessié,2018,47,23,15,9,15,8
294808,Franck Kessié,2019,38,18,7,13,12,6
294808,Franck Kessié,2020,47,31,13,3,11,20
294808,Franck Kessié,2021,51,26,10,15,11,15
294808,Franck Kessié,2022,36,23,8,5,9,14
294817,Thiago Silva,2019,0,0,0,0,0,0
294817,Thiago Silva,2020,1,0,0,1,0,0
294817,Thiago Silva,2021,17,7,7,3,4,3
294817,Thiago Silva,2022,18,3,5,10,2,1
294817,Thiago Silva,2023,10,4,3,3,3,1
294873,Thiago Maia,2018,36,13,8,15,9,4
295060,Koji Miyoshi,2024,1,0,0,1,0,0
295065,Toni Moya,2021,20,5,3,12,3,2
295183,Răzvan Marin,2020,27,12,5,10,6,6
295183,Răzvan Marin,2021,44,9,11,24,4,5
295183,Răzvan Marin,2022,34,9,10,15,8,1
295183,Răzvan Marin,2023,19,4,7,8,3,1
295183,Răzvan Marin,2024,6,2,2,2,1,1
295313,Taiwo Awoniyi,2019,24,13,2,9,8,5
295313,Taiwo Awoniyi,2020,19,6,8,5,2,4
295313,Taiwo Awoniyi,2021,31,13,11,7,8,5
295313,Taiwo Awoniyi,2022,35,11,6,15,7,4
295313,Taiwo Awoniyi,2023,13,4,4,5,3,1
295313,Taiwo Awoniyi,2024,9,2,1,6,0,2
295330,Kelechi Iheanacho,2018,41,15,10,16,4,11
295330,Kelechi Iheanacho,2019,29,13,6,10,4,9
295330,Kelechi Iheanacho,2020,44,21,8,15,6,15
295330,Kelechi Iheanacho,2021,51,26,11,14,14,12
295330,Kelechi Iheanacho,2022,39,12,7,17,3,9
295331,Isaac Success,2018,33,10,5,18,4,6
295331,Isaac Success,2021,11,3,5,3,1,2
295331,Isaac Success,2022,32,12,10,10,5,7
295331,Isaac Success,2023,15,4,6,5,2,2
295622,Keidi Bare,2021,19,8,3,8,6,2
295622,Keidi Bare,2022,29,8,9,12,5,3
296359,Félix Eboa Eboa,2018,33,7,9,17,3,4
296397,Arne Maier,2018,30,12,11,7,5,7
296397,Arne Maier,2019,13,4,2,7,3,1
296397,Arne Maier,2021,31,9,10,12,6,3
296397,Arne Maier,2022,31,11,5,15,7,4
296397,Arne Maier,2023,19,5,4,10,5,0
296397,Arne Maier,2024,9,5,2,2,3,2
296422,Fodé Ballo-Touré,2018,35,15,7,13,10,5
296422,Fodé Ballo-Touré,2019,33,10,11,12,6,4
296422,Fodé Ballo-Touré,2020,22,9,5,8,8,1
296422,Fodé Ballo-Touré,2021,44,29,6,9,13,16
296422,Fodé Ballo-Touré,2022,37,23,9,5,11,12
296879,Steffen Tigges,2022,24,8,6,10,3,5
296879,Steffen Tigges,2023,18,6,7,5,1,5
296986,Tyler Roberts,2020,16,7,2,7,4,3
296986,Tyler Roberts,2021,39,14,10,15,7,7
297070,Hamari Traoré,2018,36,17,7,12,8,9
297070,Hamari Traoré,2019,43,16,13,14,9,7
297070,Hamari Traoré,2020,30,13,5,12,8,5
297070,Hamari Traoré,2021,41,18,10,13,5,13
297070,Hamari Traoré,2022,35,19,9,7,5,14
297070,Hamari Traoré,2023,16,9,1,6,3,6
297212,Joe Rodon,2022,43,25,8,10,9,16
298091,Harry Souttar,2022,0,0,0,0,0,0
298575,Kike Barja,2019,0,0,0,0,0,0
298575,Kike Barja,2020,28,11,6,11,7,4
298575,Kike Barja,2021,40,13,14,13,7,6
298575,Kike Barja,2022,34,14,5,15,8,6
298575,Kike Barja,2023,29,12,7,10,9,3
298583,Eray Cömert,2022,32,11,11,10,6,5
298583,Eray Cömert,2023,26,8,5,13,5,3
298589,David García,2019,15,4,8,3,1,3
298589,David García,2020,34,11,9,14,7,4
298589,David García,2021,42,15,13,14,10,5
298589,David García,2022,35,16,5,14,8,8
298589,David García,2023,26,12,6,8,9,3
298635,Grigoris Kastanos,2021,18,3,1,14,2,1
298635,Grigoris Kastanos,2022,32,9,12,11,7,2
298635,Grigoris Kastanos,2023,23,5,10,8,3,2
298635,Grigoris Kastanos,2024,8,0,2,6,0,0
298975,Pol Lirola,2018,32,9,13,10,3,6
298975,Pol Lirola,2019,38,8,14,16,3,5
298975,Pol Lirola,2021,43,15,16,12,7,8
298975,Pol Lirola,2022,34,14,6,14,5,9
298975,Pol Lirola,2023,19,4,4,11,2,2
298975,Pol Lirola,2024,7,0,1,6,0,0
298976,Borja Mayoral,2018,31,15,6,10,5,10
298976,Borja Mayoral,2019,39,14,9,16,6,8
298976,Borja Mayoral,2022,36,10,14,12,4,6
298976,Borja Mayoral,2023,24,6,7,11,5,1
300532,Pontus Almqvist,2023,0,0,0,0,0,0
300532,Pontus Almqvist,2024,9,2,1,6,2,0
300716,Kieran Tierney,2019,21,10,7,4,5,5
300716,Kieran Tierney,2020,34,19,3,12,9,10
300716,Kieran Tierney,2021,35,20,6,9,6,14
300716,Kieran Tierney,2022,33,25,2,5,14,11
301236,Francesco Cassata,2018,37,6,14,17,5,1
301236,Francesco Cassata,2019,31,7,7,17,4,3
301236,Francesco Cassata,2020,19,7,3,9,4,3
302215,Naby Keïta,2018,41,26,7,8,11,15
302215,Naby Keïta,2019,40,30,6,4,13,17
302215,Naby Keïta,2020,28,18,5,5,5,13
302215,Naby Keïta,2021,29,17,7,5,6,11
302371,Toni Martínez,2024,11,7,2,2,1,6
303116,Gaetano Castrovilli,2019,18,6,5,7,3,3
303116,Gaetano Castrovilli,2020,35,13,13,9,7,6
303116,Gaetano Castrovilli,2021,35,12,9,14,6,6
303116,Gaetano Castrovilli,2022,16,9,3,4,7,2
303116,Gaetano Castrovilli,2023,24,12,7,5,6,6
303254,Fikayo Tomori,2019,29,15,5,9,8,7
303254,Fikayo Tomori,2021,48,25,10,13,10,15
303254,Fikayo Tomori,2022,39,25,9,5,12,13
303254,Fikayo Tomori,2023,26,10,8,8,4,6
305274,Fred Onyedinma,2023,2,0,1,1,0,0
306024,Dominic Calvert-Lewin,2018,33,12,7,14,6,6
306024,Dominic Calvert-Lewin,2019,39,16,6,17,8,8
306024,Dominic Calvert-Lewin,2020,34,15,8,11,11,4
306024,Dominic Calvert-Lewin,2021,24,11,5,8,7,4
306024,Dominic Calvert-Lewin,2022,25,7,3,15,5,2
306024,Dominic Calvert-Lewin,2023,11,2,3,6,1,1
306024,Dominic Calvert-Lewin,2024,8,0,4,4,0,0
306191,Jason Berthomier,2021,17,3,5,9,1,2
306382,Benjamin Tetteh,2023,1,0,0,1,0,0
307183,Sirlord Conteh,2024,0,0,0,0,0,0
307519,Fede San Emeterio,2019,12,1,6,5,0,1
307519,Fede San Emeterio,2022,27,7,11,9,4,3
307519,Fede San Emeterio,2023,19,7,6,6,4,3
308133,Ado Onaiwu,2022,16,4,4,8,2,2
308133,Ado Onaiwu,2024,0,0,0,0,0,0
308279,Rolando Mandragora,2018,37,9,11,17,4,5
308279,Rolando Mandragora,2019,36,14,7,15,9,5
308279,Rolando Mandragora,2020,16,4,6,6,3,1
308279,Rolando Mandragora,2021,37,10,12,15,7,3
308279,Rolando Mandragora,2022,31,12,9,10,8,4
308279,Rolando Mandragora,2023,23,11,7,5,5,6
308279,Rolando Mandragora,2024,8,2,3,3,1,1
309110,Brais Méndez,2018,30,8,10,12,5,3
309110,Brais Méndez,2019,36,7,9,20,4,3
309110,Brais Méndez,2020,38,12,16,10,5,7
309110,Brais Méndez,2021,41,15,10,16,7,8
309110,Brais Méndez,2022,44,23,7,14,11,12
309110,Brais Méndez,2023,25,12,6,7,6,6
309110,Brais Méndez,2024,15,6,3,6,4,2
309400,Kai Havertz,2018,43,21,7,15,10,11
309400,Kai Havertz,2019,41,22,5,14,8,14
309400,Kai Havertz,2020,43,25,9,9,8,17
309400,Kai Havertz,2021,52,32,10,10,13,19
309400,Kai Havertz,2022,50,29,9,11,15,14
309400,Kai Havertz,2023,26,5,8,13,2,3
309400,Kai Havertz,2024,10,9,0,1,2,7
309944,Tyronne Ebuehi,2021,36,7,13,16,5,2
309944,Tyronne Ebuehi,2022,18,3,5,10,2,1
309944,Tyronne Ebuehi,2023,22,6,8,8,4,2
310458,Giangiacomo Magnani,2020,29,10,9,10,4,6
310458,Giangiacomo Magnani,2022,25,5,2,18,1,4
310458,Giangiacomo Magnani,2023,22,6,7,9,4,2
310458,Giangiacomo Magnani,2024,9,2,3,4,2,0
310527,Paulo Azzi,2023,0,0,0,0,0,0
310527,Paulo Azzi,2024,9,2,2,5,1,1
311044,Alfonso Espino,2020,16,5,4,7,3,2
311044,Alfonso Espino,2021,36,8,13,15,7,1
311044,Alfonso Espino,2022,37,10,12,15,6,4
311044,Alfonso Espino,2023,22,8,6,8,4,4
311044,Alfonso Espino,2024,10,1,3,6,0,1
313477,Paolo Ghiglione,2018,20,1,7,12,0,1
313477,Paolo Ghiglione,2019,29,6,7,16,3,3
313477,Paolo Ghiglione,2020,35,10,8,17,6,4
313477,Paolo Ghiglione,2021,43,10,15,18,6,4
313477,Paolo Ghiglione,2022,30,4,11,15,3,1
314183,Karlan Grant,2020,13,1,4,8,1,0
314288,Lukas Nmecha,2021,36,13,9,14,7,6
314288,Lukas Nmecha,2022,25,10,7,8,5,5
314353,Trent Alexander-Arnold,2018,50,33,8,9,12,21
314353,Trent Alexander-Arnold,2019,51,41,5,5,18,23
314353,Trent Alexander-Arnold,2020,40,25,9,6,10,15
314353,Trent Alexander-Arnold,2021,50,30,8,12,8,22
314353,Trent Alexander-Arnold,2022,49,34,8,7,13,21
314353,Trent Alexander-Arnold,2023,26,11,7,8,5,6
314353,Trent Alexander-Arnold,2024,4,3,0,1,0,3
314678,Brahim Díaz,2018,15,10,2,3,2,8
314678,Brahim Díaz,2019,17,11,2,4,4,7
314678,Brahim Díaz,2020,39,30,6,3,15,15
314678,Brahim Díaz,2021,46,24,8,14,9,15
314678,Brahim Díaz,2022,44,28,10,6,12,16
314678,Brahim Díaz,2023,30,12,9,9,6,6
314678,Brahim Díaz,2024,12,8,4,0,4,4
314875,Jarrod Bowen,2019,0,0,0,0,0,0
314875,Jarrod Bowen,2020,31,11,8,12,6,5
314875,Jarrod Bowen,2021,48,27,8,13,14,13
314875,Jarrod Bowen,2022,44,15,7,21,6,9
314875,Jarrod Bowen,2023,24,9,5,10,4,5
314875,Jarrod Bowen,2024,11,3,4,4,0,3
314912,Jérôme Hergault,2020,12,1,3,8,0,1
314940,Dimitri Liénard,2018,34,9,13,12,4,5
314940,Dimitri Liénard,2019,40,16,10,14,11,5
314940,Dimitri Liénard,2020,21,6,4,11,2,4
314940,Dimitri Liénard,2021,37,13,12,12,5,8
314940,Dimitri Liénard,2022,30,11,12,7,8,3
314965,Pedro Pereira,2020,16,2,4,10,1,1
314965,Pedro Pereira,2024,9,5,2,2,3,2
315063,Nahitan Nández,2019,18,10,5,3,5,5
315063,Nahitan Nández,2020,33,7,10,16,4,3
315063,Nahitan Nández,2021,38,7,11,20,4,3
315063,Nahitan Nández,2023,0,0,0,0,0,0
315110,Karl Toko Ekambi,2018,36,10,14,12,4,6
315110,Karl Toko Ekambi,2019,45,18,13,14,9,9
315110,Karl Toko Ekambi,2020,28,15,7,6,5,10
315110,Karl Toko Ekambi,2021,43,22,11,10,10,12
315110,Karl Toko Ekambi,2022,32,14,8,10,7,7
315131,Timothy Fosu-Mensah,2018,22,4,5,13,2,2
315131,Timothy Fosu-Mensah,2022,32,11,7,14,2,9
315145,Azor Matusiwa,2021,26,8,7,11,4,4
315145,Azor Matusiwa,2022,26,9,9,8,7,2
315145,Azor Matusiwa,2023,20,8,6,6,4,4
315289,Myrto Uzuni,2021,13,6,0,7,1,5
315289,Myrto Uzuni,2023,0,0,0,0,0,0
315332,Aymen Barkok,2020,16,5,9,2,2,3
315332,Aymen Barkok,2021,33,15,11,7,8,7
315332,Aymen Barkok,2022,25,11,7,7,7,4
315332,Aymen Barkok,2023,20,7,6,7,2,5
315762,Luca de la Torre,2022,28,8,7,13,4,4
315762,Luca de la Torre,2023,23,8,5,10,5,3
315779,Christian Pulisic,2018,39,23,9,7,14,9
315779,Christian Pulisic,2019,39,19,7,13,9,10
315779,Christian Pulisic,2020,26,13,7,6,5,8
315779,Christian Pulisic,2021,48,29,11,8,14,15
315779,Christian Pulisic,2022,49,28,9,11,15,13
315779,Christian Pulisic,2023,17,3,5,9,0,3
315779,Christian Pulisic,2024,13,9,2,2,5,4
315843,Alessandro Semprini,2019,7,2,1,4,2,0
315853,Alessandro Bastoni,2018,28,11,8,9,7,4
315853,Alessandro Bastoni,2019,38,18,10,10,11,7
315853,Alessandro Bastoni,2020,47,27,13,7,10,17
315853,Alessandro Bastoni,2021,50,35,9,6,11,24
315853,Alessandro Bastoni,2022,44,28,6,10,12,16
315853,Alessandro Bastoni,2023,35,22,6,7,12,10
315853,Alessandro Bastoni,2024,12,10,1,1,5,5
315862,Filippo Melegoni,2020,13,4,2,7,2,2
315862,Filippo Melegoni,2021,41,11,14,16,7,4
315865,Andrea Pinamonti,2018,35,8,12,15,3,5
315865,Andrea Pinamonti,2019,36,8,7,21,5,3
315865,Andrea Pinamonti,2021,44,28,7,9,13,15
315865,Andrea Pinamonti,2022,34,5,12,17,4,1
315865,Andrea Pinamonti,2023,17,6,3,8,6,0
315865,Andrea Pinamonti,2024,9,1,1,7,1,0
315867,Gianluca Scamacca,2020,14,4,4,6,2,2
315867,Gianluca Scamacca,2021,40,12,13,15,7,5
315867,Gianluca Scamacca,2022,36,14,4,17,4,10
315867,Gianluca Scamacca,2023,7,1,2,4,0,1
315969,Scott McTominay,2018,34,20,6,8,12,8
315969,Scott McTominay,2019,40,19,9,12,8,11
315969,Scott McTominay,2020,39,24,7,8,8,16
315969,Scott McTominay,2021,53,28,14,11,16,12
315969,Scott McTominay,2022,39,19,5,13,11,8
315969,Scott McTominay,2023,21,14,2,4,6,8
316125,Ben Chilwell,2018,36,13,10,13,5,8
316125,Ben Chilwell,2019,34,18,5,11,7,11
316125,Ben Chilwell,2020,33,15,10,8,2,13
316125,Ben Chilwell,2021,52,35,8,9,14,21
316125,Ben Chilwell,2022,18,11,3,4,7,4
316125,Ben Chilwell,2023,17,4,4,9,1,3
316137,Moussa Doumbia,2018,16,6,6,4,5,1
316137,Moussa Doumbia,2019,31,12,11,8,5,7
316137,Moussa Doumbia,2020,20,7,6,7,4,3
316137,Moussa Doumbia,2021,19,5,9,5,4,1
316575,Moritz-Broni Kwarteng,2023,0,0,0,0,0,0
316575,Moritz-Broni Kwarteng,2024,7,2,2,3,2,0
316889,Hirving Lozano,2019,39,16,15,8,7,9
316889,Hirving Lozano,2020,45,26,6,12,13,13
316889,Hirving Lozano,2021,49,30,7,12,11,19
316889,Hirving Lozano,2022,33,25,3,5,10,15
316934,Nikola Moro,2022,33,16,7,10,7,9
316934,Nikola Moro,2023,24,9,8,7,5,4
316934,Nikola Moro,2024,9,7,1,1,3,4
318204,David Raum,2021,19,9,4,6,3,6
318204,David Raum,2022,40,19,7,14,6,13
318204,David Raum,2023,24,16,3,5,7,9
318204,David Raum,2024,11,5,2,4,0,5
318523,Romain Perraud,2019,17,3,7,7,1,2
318523,Romain Perraud,2020,24,10,4,10,6,4
318523,Romain Perraud,2021,39,8,14,17,6,2
318523,Romain Perraud,2022,36,8,6,20,5,3
318523,Romain Perraud,2024,8,2,2,4,1,1
319160,Jakub Jankto,2018,40,13,8,19,7,6
319160,Jakub Jankto,2019,36,11,6,19,6,5
319160,Jakub Jankto,2020,35,13,5,17,5,8
319160,Jakub Jankto,2023,0,0,0,0,0,0
319301,Daniel James,2019,27,13,8,6,4,9
319301,Daniel James,2020,43,26,8,9,8,18
319301,Daniel James,2022,35,10,7,17,5,5
319745,Dani Ceballos,2018,30,17,4,9,5,12
319745,Dani Ceballos,2019,34,18,8,8,10,8
319745,Dani Ceballos,2020,46,27,6,13,13,14
319745,Dani Ceballos,2022,43,30,6,7,10,20
319745,Dani Ceballos,2023,38,24,5,9,8,16
319900,Elijah Adebayo,2023,4,1,2,1,1,0
320271,Toni Lato,2019,42,23,10,9,7,16
320271,Toni Lato,2020,24,8,8,8,6,2
320271,Toni Lato,2022,27,9,7,11,5,4
320271,Toni Lato,2023,22,7,3,12,4,3
320411,Philip Billing,2018,35,6,8,21,3,3
320411,Philip Billing,2019,29,6,6,17,4,2
320411,Philip Billing,2022,19,4,4,10,2,2
320411,Philip Billing,2023,20,7,1,12,6,1
321070,Hannes Wolf,2020,35,13,15,7,3,10
321070,Hannes Wolf,2021,44,17,8,19,8,9
321070,Hannes Wolf,2022,8,4,3,1,2,2
321528,Denzel Dumfries,2021,48,30,10,8,5,25
321528,Denzel Dumfries,2022,48,30,7,11,13,17
321528,Denzel Dumfries,2023,36,22,6,8,12,10
321528,Denzel Dumfries,2024,13,11,1,1,6,5
322305,Jean-Victor Makengo,2018,27,10,6,11,7,3
322305,Jean-Victor Makengo,2019,37,10,9,18,6,4
322305,Jean-Victor Makengo,2021,44,12,15,17,5,7
322305,Jean-Victor Makengo,2023,19,5,5,9,3,2
322655,Flavius Daniliuc,2020,20,7,3,7,3,4
322655,Flavius Daniliuc,2024,2,0,0,2,0,0
322985,Gustavo Hamer,2023,1,0,0,1,0,0
323147,Enrico Brignola,2018,36,11,8,17,5,6
323169,Sergio García,2018,0,0,0,0,0,0
323831,Rafael Borré,2021,24,10,9,5,7,3
323831,Rafael Borré,2022,46,21,11,14,12,9
323831,Rafael Borré,2023,24,7,8,9,2,5
323872,Andrés Cubas,2020,11,3,2,6,2,1
323954,Walace,2018,25,3,8,14,1,2
323954,Walace,2019,33,10,4,19,5,5
323954,Walace,2020,27,8,8,11,4,4
323954,Walace,2021,44,12,15,17,5,7
323954,Walace,2022,36,13,11,12,5,8
323954,Walace,2023,22,5,7,10,2,3
324223,James Bree,2022,3,2,0,1,0,2
324278,Christoph Baumgartner,2019,24,15,2,7,7,8
324278,Christoph Baumgartner,2020,39,17,8,14,5,12
324278,Christoph Baumgartner,2021,34,13,10,11,5,8
324278,Christoph Baumgartner,2022,34,12,5,17,5,7
324278,Christoph Baumgartner,2023,19,5,3,11,1,4
324278,Christoph Baumgartner,2024,11,5,2,4,0,5
324282,Fabio Depaoli,2018,37,5,11,21,5,0
324282,Fabio Depaoli,2019,31,6,7,18,5,1
324358,Ollie Watkins,2020,14,8,2,4,3,5
324358,Ollie Watkins,2021,39,14,5,20,9,5
324358,Ollie Watkins,2022,37,10,8,17,3,7
324358,Ollie Watkins,2023,23,13,4,6,7,6
324358,Ollie Watkins,2024,10,4,2,4,2,2
324377,Youssef Maleh,2021,21,12,2,7,7,5
324377,Youssef Maleh,2023,20,4,5,11,4,0
324377,Youssef Maleh,2024,9,3,3,3,1,2
324804,Yann Karamoh,2019,28,8,6,14,4,4
324804,Yann Karamoh,2020,31,8,8,15,6,2
324804,Yann Karamoh,2022,28,11,5,12,6,5
324804,Yann Karamoh,2024,6,2,1,3,1,1
324811,Arnaud Nordin,2018,18,8,6,4,4,4
324811,Arnaud Nordin,2019,42,16,11,15,11,5
324811,Arnaud Nordin,2020,16,5,7,4,2,3
324811,Arnaud Nordin,2021,37,9,10,18,7,2
324811,Arnaud Nordin,2022,33,9,7,17,5,4
324811,Arnaud Nordin,2023,22,10,3,9,4,6
324811,Arnaud Nordin,2024,7,2,2,3,1,1
325993,Oliver Abildgaard,2022,20,10,2,8,6,4
326029,Donyell Malen,2021,47,28,5,14,8,20
326029,Donyell Malen,2022,31,15,7,9,7,8
326029,Donyell Malen,2023,22,15,4,3,6,9
326029,Donyell Malen,2024,10,6,3,1,1,5
326300,Jeff Reine-Adélaïde,2018,27,6,10,11,3,3
326300,Jeff Reine-Adélaïde,2019,42,13,15,14,7,6
326300,Jeff Reine-Adélaïde,2021,6,1,1,4,1,0
326330,Frenkie de Jong,2019,50,35,7,8,10,25
326330,Frenkie de Jong,2020,39,22,6,11,8,14
326330,Frenkie de Jong,2021,52,30,11,11,15,15
326330,Frenkie de Jong,2022,46,30,7,9,13,17
326330,Frenkie de Jong,2023,27,20,1,6,13,7
326330,Frenkie de Jong,2024,10,5,3,2,2,3
326416,Dani Calvo,2020,17,5,7,5,4,1
327126,Anuar,2018,11,4,3,4,4,0
327126,Anuar,2024,0,0,0,0,0,0
327863,Akim Zedadka,2021,18,4,5,9,2,2
328658,Kristoffer Ajer,2021,23,10,6,7,4,6
328658,Kristoffer Ajer,2023,12,6,3,3,2,4
328658,Kristoffer Ajer,2024,10,2,1,7,1,1
329373,Carlo Boukhalfa,2024,1,0,0,1,0,0
330208,Alessandro Vogliacco,2024,9,3,3,3,2,1
330223,Hendrik Weydandt,2018,17,3,5,9,1,2
330659,Justin Kluivert,2018,38,22,7,9,8,14
330659,Justin Kluivert,2019,40,21,12,7,11,10
330659,Justin Kluivert,2021,32,15,6,11,8,7
330659,Justin Kluivert,2022,28,12,6,10,8,4
330659,Justin Kluivert,2023,19,6,4,9,4,2
330659,Justin Kluivert,2024,11,3,4,4,1,2
331362,Benedikt Pichler,2024,0,0,0,0,0,0
331389,Andrés Tello,2020,12,3,3,6,1,2
331496,Valery Fernández,2018,7,2,3,2,1,1
331496,Valery Fernández,2023,21,8,5,8,5,3
331496,Valery Fernández,2024,10,4,1,5,1,3
331505,Óscar Mingueza,2020,16,9,2,5,2,7
331505,Óscar Mingueza,2021,54,31,11,12,15,16
331505,Óscar Mingueza,2023,13,4,3,6,4,0
331505,Óscar Mingueza,2024,10,3,1,6,2,1
331560,Takehiro Tomiyasu,2019,20,8,6,6,6,2
331560,Takehiro Tomiyasu,2020,33,9,9,15,6,3
331560,Takehiro Tomiyasu,2023,15,8,3,4,3,5
331726,Tammy Abraham,2019,26,14,4,8,8,6
331726,Tammy Abraham,2020,42,21,10,11,7,14
331726,Tammy Abraham,2021,43,29,5,9,13,16
331726,Tammy Abraham,2022,41,20,11,10,12,8
332560,Deiver Machado,2022,30,18,8,4,11,7
332560,Deiver Machado,2023,21,13,5,3,5,8
332560,Deiver Machado,2024,1,1,0,0,1,0
332697,Weston McKennie,2018,32,14,8,10,8,6
332697,Weston McKennie,2019,29,13,7,9,7,6
332697,Weston McKennie,2020,34,11,10,13,3,8
332697,Weston McKennie,2021,51,34,5,12,13,21
332697,Weston McKennie,2022,29,12,9,8,4,8
332697,Weston McKennie,2023,25,6,5,14,5,1
332697,Weston McKennie,2024,8,2,4,2,1,1
332705,Tyler Adams,2018,0,0,0,0,0,0
332705,Tyler Adams,2019,14,8,3,3,3,5
332705,Tyler Adams,2020,36,19,11,6,7,12
332705,Tyler Adams,2024,2,1,1,0,1,0
332889,Valentin Rongier,2018,34,9,11,14,5,4
332889,Valentin Rongier,2019,39,18,9,12,11,7
332889,Valentin Rongier,2020,30,14,7,9,10,4
332889,Valentin Rongier,2021,35,12,15,8,6,6
332889,Valentin Rongier,2022,38,21,4,13,7,14
332889,Valentin Rongier,2023,21,12,4,5,6,6
332889,Valentin Rongier,2024,0,0,0,0,0,0
