player_id,market_value_in_eur,player,competition_name,season,squad,decade
508941,1300000,Dylan Chambost,Ligue 1,2021,Troyes,2020s
572326,600000,Christopher Wooh,Ligue 1,2021,Lens,2020s
594997,1500000,Yohann Magnin,Ligue 1,2021,Clermont Foot,2020s
688707,400000,Salis Abdul Samed,Ligue 1,2021,Clermont Foot,2020s
425918,400000,Jakub Kiwior,Premier League,2021,Spezia,2020s
695454,250000,Chiquinho,La Liga,2021,Wolves,2020s
543771,200000,Kristjan Asllani,Serie A,2021,Empoli,2020s
550108,900000,Nicola Zalewski,Serie A,2021,Roma,2020s
562049,300000,Edoardo Bove,Serie A,2021,Roma,2020s
623040,400000,Yayah Kallon,Serie A,2021,Genoa,2020s
461906,800000,João Moutinho,Serie A,2021,Wolves,2020s
504209,6000000,Gianluca Busio,Serie A,2021,Venezia,2020s
670096,1000000,Tanner Tessmann,Ligue 1,2021,Venezia,2020s
607226,300000,Loum Tchaouna,Serie A,2021,Rennes,2020s
618472,400000,Castello Lukeba,Bundesliga,2021,Lyon,2020s
175014,1800000,Youcef Belaïli,Ligue 1,2021,Brest,2020s
127048,12000000,Cédric Bakambu,La Liga,2021,Marseille,2020s
646740,25000000,Gavi,La Liga,2021,Barcelona,2020s
571604,500000,Giorgio Scalvini,Serie A,2021,Atalanta,2020s
805908,300000,Bradley Locko,Ligue 1,2021,Reims,2020s
692734,700000,Linus Gechter,Bundesliga,2021,Hertha BSC,2020s
554251,1500000,Yasser Larouci,Premier League,2021,Troyes,2020s
823231,500000,Dango Ouattara,Premier League,2021,Lorient,2020s
406640,700000,Felix Nmecha,Bundesliga,2021,Wolfsburg,2020s
872380,5000000,Felix Afena-Gyan,Serie A,2021,Roma,2020s
577486,500000,Gastón Álvarez,La Liga,2022,Getafe,2020s
598765,3000000,Brian Ocampo,La Liga,2022,Cdiz,2020s
268429,1500000,Sandi Lovrić,Serie A,2022,Udinese,2020s
280387,1500000,Vincent Sierro,Ligue 1,2022,Toulouse,2020s
298583,1800000,Eray Cömert,La Liga,2022,Valencia,2020s
371554,450000,Kevin Spadanuda,Ligue 1,2022,Ajaccio,2020s
388382,1500000,Assan Ceesay,Serie A,2022,Lecce,2020s
418559,4000000,Erik Botheim,Serie A,2022,Salernitana,2020s
431811,2000000,Ola Solbakken,Serie A,2022,Roma,2020s
490223,1800000,Ibrahima Koné,La Liga,2022,Lorient,2020s
496857,2000000,Edon Zhegrova,Ligue 1,2022,Lille,2020s
627626,3000000,Wilfried Gnonto,Premier League,2022,Leeds United,2020s
324804,4200000,Yann Karamoh,Serie A,2022,Torino,2020s
343463,11000000,Cyle Larin,La Liga,2022,Valladolid,2020s
462348,5500000,Mostafa Mohamed,Ligue 1,2022,Nantes,2020s
674612,3500000,Youssouf Ndayishimiye,Ligue 1,2022,Nice,2020s
131225,16000000,Nicolás Tagliafico,Ligue 1,2022,Lyon,2020s
315762,900000,Luca de la Torre,La Liga,2022,Celta Vigo,2020s
340456,20000000,Noussair Mazraoui,Premier League,2022,Bayern Munich,2020s
358032,1400000,Cyril Ngonge,Serie A,2022,Hellas Verona,2020s
368887,4000000,Loïs Openda,Bundesliga,2022,Lens,2020s
387047,3000000,Danilho Doekhi,Bundesliga,2022,Union Berlin,2020s
393238,2000000,Zakaria Aboukhlal,Ligue 1,2022,Toulouse,2020s
418543,8000000,Perr Schuurs,Serie A,2022,Torino,2020s
429983,3000000,Jørgen Strand Larsen,Premier League,2022,Celta Vigo,2020s
434675,22000000,Cody Gakpo,Premier League,2022,Liverpool,2020s
436585,750000,Delano Burgzorg,Bundesliga,2022,Mainz 05,2020s
458777,700000,Giacomo Quagliata,Serie A,2022,Cremonese,2020s
478573,35000000,Ryan Gravenberch,Premier League,2022,Bayern Munich,2020s
480762,32000000,Lisandro Martínez,Premier League,2022,Manchester Utd,2020s
503987,18000000,Noni Madueke,Premier League,2022,Chelsea,2020s
512385,16000000,Luis Sinisterra,Premier League,2022,Leeds United,2020s
525287,12000000,Carlos Vinícius,Premier League,2022,Fulham,2020s
798687,35000000,Antony,La Liga,2022,Manchester Utd,2020s
66736,2500000,Lisandro Magallán,La Liga,2022,Elche,2020s
258039,3000000,Aurélio Buta,Ligue 1,2022,Eint Frankfurt,2020s
272855,20000000,Paul Onuachu,Premier League,2022,Southampton,2020s
337725,8000000,Christian Kouamé,Serie A,2022,Fiorentina,2020s
339314,5000000,Deniz Undav,Bundesliga,2022,Brighton,2020s
348791,7500000,Junya Ito,Ligue 1,2022,Reims,2020s
357072,5000000,Faitout Maouassa,La Liga,2022,Montpellier,2020s
370683,3000000,Andreas Hanche-Olsen,Bundesliga,2022,Mainz 05,2020s
377219,5000000,Selim Amallah,La Liga,2022,Valladolid,2020s
413565,12000000,Jhon Lucumí,Serie A,2022,Bologna,2020s
435648,8000000,Joshua Zirkzee,Premier League,2022,Bologna,2020s
435772,27000000,Charles De Ketelaere,Serie A,2022,Milan,2020s
469211,1000000,Liberato Cacace,Serie A,2022,Empoli,2020s
504849,2500000,Kaoru Mitoma,Premier League,2022,Brighton,2020s
564785,6000000,Kristian Thorstvedt,Serie A,2022,Sassuolo,2020s
615350,1700000,Cenk Özkacar,La Liga,2022,Valencia,2020s
683895,3000000,Emmanuel Agbadou,Premier League,2022,Reims,2020s
687626,4500000,Moisés Caicedo,Premier League,2022,Brighton,2020s
233782,3000000,Aïssa Laïdouni,Bundesliga,2022,Union Berlin,2020s
538964,1000000,Thijs Dallinga,Serie A,2022,Toulouse,2020s
405393,100000,Soichiro Kozuki,Bundesliga,2022,Schalke 04,2020s
648195,6500000,Enzo Fernández,Premier League,2022,Chelsea,2020s
831161,1500000,Lautaro Blanco,La Liga,2022,Elche,2020s
983989,50000,Facundo Buonanotte,Premier League,2022,Brighton,2020s
245078,5000000,Nemanja Radonjić,La Liga,2022,Torino,2020s
586853,24000000,Vitinha,Ligue 1,2022,Marseille,2020s
546543,40000000,Darwin Núñez,Premier League,2022,Liverpool,2020s
694928,7000000,Samuel Lino,La Liga,2022,Valencia,2020s
393323,20000000,Brenden Aaronson,Bundesliga,2022,Leeds United,2020s
32113,3000000,Armando Izzo,Serie A,2022,Monza,2020s
73794,30000000,Duván Zapata,Serie A,2022,Atalanta,2020s
111196,35000000,Stefan de Vrij,Serie A,2022,Inter,2020s
118689,20000000,Leonardo Spinazzola,Serie A,2022,Roma,2020s
131075,5000000,Francesco Acerbi,Serie A,2022,Inter,2020s
146752,10000000,Gianluca Caprari,Serie A,2022,Monza,2020s
159372,13000000,Felipe Anderson,Serie A,2022,Lazio,2020s
164771,22000000,Jordan Veretout,Ligue 1,2022,Marseille,2020s
182913,18000000,Adrien Rabiot,Ligue 1,2022,Juventus,2020s
184894,10000000,Alfred Duncan,Serie A,2022,Fiorentina,2020s
187587,22000000,Ante Rebić,Serie A,2022,Milan,2020s
192735,15000000,Stanislav Lobotka,Serie A,2022,Napoli,2020s
195171,4500000,Samu Castillejo,Serie A,2022,Valencia,2020s
200056,7000000,Elseid Hysaj,Serie A,2022,Lazio,2020s
206050,40000000,Paulo Dybala,Serie A,2022,Roma,2020s
225873,4000000,Karol Linetty,Serie A,2022,Torino,2020s
227081,26000000,Joaquín Correa,Serie A,2022,Inter,2020s
232454,9000000,Nadiem Amiri,Bundesliga,2022,Leverkusen,2020s
236490,4000000,Ola Aina,Premier League,2022,Torino,2020s
245056,12000000,Saša Lukić,Premier League,2022,Fulham,2020s
248732,4500000,Paweł Dawidowicz,Serie A,2022,Hellas Verona,2020s
256361,3500000,Daniele Verde,Serie A,2022,Spezia,2020s
256448,25000000,Gianluca Mancini,Serie A,2022,Roma,2020s
282810,6000000,Carles Pérez,La Liga,2022,Celta Vigo,2020s
283528,3000000,Ignacio Pussetto,Serie A,2022,Sampdoria,2020s
294808,45000000,Franck Kessié,La Liga,2022,Barcelona,2020s
314678,22000000,Brahim Díaz,La Liga,2022,Milan,2020s
315867,30000000,Gianluca Scamacca,Serie A,2022,West Ham,2020s
316889,35000000,Hirving Lozano,Serie A,2022,Napoli,2020s
321528,20000000,Denzel Dumfries,Serie A,2022,Inter,2020s
331726,45000000,Tammy Abraham,Serie A,2022,Roma,2020s
344072,3500000,Kelvin Amian,Ligue 1,2022,Spezia,2020s
357164,50000000,Rafael Leão,Serie A,2022,Milan,2020s
357498,85000000,Dušan Vlahović,Serie A,2022,Juventus,2020s
358166,10000000,Eldor Shomurodov,Serie A,2022,Spezia,2020s
360518,25000000,Teun Koopmeiners,Serie A,2022,Atalanta,2020s
364135,28000000,Moise Kean,Serie A,2022,Juventus,2020s
389837,6000000,Nicolò Casale,Serie A,2022,Lazio,2020s
392959,2500000,Andrea Colpani,Serie A,2022,Monza,2020s
394300,20000000,Davide Frattesi,Serie A,2022,Sassuolo,2020s
397033,40000000,Sandro Tonali,Premier League,2022,Milan,2020s
406625,70000000,Lautaro Martínez,Serie A,2022,Inter,2020s
425918,1800000,Jakub Kiwior,Premier League,2022,Arsenal,2020s
432090,4000000,Nicolò Fagioli,Serie A,2022,Juventus,2020s
433584,2000000,Alessio Zerbin,Serie A,2022,Napoli,2020s
459658,5000000,Andrea Cambiaso,Serie A,2022,Bologna,2020s
461019,2500000,Samuele Birindelli,Serie A,2022,Monza,2020s
461833,3500000,Caleb Okoli,Premier League,2022,Atalanta,2020s
509022,4000000,Federico Gatti,Serie A,2022,Juventus,2020s
550108,2500000,Nicola Zalewski,Serie A,2022,Roma,2020s
551752,3000000,Demba Seck,Serie A,2022,Torino,2020s
556385,9000000,Destiny Udogie,Premier League,2022,Udinese,2020s
562049,800000,Edoardo Bove,Serie A,2022,Roma,2020s
571604,5000000,Giorgio Scalvini,Serie A,2022,Atalanta,2020s
585949,17000000,Pierre Kalulu,Serie A,2022,Milan,2020s
589737,5500000,Kelvin Yeboah,Ligue 1,2022,Augsburg,2020s
591949,15000000,Aaron Hickey,Premier League,2022,Brentford,2020s
648779,15000000,Wilfried Singo,Ligue 1,2022,Torino,2020s
54235,15000000,Iker Muniain,La Liga,2022,Athletic Club,2020s
63494,3000000,Étienne Capoue,La Liga,2022,Villarreal,2020s
72479,2000000,Clément Grenier,La Liga,2022,Mallorca,2020s
74229,35000000,Koke,La Liga,2022,Atltico Madrid,2020s
85288,7500000,Isco,La Liga,2022,Sevilla,2020s
85370,7000000,Sergi Roberto,Serie A,2022,Barcelona,2020s
99353,12000000,Portu,La Liga,2022,Getafe,2020s
125165,18000000,Jesús Corona,La Liga,2022,Sevilla,2020s
126751,2000000,Iñigo Ruiz de Galarreta,La Liga,2022,Mallorca,2020s
134936,3000000,Jesé,Serie A,2022,Sampdoria,2020s
142021,9000000,Sergi Darder,La Liga,2022,Espanyol,2020s
192009,5000000,Unai López,La Liga,2022,Rayo Vallecano,2020s
193098,12000000,Álex Moreno,Premier League,2022,Aston Villa,2020s
203496,35000000,Nabil Fekir,La Liga,2022,Betis,2020s
212391,5000000,Roger Martí,La Liga,2022,Elche,2020s
213670,5000000,Lucas Torró,La Liga,2022,Osasuna,2020s
216870,5000000,Nacho Vidal,La Liga,2022,Osasuna,2020s
225122,40000000,Gonçalo Guedes,Premier League,2022,Wolves,2020s
225593,3000000,Pere Milla,La Liga,2022,Elche,2020s
251106,18000000,Enes Ünal,Premier League,2022,Getafe,2020s
251876,5000000,Pablo Maffeo,La Liga,2022,Mallorca,2020s
252677,4000000,José Luis Morales,La Liga,2022,Villarreal,2020s
1064403,5000000,Álvaro García,La Liga,2022,Rayo Vallecano,2020s
257462,18000000,Luka Jović,Serie A,2022,Fiorentina,2020s
266807,45000000,Ángel Correa,La Liga,2022,Atltico Madrid,2020s
268670,2000000,Gerard Gumbau,La Liga,2022,Elche,2020s
278359,12000000,Borja Iglesias,La Liga,2022,Betis,2020s
281989,6000000,Luis Milla,La Liga,2022,Getafe,2020s
295622,4000000,Keidi Bare,La Liga,2022,Espanyol,2020s
298589,15000000,David García,La Liga,2022,Osasuna,2020s
298976,9000000,Borja Mayoral,La Liga,2022,Getafe,2020s
309110,18000000,Brais Méndez,La Liga,2022,Real Sociedad,2020s
319745,15000000,Dani Ceballos,La Liga,2022,Real Madrid,2020s
334222,15000000,Lucas Boyé,La Liga,2022,Elche,2020s
370846,13000000,Timothy Weah,Serie A,2022,Lille,2020s
380598,4000000,Santi Comesaña,La Liga,2022,Rayo Vallecano,2020s
405398,9000000,Takefusa Kubo,La Liga,2022,Real Sociedad,2020s
408471,8000000,Javi Puado,La Liga,2022,Espanyol,2020s
423443,1500000,Álex Centelles,La Liga,2022,Almera,2020s
423444,14000000,Fran Beltrán,La Liga,2022,Celta Vigo,2020s
429901,5000000,Paul Akouokou,Ligue 1,2022,Betis,2020s
442805,3500000,Iddrisu Baba,La Liga,2022,Mallorca,2020s
448628,9000000,Javi Galán,La Liga,2022,Celta Vigo,2020s
462250,70000000,João Félix,Serie A,2022,Chelsea,2020s
505674,2500000,Sergio Camello,La Liga,2022,Rayo Vallecano,2020s
517753,2500000,Óscar Valentín,La Liga,2022,Rayo Vallecano,2020s
520947,2000000,Santiago Arzamendia,La Liga,2022,Cdiz,2020s
536030,1000000,Arnau Puigmal,La Liga,2022,Almera,2020s
537382,25000000,Bryan Gil,La Liga,2022,Tottenham,2020s
538810,600000,Chris Ramos,La Liga,2022,Cdiz,2020s
552425,10000000,Jon Moncayola,La Liga,2022,Osasuna,2020s
571020,15000000,Oihan Sancet,La Liga,2022,Athletic Club,2020s
616369,12000000,Ander Barrenetxea,La Liga,2022,Real Sociedad,2020s
617074,10000000,Ilaix Moriba,La Liga,2022,Valencia,2020s
623521,1000000,Juanmi Latasa,La Liga,2022,Getafe,2020s
634131,250000,Aimar Oroz,La Liga,2022,Osasuna,2020s
646740,60000000,Gavi,La Liga,2022,Barcelona,2020s
709187,12000000,Nico Williams,La Liga,2022,Athletic Club,2020s
776890,500000,Nicolas Jackson,Premier League,2022,Villarreal,2020s
39025,600000,Danny Latza,Bundesliga,2022,Schalke 04,2020s
49499,22000000,Georginio Wijnaldum,Serie A,2022,Roma,2020s
51118,500000,Adil Rami,Ligue 1,2022,Troyes,2020s
53400,1000000,Dominick Drexler,Bundesliga,2022,Schalke 04,2020s
75489,2500000,Niclas Füllkrug,Premier League,2022,Werder Bremen,2020s
93844,3500000,Leonardo Bittencourt,Bundesliga,2022,Werder Bremen,2020s
135617,10000000,Thiago Mendes,Ligue 1,2022,Lyon,2020s
153661,1100000,Tobias Mohr,Bundesliga,2022,Schalke 04,2020s
175639,12000000,Jonathan Clauss,Ligue 1,2022,Marseille,2020s
182893,20000000,Seko Fofana,Ligue 1,2022,Lens,2020s
198709,2500000,Cédric Hountondji,Ligue 1,2022,Angers,2020s
206912,4500000,Jimmy Cabot,Ligue 1,2022,Lens,2020s
229005,22000000,Abdou Diallo,Bundesliga,2022,RB Leipzig,2020s
229006,10000000,Franck Honorat,Bundesliga,2022,Brest,2020s
245537,3000000,Nabil Bentaleb,Ligue 1,2022,Angers,2020s
251075,18000000,Zeki Çelik,Serie A,2022,Roma,2020s
263236,7000000,Kevin Danso,Premier League,2022,Lens,2020s
270051,4000000,Andrei Girotto,Ligue 1,2022,Nantes,2020s
274862,10000000,Moses Simon,Ligue 1,2022,Nantes,2020s
277635,3500000,Rominigue Kouamé,La Liga,2022,Troyes,2020s
281319,6500000,Alberth Elis,Ligue 1,2022,Brest,2020s
292818,20000000,Jonathan Bamba,La Liga,2022,Lille,2020s
315145,6000000,Azor Matusiwa,Ligue 1,2022,Reims,2020s
330659,15000000,Justin Kluivert,Premier League,2022,Valencia,2020s
335103,1800000,Linton Maina,Bundesliga,2022,Kln,2020s
337798,2500000,Abdu Conté,Ligue 1,2022,Troyes,2020s
340328,10000000,Stephy Mavididi,Premier League,2022,Montpellier,2020s
342226,5000000,Irvin Cardona,Ligue 1,2022,Brest,2020s
362108,5500000,Gabriel Gudmundsson,Ligue 1,2022,Lille,2020s
364857,3000000,Falaye Sacko,Ligue 1,2022,Montpellier,2020s
370791,8000000,Pablo Rosario,Ligue 1,2022,Nice,2020s
372712,8000000,Ibrahima Sissoko,Bundesliga,2022,Strasbourg,2020s
386047,15000000,Axel Disasi,Premier League,2022,Monaco,2020s
387106,18000000,Lovro Majer,Bundesliga,2022,Rennes,2020s
395693,30000000,Houssem Aouar,Serie A,2022,Lyon,2020s
410185,5000000,Ronaël Pierre-Gabriel,Ligue 1,2022,Espanyol,2020s
418659,50000000,Amine Gouiri,Ligue 1,2022,Nice,2020s
453016,6000000,Anthony Caci,Bundesliga,2022,Mainz 05,2020s
463618,14000000,Khéphren Thuram,Serie A,2022,Nice,2020s
474662,1500000,Hugo Magnetti,Ligue 1,2022,Brest,2020s
485706,10000000,Amadou Onana,Premier League,2022,Everton,2020s
487969,15000000,Randal Kolo Muani,Serie A,2022,Eint Frankfurt,2020s
490417,6000000,Ibrahima Niane,Ligue 1,2022,Angers,2020s
543387,10000000,Cheick Doucouré,Premier League,2022,Crystal Palace,2020s
557613,3000000,Quentin Merlin,Ligue 1,2022,Nantes,2020s
569598,14000000,Youssouf Fofana,Serie A,2022,Monaco,2020s
618472,15000000,Castello Lukeba,Bundesliga,2022,Lyon,2020s
624037,10000000,Joris Chotard,Ligue 1,2022,Montpellier,2020s
649033,2000000,Dion Lopy,La Liga,2022,Reims,2020s
659542,8000000,Elye Wahi,Bundesliga,2022,Montpellier,2020s
671594,300000,Kamory Doumbia,Ligue 1,2022,Reims,2020s
688707,2500000,Salis Abdul Samed,Ligue 1,2022,Lens,2020s
708265,500000,Bradley Barcola,Ligue 1,2022,Lyon,2020s
711996,8000000,Warmed Omari,Ligue 1,2022,Rennes,2020s
789082,11000000,Vanderson,Ligue 1,2022,Monaco,2020s
798404,1500000,Alidu Seidu,Ligue 1,2022,Clermont Foot,2020s
50512,3000000,Anthony Modeste,Bundesliga,2022,Dortmund,2020s
85791,6000000,Stefan Lainer,Bundesliga,2022,Gladbach,2020s
119277,5500000,Yannick Gerhardt,Bundesliga,2022,Wolfsburg,2020s
119296,16000000,Emre Can,Bundesliga,2022,Dortmund,2020s
162434,7500000,Niklas Stark,Bundesliga,2022,Werder Bremen,2020s
179635,2500000,Philipp Förster,Bundesliga,2022,Bochum,2020s
181547,3500000,Gonçalo Paciência,Bundesliga,2022,Celta Vigo,2020s
182574,4000000,Jean-Paul Boëtius,Bundesliga,2022,Hertha BSC,2020s
186988,1200000,Sven Michel,Bundesliga,2022,Union Berlin,2020s
188888,4000000,Sheraldo Becker,La Liga,2022,Union Berlin,2020s
190289,4500000,Gerrit Holtmann,Bundesliga,2022,Bochum,2020s
193004,6000000,Waldemar Anton,Bundesliga,2022,Stuttgart,2020s
196095,7000000,Luca Waldschmidt,Bundesliga,2022,Wolfsburg,2020s
202591,12000000,Benjamin Henrichs,Bundesliga,2022,RB Leipzig,2020s
216181,2500000,Almamy Touré,Bundesliga,2022,Eint Frankfurt,2020s
232418,5000000,Ondrej Duda,Serie A,2022,Hellas Verona,2020s
234029,5500000,Grischa Prömel,Bundesliga,2022,Hoffenheim,2020s
236981,3000000,Timo Hübers,Bundesliga,2022,Kln,2020s
237662,14000000,Breel Embolo,Ligue 1,2022,Monaco,2020s
243714,60000000,Kingsley Coman,Bundesliga,2022,Bayern Munich,2020s
244940,7000000,Salih Özcan,Bundesliga,2022,Dortmund,2020s
261905,9000000,Suat Serdar,Serie A,2022,Hertha BSC,2020s
272278,4000000,Chris Führich,Bundesliga,2022,Stuttgart,2020s
284248,3500000,Paul Jaeckel,Bundesliga,2022,Union Berlin,2020s
284732,17000000,Ramy Bensebaini,Bundesliga,2022,Gladbach,2020s
289592,15000000,Orel Mangala,Premier League,2022,Nott'ham Forest,2020s
289802,1500000,Rafael Ratão,Ligue 1,2022,Toulouse,2020s
293385,45000000,Dani Olmo,La Liga,2022,RB Leipzig,2020s
318204,17000000,David Raum,Bundesliga,2022,RB Leipzig,2020s
326029,27000000,Donyell Malen,Premier League,2022,Dortmund,2020s
344069,8000000,Anton Stach,Bundesliga,2022,Mainz 05,2020s
344381,65000000,Christopher Nkunku,Premier League,2022,RB Leipzig,2020s
344598,9000000,Dan-Axel Zagadou,Bundesliga,2022,Stuttgart,2020s
344695,45000000,Dayot Upamecano,Bundesliga,2022,Bayern Munich,2020s
344892,2000000,Gauthier Hein,Ligue 1,2022,Auxerre,2020s
374040,600000,Vincent Marchetti,Ligue 1,2022,Ajaccio,2020s
384553,4000000,Luca Kilian,Bundesliga,2022,Kln,2020s
388198,28000000,Nico Schlotterbeck,Bundesliga,2022,Dortmund,2020s
388795,1500000,Oumar Gonzalez,Ligue 1,2022,Ajaccio,2020s
391004,10000000,Jonas Wind,Bundesliga,2022,Wolfsburg,2020s
392163,1300000,Noah Weißhaupt,Bundesliga,2022,Freiburg,2020s
395516,55000000,Moussa Diaby,Premier League,2022,Leverkusen,2020s
406640,1000000,Felix Nmecha,Bundesliga,2022,Wolfsburg,2020s
425400,1000000,Farid El Melali,Ligue 1,2022,Angers,2020s
429874,5000000,Ansgar Knauff,Bundesliga,2022,Eint Frankfurt,2020s
432281,5000000,Márton Dárdai,Bundesliga,2022,Hertha BSC,2020s
443710,6000000,Angelo Stiller,Bundesliga,2022,Hoffenheim,2020s
463605,3000000,Bafodé Diakité,Ligue 1,2022,Lille,2020s
470618,1000000,Denis Genreau,Ligue 1,2022,Toulouse,2020s
513245,14000000,Jesper Lindstrøm,Premier League,2022,Eint Frankfurt,2020s
518505,4500000,Jamie Leweling,Bundesliga,2022,Union Berlin,2020s
533295,8000000,Patrick Wimmer,Bundesliga,2022,Wolfsburg,2020s
538996,9000000,Tanguy Nianzou,La Liga,2022,Sevilla,2020s
546213,10000000,Tuta,Bundesliga,2022,Eint Frankfurt,2020s
569388,600000,Clément Vidal,Ligue 1,2022,Ajaccio,2020s
585973,3000000,Johann Lepenant,Ligue 1,2022,Lyon,2020s
654415,1500000,Alan Virginius,Ligue 1,2022,Lille,2020s
659813,17000000,Piero Hincapié,Bundesliga,2022,Leverkusen,2020s
668276,3000000,Hugo Novoa,La Liga,2022,RB Leipzig,2020s
690799,3000000,Anthony Rouault,Ligue 1,2022,Toulouse,2020s
794349,700000,Julien Le Cardinal,Ligue 1,2022,Lens,2020s
801754,1500000,Yanis Cimignani,Ligue 1,2022,Ajaccio,2020s
980576,300000,Amine Salama,Serie A,2022,Angers,2020s
46001,5000000,Moussa Sissoko,Ligue 1,2022,Nantes,2020s
77100,20000000,Lucas Moura,Premier League,2022,Tottenham,2020s
80444,20000000,Philippe Coutinho,Premier League,2022,Aston Villa,2020s
96341,85000000,Romelu Lukaku,Serie A,2022,Inter,2020s
108725,10000000,Chris Wood,Premier League,2022,Newcastle Utd,2020s
111051,4000000,Nampalys Mendy,Ligue 1,2022,Leicester City,2020s
134270,7000000,Dan Burn,Premier League,2022,Newcastle Utd,2020s
146795,10000000,Ryan Fraser,Premier League,2022,Newcastle Utd,2020s
148367,10000000,Christian Nørgaard,Premier League,2022,Brentford,2020s
148928,28000000,Saúl Ñíguez,La Liga,2022,Atltico Madrid,2020s
157509,30000000,Kurt Zouma,Premier League,2022,West Ham,2020s
170527,42000000,Timo Werner,Premier League,2022,RB Leipzig,2020s
177476,25000000,Nathan Aké,Premier League,2022,Manchester City,2020s
257097,20000000,Ben Davies,Premier League,2022,Tottenham,2020s
246968,12000000,Ayoze Pérez,La Liga,2022,Leicester City,2020s
250426,16000000,Adam Armstrong,Premier League,2022,Southampton,2020s
251664,35000000,Ivan Toney,Premier League,2022,Brentford,2020s
256178,22000000,Joe Gomez,Premier League,2022,Liverpool,2020s
270171,12000000,Vitaly Janelt,Premier League,2022,Brentford,2020s
293200,25000000,Nikola Vlašić,Serie A,2022,Torino,2020s
306024,42000000,Dominic Calvert-Lewin,Premier League,2022,Everton,2020s
333241,18000000,Joelinton,Premier League,2022,Newcastle Utd,2020s
337333,7000000,Alex Král,La Liga,2022,Schalke 04,2020s
346314,20000000,Trevoh Chalobah,Premier League,2022,Chelsea,2020s
355915,40000000,Cristian Romero,Premier League,2022,Tottenham,2020s
357147,18000000,Diogo Dalot,Premier League,2022,Manchester Utd,2020s
361260,13000000,Ozan Kabak,Bundesliga,2022,Hoffenheim,2020s
363205,50000000,Gabriel Jesus,Premier League,2022,Arsenal,2020s
377393,6000000,Pierre Lees-Melou,Ligue 1,2022,Brest,2020s
387626,30000000,Leon Bailey,Premier League,2022,Aston Villa,2020s
392765,40000000,Emile Smith Rowe,Premier League,2022,Arsenal,2020s
392768,30000000,Callum Hudson-Odoi,Premier League,2022,Leverkusen,2020s
401173,80000000,Jadon Sancho,Premier League,2022,Manchester Utd,2020s
404842,18000000,Vitaliy Mykolenko,Premier League,2022,Everton,2020s
406635,90000000,Phil Foden,Premier League,2022,Manchester City,2020s
410708,15000000,Pascal Struijk,Premier League,2022,Leeds United,2020s
420002,8000000,Jean-Philippe Mateta,Premier League,2022,Crystal Palace,2020s
423744,12000000,Billy Gilmour,Serie A,2022,Brighton,2020s
424015,8000000,Nathan Patterson,Premier League,2022,Everton,2020s
431755,35000000,Dejan Kulusevski,Premier League,2022,Tottenham,2020s
435338,30000000,Gabriel Magalhães,Premier League,2022,Arsenal,2020s
468002,9000000,Ben Johnson,Premier League,2022,West Ham,2020s
475188,5000000,Kiernan Dewsbury-Hall,Premier League,2022,Leicester City,2020s
477758,30000000,Aaron Wan-Bissaka,Premier League,2022,Manchester Utd,2020s
480692,45000000,Luis Díaz,Premier League,2022,Liverpool,2020s
488362,25000000,Conor Gallagher,La Liga,2022,Chelsea,2020s
503733,16000000,Anthony Gordon,Premier League,2022,Newcastle Utd,2020s
503749,22000000,Jacob Ramsey,Premier League,2022,Aston Villa,2020s
503980,5000000,Joe Gelhardt,Premier League,2022,Leeds United,2020s
533916,3000000,Shandon Baptiste,Premier League,2022,Brentford,2020s
563963,15000000,Mohammed Salisu,Ligue 1,2022,Southampton,2020s
565822,22000000,Harvey Elliott,Premier League,2022,Liverpool,2020s
571743,18000000,Armando Broja,Premier League,2022,Chelsea,2020s
583189,15000000,Anthony Elanga,Premier League,2022,Manchester Utd,2020s
655488,38000000,Gabriel Martinelli,Premier League,2022,Arsenal,2020s
730893,17000000,Tyrick Mitchell,Premier League,2022,Crystal Palace,2020s
807165,100000,Bamo Meïté,Ligue 1,2022,Lorient,2020s
830265,100000,Lohann Doucet,Ligue 1,2022,Nantes,2020s
842338,200000,Enzo Tchato,Ligue 1,2022,Montpellier,2020s
860056,100000,Aïman Maurer,Ligue 1,2022,Clermont Foot,2020s
876631,300000,Habib Diarra,Ligue 1,2022,Strasbourg,2020s
891998,150000,Antoine Mendy,Ligue 1,2022,Nice,2020s
914562,400000,Désiré Doué,Ligue 1,2022,Rennes,2020s
924800,100000,Axel Camblan,Ligue 1,2022,Brest,2020s
255729,2000000,Awer Mabil,La Liga,2022,Cdiz,2020s
649317,1800000,Jhon Durán,Premier League,2022,Aston Villa,2020s
55338,5500000,Willian,Premier League,2022,Fulham,2020s
401529,1500000,Dodô,Serie A,2022,Fiorentina,2020s
203394,7500000,Andreas Pereira,Premier League,2022,Fulham,2020s
1004741,10000000,Pedro,Serie A,2022,Lazio,2020s
646402,7500000,Abner,Ligue 1,2022,Betis,2020s
735570,9000000,João Gomes,Premier League,2022,Wolves,2020s
808509,22000000,Danilo,Premier League,2022,Nott'ham Forest,2020s
184892,12000000,Florian Thauvin,Serie A,2022,Udinese,2020s
125614,3500000,Sargis Adamyan,Bundesliga,2022,Kln,2020s
546212,4000000,Diego Costa,Premier League,2022,Wolves,2020s
502670,15000000,Khvicha Kvaratskhelia,Ligue 1,2022,Napoli,2020s
51152,20000000,Aleksandar Mitrović,Premier League,2022,Fulham,2020s
163532,1500000,Adam Smith,Premier League,2022,Bournemouth,2020s
