player_id,market_value_in_eur,player_name,club_name,competition_name,year,club_in_year
503770,25000000,Folarin Balogun,Monaco,Ligue 1,2023,Monaco
533738,60000000,Jonathan David,Lille,Ligue 1,2023,Lille
538874,20000000,Terem Moffi,Nice,Ligue 1,2023,Nice
538964,7000000,Thijs Dallinga,Bologna,Serie A,2023,Toulouse
543382,28000000,Mohamed Camara,Monaco,Ligue 1,2023,Monaco
554251,3500000,Yasser Larouci,Sheffield Utd,Premier League,2023,Sheffield Utd
557939,2000000,Neto Borges,Clermont Foot,Ligue 1,2023,Clermont Foot
560593,7000000,Hicham Boudaoui,Nice,Ligue 1,2023,Nice
605184,30000000,Jean-Clair Todibo,West Ham,Premier League,2023,Nice
616341,65000000,Nuno Mendes,Paris S-G,Ligue 1,2023,Paris S-G
654539,18000000,Adrien Truffert,Rennes,Ligue 1,2023,Rennes
656441,4000000,Jean Onana,Genoa,Serie A,2023,Marseille
674612,12000000,Youssouf Ndayishimiye,Nice,Ligue 1,2023,Nice
683895,6000000,Emmanuel Agbadou,Wolves,Premier League,2023,Reims
690799,8000000,Anthony Rouault,Rennes,Ligue 1,2023,Stuttgart
707242,2500000,Badredine Bouanani,Nice,Ligue 1,2023,Nice
782630,2500000,Khalil Fayad,Montpellier,Ligue 1,2023,Montpellier
805908,3000000,Bradley Locko,Brest,Ligue 1,2023,Brest
810092,18000000,Warren Zaïre-Emery,Paris S-G,Ligue 1,2023,Paris S-G
810895,18000000,Eliesse Ben Seghir,Monaco,Ligue 1,2023,Monaco
842338,3000000,Enzo Tchato,Montpellier,Ligue 1,2023,Montpellier
860056,500000,Aïman Maurer,Clermont Foot,Ligue 1,2023,Clermont Foot
876631,4000000,Habib Diarra,Strasbourg,Ligue 1,2023,Strasbourg
884072,6000000,Jeffinho,Lyon,Ligue 1,2023,Lyon
891998,1000000,Antoine Mendy,Nice,Ligue 1,2023,Nice
923831,8000000,Leny Yoro,Manchester Utd,Premier League,2023,Lille
928323,3000000,Ibrahim Salah,Brest,Ligue 1,2023,Rennes
85288,5000000,Isco,Betis,La Liga,2023,Betis
192616,2000000,Ulisses Garcia,Marseille,Ligue 1,2023,Marseille
343537,11000000,Artem Dovbyk,Roma,Serie A,2023,Girona
494236,3000000,Andy Pelmard,Las Palmas,La Liga,2023,Clermont Foot
507341,12000000,Fabian Rieder,Stuttgart,Bundesliga,2023,Rennes
507344,4500000,Becir Omeragic,Montpellier,Ligue 1,2023,Montpellier
507345,3500000,Leonidas Stergiou,Stuttgart,Bundesliga,2023,Stuttgart
711976,1400000,Andy Diouf,Lens,Ligue 1,2023,Lens
58995,1500000,Anthony Jung,Werder Bremen,Bundesliga,2023,Werder Bremen
75489,13000000,Niclas Füllkrug,West Ham,Premier League,2023,Werder Bremen
93604,3000000,Lukas Kübler,Freiburg,Bundesliga,2023,Freiburg
117432,1500000,Kevin Behrens,Wolfsburg,Bundesliga,2023,Wolfsburg
119277,7000000,Yannick Gerhardt,Wolfsburg,Bundesliga,2023,Wolfsburg
124732,3000000,John Brooks,Hoffenheim,Bundesliga,2023,Hoffenheim
125614,2000000,Sargis Adamyan,Köln,Bundesliga,2023,Köln
159471,55000000,Serge Gnabry,Bayern Munich,Bundesliga,2023,Bayern Munich
162434,5500000,Niklas Stark,Werder Bremen,Bundesliga,2023,Werder Bremen
167329,10000000,Alassane Pléa,Gladbach,Bundesliga,2023,Gladbach
177779,7000000,Janik Haberer,Union Berlin,Bundesliga,2023,Union Berlin
179635,2500000,Philipp Förster,Bochum,Bundesliga,2023,Bochum
182712,60000000,João Cancelo,Barcelona,La Liga,2023,Barcelona
187492,40000000,Julian Brandt,Dortmund,Bundesliga,2023,Dortmund
190289,3500000,Gerrit Holtmann,Bochum,Bundesliga,2023,Darmstadt 98
196095,3000000,Luca Waldschmidt,Köln,Bundesliga,2023,Köln
700646,20000000,André Silva,Werder Bremen,Bundesliga,2023,Real Sociedad
215599,12000000,Lukas Klostermann,RB Leipzig,Bundesliga,2023,RB Leipzig
232463,2000000,Luca Pfeiffer,Darmstadt 98,Bundesliga,2023,Darmstadt 98
237164,7000000,Ihlas Bebou,Hoffenheim,Bundesliga,2023,Hoffenheim
242086,30000000,Patrik Schick,Leverkusen,Bundesliga,2023,Leverkusen
243714,65000000,Kingsley Coman,Bayern Munich,Bundesliga,2023,Bayern Munich
258039,6000000,Aurélio Buta,Reims,Ligue 1,2023,Eint Frankfurt
261905,6500000,Suat Serdar,Hellas Verona,Serie A,2023,Hellas Verona
275249,2500000,Niklas Schmidt,Toulouse,Ligue 1,2023,Toulouse
277179,14000000,Angeliño,Roma,Serie A,2023,Roma
278332,15000000,Florian Neuhaus,Gladbach,Bundesliga,2023,Gladbach
283994,9000000,Ludovic Ajorque,Brest,Ligue 1,2023,Mainz 05
289182,1800000,Christopher Antwi-Adjei,Bochum,Bundesliga,2023,Bochum
318204,20000000,David Raum,RB Leipzig,Bundesliga,2023,RB Leipzig
323831,12000000,Rafael Borré,Werder Bremen,Bundesliga,2023,Werder Bremen
326029,16000000,Donyell Malen,Aston Villa,Premier League,2023,Dortmund
333647,12000000,Jonathan Burkardt,Mainz 05,Bundesliga,2023,Mainz 05
335103,4500000,Linton Maina,Köln,Bundesliga,2023,Köln
337333,5500000,Alex Král,Espanyol,La Liga,2023,Union Berlin
344598,3500000,Dan-Axel Zagadou,Stuttgart,Bundesliga,2023,Stuttgart
353892,7500000,Hiroki Ito,Bayern Munich,Bundesliga,2023,Stuttgart
357156,12000000,Diogo Leite,Union Berlin,Bundesliga,2023,Union Berlin
370789,10000000,Julian Ryerson,Dortmund,Bundesliga,2023,Dortmund
387047,12000000,Danilho Doekhi,Union Berlin,Bundesliga,2023,Union Berlin
388198,40000000,Nico Schlotterbeck,Dortmund,Bundesliga,2023,Dortmund
392768,17000000,Callum Hudson-Odoi,Nott'ham Forest,Premier League,2023,Nott'ham Forest
406640,8000000,Felix Nmecha,Dortmund,Bundesliga,2023,Dortmund
406973,500000,Moritz Broschinski,Bochum,Bundesliga,2023,Bochum
443331,2000000,Patrick Osterhage,Freiburg,Bundesliga,2023,Bochum
448258,5000000,Josha Vagnoman,Stuttgart,Bundesliga,2023,Stuttgart
451276,40000000,Dominik Szoboszlai,Liverpool,Premier League,2023,Liverpool
453016,8500000,Anthony Caci,Mainz 05,Bundesliga,2023,Mainz 05
472249,7500000,Jan Thielmann,Köln,Bundesliga,2023,Köln
484547,35000000,Jeremie Frimpong,Leverkusen,Bundesliga,2023,Leverkusen
518505,3500000,Jamie Leweling,Stuttgart,Bundesliga,2023,Stuttgart
532776,15000000,Amine Adli,Leverkusen,Bundesliga,2023,Leverkusen
533295,12000000,Patrick Wimmer,Wolfsburg,Bundesliga,2023,Wolfsburg
548348,12000000,Kiliann Sildillia,Freiburg,Bundesliga,2023,Freiburg
569031,1000000,Umut Tohumcu,Hoffenheim,Bundesliga,2023,Hoffenheim
580195,110000000,Jamal Musiala,Bayern Munich,Bundesliga,2023,Bayern Munich
581678,120000000,Jude Bellingham,Real Madrid,La Liga,2023,Real Madrid
597000,6500000,Eric Martel,Köln,Bundesliga,2023,Köln
598577,85000000,Florian Wirtz,Leverkusen,Bundesliga,2023,Leverkusen
670882,14000000,Jamie Gittens,Dortmund,Bundesliga,2023,Dortmund
678479,5000000,Denis Huseinbasic,Köln,Bundesliga,2023,Köln
822959,3500000,Tom Bischof,Hoffenheim,Bundesliga,2023,Hoffenheim
300532,2000000,Pontus Almqvist,Parma,Serie A,2023,Lecce
388294,325000,Omar Traoré,Heidenheim,Bundesliga,2023,Heidenheim
453870,650000,Benedict Hollerbach,Union Berlin,Bundesliga,2023,Union Berlin
455661,800000,Nick Woltemade,Stuttgart,Bundesliga,2023,Werder Bremen
596153,700000,Justin Njinmah,Werder Bremen,Bundesliga,2023,Werder Bremen
94148,750000,Fabian Schnellhardt,Darmstadt 98,Bundesliga,2023,Darmstadt 98
191359,600000,Florian Pick,Heidenheim,Bundesliga,2023,Heidenheim
193033,3000000,Tim Kleindienst,Gladbach,Bundesliga,2023,Heidenheim
208167,3000000,Dawid Kownacki,Werder Bremen,Bundesliga,2023,Werder Bremen
316575,900000,Moritz-Broni Kwarteng,Bochum,Bundesliga,2023,Bochum
334213,1000000,Lukas Daschner,Bochum,Bundesliga,2023,Bochum
346849,2000000,Christoph Klarer,Darmstadt 98,Bundesliga,2023,Darmstadt 98
349433,1200000,Fabian Nürnberger,Darmstadt 98,Bundesliga,2023,Darmstadt 98
392710,1200000,Lennard Maloney,Mainz 05,Bundesliga,2023,Heidenheim
692070,900000,Clemens Riedel,Darmstadt 98,Bundesliga,2023,Darmstadt 98
568158,200000,Javi López,Espanyol,La Liga,2023,Alavés
624258,1500000,Conor Bradley,Liverpool,Premier League,2023,Liverpool
627248,900000,Lewis Dobbin,Everton,Premier League,2023,Everton
628366,6000000,Lucas Beltrán,Fiorentina,Serie A,2023,Fiorentina
632349,400000,Jarell Quansah,Liverpool,Premier League,2023,Liverpool
249636,1000000,Gautier Lloris,Le Havre,Ligue 1,2023,Le Havre
283127,1200000,Oualid El Hajjam,Le Havre,Ligue 1,2023,Le Havre
342209,1500000,Kévin N'Doram,Metz,Ligue 1,2023,Metz
481513,1500000,Koffi Kouao,Metz,Ligue 1,2023,Metz
520530,2000000,Fali Candé,Venezia,Serie A,2023,Metz
539232,2000000,Jessy Deminguet,Strasbourg,Ligue 1,2023,Strasbourg
540664,3000000,Dilane Bakwa,Strasbourg,Ligue 1,2023,Strasbourg
568698,900000,Issa Soumaré,Le Havre,Ligue 1,2023,Le Havre
591193,3000000,Niels Nkounkou,Eint Frankfurt,Bundesliga,2023,Eint Frankfurt
667967,3000000,Yassine Kechta,Le Havre,Ligue 1,2023,Le Havre
691786,1800000,Morgan Guilavogui,St. Pauli,Bundesliga,2023,Lens
729814,6000000,Georges Mikautadze,Lyon,Ligue 1,2023,Metz
763182,1500000,Josué Casimir,Le Havre,Ligue 1,2023,Le Havre
768380,4000000,Arouna Sangante,Le Havre,Ligue 1,2023,Le Havre
810411,1500000,Pablo Pagis,Lorient,Ligue 1,2023,Lorient
855134,1000000,Skelly Alvero,Werder Bremen,Bundesliga,2023,Lyon
855308,500000,Arthur Atta,Udinese,Serie A,2023,Metz
893675,3000000,Amir Richardson,Fiorentina,Serie A,2023,Reims
911328,2500000,Mohamed Kaba,Lecce,Serie A,2023,Lecce
947360,400000,Kassoum Ouattara,Monaco,Ligue 1,2023,Monaco
1011200,2500000,Junior Mwanga,Le Havre,Ligue 1,2023,Strasbourg
1028162,500000,Antoine Joujou,Le Havre,Ligue 1,2023,Le Havre
401529,800000,Dodô,Sampdoria,Serie A,2023,Fiorentina
1004741,22000000,Pedro,Fiorentina,Serie A,2023,Lazio
552912,5000000,Bruno Méndez,Granada,La Liga,2023,Granada
689505,3500000,Johnny Cardoso,Betis,La Liga,2023,Betis
735568,5500000,Natan,Betis,La Liga,2023,Napoli
743598,13000000,Ângelo,Strasbourg,Ligue 1,2023,Strasbourg
872171,2500000,Lucas Beraldo,Paris S-G,Ligue 1,2023,Paris S-G
977464,5000000,Arthur,Leverkusen,Bundesliga,2023,Leverkusen
1005649,500000,Murillo,Nott'ham Forest,Premier League,2023,Nott'ham Forest
354666,6500000,Shamar Nicholson,Clermont Foot,Ligue 1,2023,Clermont Foot
34322,1000000,Sokratis Papastathopoulos,Betis,La Liga,2023,Betis
251845,9000000,Sergi Canós,Valencia,La Liga,2023,Valencia
1178475,300000,Mohamed Bamba,Lorient,Ligue 1,2023,Lorient
711544,700000,Jake O'Brien,Everton,Premier League,2023,Lyon
73547,2000000,Oliver Norwood,Sheffield Utd,Premier League,2023,Sheffield Utd
81512,1000000,Christian Kabasele,Udinese,Serie A,2023,Udinese
125685,400000,Luke Berry,Luton Town,Premier League,2023,Luton Town
128909,700000,Jack Robinson,Sheffield Utd,Premier League,2023,Sheffield Utd
169801,1200000,Cauley Woodrow,Luton Town,Premier League,2023,Luton Town
184129,900000,Jordan Clark,Luton Town,Premier League,2023,Luton Town
195633,3500000,Charlie Taylor,Southampton,Premier League,2023,Burnley
244338,1000000,Pelly Ruddock Mpanzu,Luton Town,Premier League,2023,Luton Town
246963,6000000,Carlton Morris,Luton Town,Premier League,2023,Luton Town
278166,2000000,Amari'i Bell,Luton Town,Premier League,2023,Luton Town
305274,500000,Fred Onyedinma,Luton Town,Premier League,2023,Luton Town
306382,1500000,Benjamin Tetteh,Metz,Ligue 1,2023,Metz
364409,600000,Gabriel Osho,Auxerre,Ligue 1,2023,Luton Town
392591,2000000,Chiedozie Ogbene,Ipswich Town,Premier League,2023,Luton Town
465717,3800000,Jayden Bogle,Sheffield Utd,Premier League,2023,Sheffield Utd
834898,4000000,Vitinho,Burnley,Premier League,2023,Burnley
576121,1500000,Josh Wilson-Esbrand,Manchester City,Premier League,2023,Reims
620598,6000000,Ameen Al-Dakhil,Stuttgart,Bundesliga,2023,Burnley
735571,5000000,Rodrigo Muniz,Fulham,Premier League,2023,Fulham
744149,3500000,Adam Wharton,Crystal Palace,Premier League,2023,Crystal Palace
847279,1500000,Oumar Diakité,Reims,Ligue 1,2023,Reims
365108,3500000,Dan Ndoye,Bologna,Serie A,2023,Bologna
409517,3800000,Yorbe Vertessen,Union Berlin,Bundesliga,2023,Union Berlin
463613,1800000,Yann Gboho,Toulouse,Ligue 1,2023,Toulouse
531065,800000,Oussama El Azzouzi,Bologna,Serie A,2023,Bologna
638793,10000000,Tajon Buchanan,Villarreal,La Liga,2023,Inter
658536,10000000,Simon Adingra,Brighton,Premier League,2023,Brighton
85393,600000,Nicolas Viola,Cagliari,Serie A,2023,Cagliari
120189,600000,Nikola Dovedan,Heidenheim,Bundesliga,2023,Heidenheim
130394,2700000,Gianluca Lapadula,Cagliari,Serie A,2023,Cagliari
167491,1200000,Stefano Sabelli,Genoa,Serie A,2023,Genoa
530902,1300000,Abdoulaye Touré,Le Havre,Ligue 1,2023,Le Havre
197751,2000000,Alberto Cerri,Empoli,Serie A,2023,Empoli
199953,1300000,Caleb Ekuban,Genoa,Serie A,2023,Genoa
205677,1700000,Luca Garritano,Frosinone,Serie A,2023,Frosinone
226025,3000000,Luca Mazzitelli,Frosinone,Serie A,2023,Frosinone
235931,1800000,Alessandro Deiola,Cagliari,Serie A,2023,Cagliari
238654,1200000,Jaime Báez,Frosinone,Serie A,2023,Frosinone
310527,1600000,Paulo Azzi,Cagliari,Serie A,2023,Cagliari
337811,400000,Francesco Gelli,Frosinone,Serie A,2023,Frosinone
719646,2500000,Bernardo,Bochum,Bundesliga,2023,Bochum
385394,1700000,Alberto Dossena,Como,Serie A,2023,Cagliari
441515,3500000,Daniel Boloca,Sassuolo,Serie A,2023,Sassuolo
452477,8000000,Junior Adamu,Freiburg,Bundesliga,2023,Freiburg
460651,3000000,Antoine Makoumbou,Cagliari,Serie A,2023,Cagliari
481834,4000000,Andrea Carboni,Monza,Serie A,2023,Monza
503871,4200000,Morten Frendrup,Genoa,Serie A,2023,Genoa
534084,1600000,Niccolò Pierozzi,Fiorentina,Serie A,2023,Salernitana
550116,300000,Ilario Monterisi,Frosinone,Serie A,2023,Frosinone
559328,8000000,Emanuel Emegha,Strasbourg,Ligue 1,2023,Strasbourg
568333,1800000,Adam Obert,Cagliari,Serie A,2023,Cagliari
659516,700000,Warren Bondo,Milan,Serie A,2023,Monza
666547,2000000,Zito Luvumbo,Cagliari,Serie A,2023,Cagliari
804812,400000,Anthony Oyono,Frosinone,Serie A,2023,Frosinone
15956,3000000,Jesús Navas,Sevilla,La Liga,2023,Sevilla
891091,300000,Diego López,Rayo Vallecano,La Liga,2023,Valencia
35047,5000000,Axel Witsel,Atlético Madrid,La Liga,2023,Atlético Madrid
39152,2000000,Radamel Falcao,Rayo Vallecano,La Liga,2023,Rayo Vallecano
46413,6000000,Ante Budimir,Osasuna,La Liga,2023,Osasuna
59323,2000000,Cristhian Stuani,Girona,La Liga,2023,Girona
61812,2000000,Yuri Berchiche,Athletic Club,La Liga,2023,Athletic Club
63494,3000000,Étienne Capoue,Villarreal,La Liga,2023,Villarreal
65318,1200000,Jaume Costa,Mallorca,La Liga,2023,Mallorca
66100,5000000,Oriol Romeu,Girona,La Liga,2023,Barcelona
72047,6000000,Iago Aspas,Celta Vigo,La Liga,2023,Celta Vigo
74294,4000000,Nemanja Gudelj,Sevilla,La Liga,2023,Sevilla
81999,6000000,Joselu,Real Madrid,La Liga,2023,Real Madrid
85370,5000000,Sergi Roberto,Como,Serie A,2023,Barcelona
85383,2000000,Rubén Sobrino,Cádiz,La Liga,2023,Cádiz
86202,32000000,Antonio Rüdiger,Real Madrid,La Liga,2023,Real Madrid
89733,4000000,Álex Fernández,Cádiz,La Liga,2023,Cádiz
96718,1800000,Óscar de Marcos,Athletic Club,La Liga,2023,Athletic Club
100131,14000000,William Carvalho,Betis,La Liga,2023,Betis
111961,6000000,Suso,Sevilla,La Liga,2023,Sevilla
113133,5000000,Germán Pezzella,Betis,La Liga,2023,Betis
125781,25000000,Antoine Griezmann,Atlético Madrid,La Liga,2023,Atlético Madrid
126737,12000000,Juanmi,Getafe,La Liga,2023,Cádiz
126751,3000000,Iñigo Ruiz de Galarreta,Athletic Club,La Liga,2023,Athletic Club
947431,2000000,David López,Girona,La Liga,2023,Girona
834470,1200000,Dani Rodríguez,Mallorca,La Liga,2023,Mallorca
158863,10000000,Iñigo Martínez,Barcelona,La Liga,2023,Barcelona
162056,4000000,Gonzalo Melero,Almería,La Liga,2023,Almería
170472,2500000,Dimitri Foulquier,Valencia,La Liga,2023,Valencia
177452,1200000,Abdón Prats,Mallorca,La Liga,2023,Mallorca
195171,6000000,Samu Castillejo,Sassuolo,Serie A,2023,Sassuolo
196948,40000000,Andreas Christensen,Barcelona,La Liga,2023,Barcelona
197122,2500000,Unai García,Osasuna,La Liga,2023,Osasuna
568149,3000000,Alberto Moreno,Como,Serie A,2023,Villarreal
211251,3000000,Darwin Machís,Valladolid,La Liga,2023,Cádiz
212391,2000000,Roger Martí,Cádiz,La Liga,2023,Cádiz
361238,6000000,Rubén García,Osasuna,La Liga,2023,Osasuna
213670,8000000,Lucas Torró,Osasuna,La Liga,2023,Osasuna
214775,9000000,Óliver Torres,Sevilla,La Liga,2023,Sevilla
216464,3000000,Carlos Fernández,Real Sociedad,La Liga,2023,Real Sociedad
216870,5000000,Nacho Vidal,Mallorca,La Liga,2023,Osasuna
221150,5000000,Djené,Getafe,La Liga,2023,Getafe
221315,1000000,Kevin Vázquez,Celta Vigo,La Liga,2023,Celta Vigo
221316,8000000,Lucas Vázquez,Real Madrid,La Liga,2023,Real Madrid
223725,3500000,Munir El Haddadi,Leganés,La Liga,2023,Las Palmas
229804,14000000,Aritz Elustondo,Real Sociedad,La Liga,2023,Real Sociedad
238868,2500000,Rubén Peña,Osasuna,La Liga,2023,Osasuna
241229,2000000,Jordan Amavi,Brest,Ligue 1,2023,Brest
246968,6000000,Ayoze Pérez,Villarreal,La Liga,2023,Betis
247250,2000000,Rubén Alcaraz,Cádiz,La Liga,2023,Cádiz
249513,3000000,Diego Rico,Getafe,La Liga,2023,Getafe
252667,2500000,Fali,Cádiz,La Liga,2023,Cádiz
252677,3000000,José Luis Morales,Villarreal,La Liga,2023,Villarreal
255488,15000000,Yeray Álvarez,Athletic Club,La Liga,2023,Athletic Club
255508,25000000,Iñaki Williams,Athletic Club,La Liga,2023,Athletic Club
256429,2000000,Sergi Guardiola,Rayo Vallecano,La Liga,2023,Cádiz
1064403,6000000,Álvaro García,Rayo Vallecano,La Liga,2023,Rayo Vallecano
262939,3000000,Johan Mojica,Mallorca,La Liga,2023,Osasuna
266795,2000000,Gonzalo Escalante,Cádiz,La Liga,2023,Cádiz
268670,3500000,Gerard Gumbau,Rayo Vallecano,La Liga,2023,Granada
281755,1200000,Iván Alejo,Cádiz,La Liga,2023,Cádiz
281989,4000000,Luis Milla,Getafe,La Liga,2023,Getafe
284854,9000000,Carles Aleñá,Alavés,La Liga,2023,Getafe
286779,1200000,Jorge Meré,Cádiz,La Liga,2023,Cádiz
288230,60000000,Ousmane Dembélé,Paris S-G,Ligue 1,2023,Paris S-G
289255,9000000,Andoni Gorosabel,Athletic Club,La Liga,2023,Alavés
298575,4000000,Kike Barja,Osasuna,La Liga,2023,Osasuna
298583,3500000,Eray Cömert,Valladolid,La Liga,2023,Nantes
298589,20000000,David García,Osasuna,La Liga,2023,Osasuna
298976,9000000,Borja Mayoral,Getafe,La Liga,2023,Getafe
307519,2000000,Fede San Emeterio,Cádiz,La Liga,2023,Cádiz
309110,25000000,Brais Méndez,Real Sociedad,La Liga,2023,Real Sociedad
311044,3500000,Alfonso Espino,Rayo Vallecano,La Liga,2023,Rayo Vallecano
320271,2500000,Toni Lato,Mallorca,La Liga,2023,Mallorca
331496,1500000,Valery Fernández,Mallorca,La Liga,2023,Girona
331505,2500000,Óscar Mingueza,Celta Vigo,La Liga,2023,Celta Vigo
337715,18000000,Umar Sadiq,Valencia,La Liga,2023,Real Sociedad
338285,6000000,Unai Núñez,Athletic Club,La Liga,2023,Celta Vigo
338425,15000000,Álex Berenguer,Athletic Club,La Liga,2023,Athletic Club
340205,2000000,Gorka Guruzeta,Athletic Club,La Liga,2023,Athletic Club
341110,3000000,Franco Cervi,Celta Vigo,La Liga,2023,Celta Vigo
341227,7000000,Juan Miranda,Bologna,Serie A,2023,Betis
341278,3000000,Iván Martín,Girona,La Liga,2023,Girona
342385,28000000,Guido Rodríguez,West Ham,Premier League,2023,Betis
346289,6000000,Mouctar Diakhaby,Valencia,La Liga,2023,Valencia
353032,4000000,Omar Alderete,Getafe,La Liga,2023,Getafe
369081,100000000,Federico Valverde,Real Madrid,La Liga,2023,Real Madrid
378139,5000000,Aitor Ruibal,Betis,La Liga,2023,Betis
378293,5000000,Yangel Herrera,Girona,La Liga,2023,Girona
384060,4000000,Tino Kadewere,Nantes,Ligue 1,2023,Lyon
398163,2800000,Gonzalo Villar,Granada,La Liga,2023,Granada
401922,25000000,Samuel Chukwueze,Milan,Serie A,2023,Milan
411975,60000000,Jules Koundé,Barcelona,La Liga,2023,Barcelona
412363,100000000,Rodrygo,Real Madrid,La Liga,2023,Real Madrid
413112,85000000,Aurélien Tchouaméni,Real Madrid,La Liga,2023,Real Madrid
422466,2500000,Javi Hernández,Leganés,La Liga,2023,Cádiz
423443,1500000,Álex Centelles,Almería,La Liga,2023,Almería
423444,15000000,Fran Beltrán,Celta Vigo,La Liga,2023,Celta Vigo
429983,11000000,Jørgen Strand Larsen,Wolves,Premier League,2023,Celta Vigo
442805,3000000,Iddrisu Baba,Almería,La Liga,2023,Almería
451801,1500000,Abdul Mumin,Rayo Vallecano,La Liga,2023,Rayo Vallecano
465967,2500000,Ander Guevara,Alavés,La Liga,2023,Alavés
480763,25000000,Juan Foyth,Villarreal,La Liga,2023,Villarreal
485963,10000000,Pape Gueye,Villarreal,La Liga,2023,Marseille
501418,5000000,Adrià Pedrosa,Sevilla,La Liga,2023,Sevilla
513031,2500000,Antonio Sánchez,Mallorca,La Liga,2023,Mallorca
517753,5000000,Óscar Valentín,Rayo Vallecano,La Liga,2023,Rayo Vallecano
517842,6000000,Aihen Muñoz,Real Sociedad,La Liga,2023,Real Sociedad
518644,6000000,Largie Ramazani,Almería,La Liga,2023,Almería
524010,3000000,Oier Zarraga,Udinese,Serie A,2023,Udinese
525578,3000000,Pathé Ciss,Rayo Vallecano,La Liga,2023,Rayo Vallecano
537382,15000000,Bryan Gil,Girona,La Liga,2023,Tottenham
552425,12000000,Jon Moncayola,Osasuna,La Liga,2023,Osasuna
577486,5000000,Gastón Álvarez,Getafe,La Liga,2023,Getafe
580560,6000000,Jon Pacheco,Real Sociedad,La Liga,2023,Real Sociedad
591916,1000000,Aitor Paredes,Athletic Club,La Liga,2023,Athletic Club
596122,1500000,Pep Chavarría,Rayo Vallecano,La Liga,2023,Rayo Vallecano
598765,2000000,Brian Ocampo,Cádiz,La Liga,2023,Cádiz
615350,5000000,Cenk Özkacar,Valladolid,La Liga,2023,Valencia
616369,6000000,Ander Barrenetxea,Real Sociedad,La Liga,2023,Real Sociedad
623521,3000000,Juanmi Latasa,Valladolid,La Liga,2023,Getafe
634131,15000000,Aimar Oroz,Osasuna,La Liga,2023,Osasuna
634431,2000000,Beñat Turrientes,Real Sociedad,La Liga,2023,Real Sociedad
646740,90000000,Gavi,Barcelona,La Liga,2023,Barcelona
646750,1000000,Cristhian Mosquera,Valencia,La Liga,2023,Valencia
649016,12000000,El Bilal Touré,Stuttgart,Bundesliga,2023,Atalanta
650993,800000,Filippo Missori,Sassuolo,Serie A,2023,Sassuolo
683840,100000000,Pedri,Barcelona,La Liga,2023,Barcelona
694928,16000000,Samuel Lino,Atlético Madrid,La Liga,2023,Atlético Madrid
709187,30000000,Nico Williams,Athletic Club,La Liga,2023,Athletic Club
720038,3000000,Pablo Torre,Barcelona,La Liga,2023,Girona
724520,15000000,Abde Ezzalzouli,Betis,La Liga,2023,Barcelona
776890,30000000,Nicolas Jackson,Chelsea,Premier League,2023,Chelsea
926952,400000,Patrick Dorgu,Manchester Utd,Premier League,2023,Lecce
61253,1200000,José Callejón,Granada,La Liga,2023,Granada
70245,1400000,Ignasi Miquel,Granada,La Liga,2023,Granada
153238,1500000,Jonathan Viera,Almería,La Liga,2023,Las Palmas
153427,800000,Bebé,Rayo Vallecano,La Liga,2023,Rayo Vallecano
177046,2500000,Rubén Duarte,Alavés,La Liga,2023,Alavés
199369,2000000,Sandro Ramírez,Las Palmas,La Liga,2023,Las Palmas
237499,500000,Aleksandar Sedlar,Alavés,La Liga,2023,Alavés
251897,2500000,Asier Villalibre,Alavés,La Liga,2023,Athletic Club
262365,4000000,Antonio Puertas,Granada,La Liga,2023,Granada
278837,3000000,Luis Rioja,Valencia,La Liga,2023,Alavés
279570,10000000,Daler Kuzyaev,Le Havre,Ligue 1,2023,Le Havre
282672,600000,Benito Ramírez,Las Palmas,La Liga,2023,Las Palmas
289257,1600000,Jon Guridi,Alavés,La Liga,2023,Alavés
394694,1000000,Sergio Ruiz,Granada,La Liga,2023,Granada
448344,2000000,Óscar Melendo,Granada,La Liga,2023,Granada
455181,8000000,Jorge de Frutos,Rayo Vallecano,La Liga,2023,Rayo Vallecano
488626,1200000,Jesús Areso,Osasuna,La Liga,2023,Osasuna
495621,2500000,Antonio Blanco,Alavés,La Liga,2023,Alavés
533568,3000000,Nahuel Tenaglia,Alavés,La Liga,2023,Alavés
534379,1800000,Pejiño,Las Palmas,La Liga,2023,Las Palmas
555143,15000000,Arsen Zakharyan,Real Sociedad,La Liga,2023,Real Sociedad
566574,800000,Kirian Rodríguez,Las Palmas,La Liga,2023,Las Palmas
581781,2000000,Enzo Loiodice,Las Palmas,La Liga,2023,Las Palmas
625047,600000,Beñat Prados,Athletic Club,La Liga,2023,Athletic Club
676042,800000,Juanlu Sánchez,Sevilla,La Liga,2023,Sevilla
678406,1200000,Sergi Cardona,Villarreal,La Liga,2023,Las Palmas
709372,100000,Carlos Romero,Espanyol,La Liga,2023,Villarreal
733576,5000000,Alberto Moleiro,Las Palmas,La Liga,2023,Las Palmas
842425,400000,Sacha Delaye,Montpellier,Ligue 1,2023,Montpellier
901019,700000,Neil El Aynaoui,Lens,Ligue 1,2023,Lens
25488,1500000,Antonio Candreva,Salernitana,Serie A,2023,Salernitana
32113,3000000,Armando Izzo,Monza,Serie A,2023,Monza
45314,400000,Federico Fazio,Salernitana,Serie A,2023,Salernitana
55735,6000000,Henrikh Mkhitaryan,Inter,Serie A,2023,Inter
55769,1500000,Danilo D'Ambrosio,Monza,Serie A,2023,Monza
57280,2500000,Giacomo Bonaventura,Fiorentina,Serie A,2023,Fiorentina
