player_id,player,nation,squad,comp,season,age,born,ninety_mins_played,shot_creating_actions,sca_per_90,pass_live_sca,pass_dead_sca,take_on_sca,shot_sca,foul_drawn_sca,defensive_action_sca,goal_creating_actions,gca_per_90,pass_live_gca,pass_dead_gca,take_on_gca,shot_gca,foul_drawn_gca,defensive_action_gca,position,age_range,general_position,country,continent
387626,Leon Bailey,JAM,Aston Villa,Premier League,2021,23.0,1997.0,8.5,20,2.37,15,0,1,2,2,0,1,0.12,1,0,0,0,0,0,"FW,MF",20-24,Forward,Jamaica,North America
127048,Cdric Bakambu,COD,Marseille,Ligue 1,2021,30.0,1991.0,4.0,13,3.3,11,0,1,1,0,0,3,0.76,3,0,0,0,0,0,FW,30-34,Forward,DR Congo,Africa
540664,Dilane Bakwa,FRA,Bordeaux,Ligue 1,2021,18.0,2002.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,"FW,MF",Under 20,Forward,France,Europe
238752,Keita Bald,SEN,Cagliari,Serie A,2021,26.0,1995.0,13.7,23,1.68,14,0,1,4,3,1,2,0.15,1,0,0,0,1,0,FW,25-29,Forward,Senegal,Africa
39381,Gareth Bale,WAL,Real Madrid,La Liga,2021,32.0,1989.0,3.1,2,0.64,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,FW,30-34,Forward,Wales,Europe
85295,Ivn Balliu,ALB,Rayo Vallecano,La Liga,2021,29.0,1992.0,35.0,94,2.69,68,13,6,2,3,2,5,0.14,4,0,1,0,0,0,DF,25-29,Defender,Albania,Europe
296422,Fod Ballo-Tour,SEN,Milan,Serie A,2021,24.0,1997.0,5.0,13,2.62,11,0,1,0,1,0,2,0.4,2,0,0,0,0,0,DF,20-24,Defender,Senegal,Africa
292818,Jonathan Bamba,CIV,Lille,Ligue 1,2021,25.0,1996.0,27.0,89,3.3,47,25,9,3,4,1,7,0.26,5,0,1,1,0,0,"MF,FW",25-29,Midfielder,Ivory Coast,Africa
183334,Patrick Bamford,ENG,Leeds United,Premier League,2021,27.0,1993.0,6.2,13,2.09,9,0,1,2,1,0,3,0.48,2,0,1,0,0,0,FW,25-29,Forward,England,Europe
240934,Filippo Bandinelli,ITA,Empoli,Serie A,2021,26.0,1995.0,21.7,58,2.67,46,4,3,3,1,1,4,0.18,4,0,0,0,0,0,MF,25-29,Midfielder,Italy,Europe
533916,Shandon Baptiste,GRN,Brentford,Premier League,2021,23.0,1998.0,10.1,21,2.07,16,0,4,1,0,0,1,0.1,1,0,0,0,0,0,MF,20-24,Midfielder,Grenada,North America
295622,Keidi Bare,ALB,Espanyol,La Liga,2021,23.0,1997.0,16.5,20,1.21,18,0,1,0,1,0,2,0.12,1,0,0,0,1,0,MF,20-24,Midfielder,Albania,Europe
255942,Nicol Barella,ITA,Inter,Serie A,2021,24.0,1997.0,32.4,140,4.32,116,0,10,6,6,2,21,0.65,18,0,1,1,1,0,MF,20-24,Midfielder,Italy,Europe
131978,Ross Barkley,ENG,Chelsea,Premier League,2021,27.0,1993.0,2.0,18,9.0,13,3,1,1,0,0,3,1.5,3,0,0,0,0,0,"MF,FW",25-29,Midfielder,England,Europe
315332,Aymen Barkok,MAR,Eint Frankfurt,Bundesliga,2021,23.0,1998.0,1.8,3,1.69,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,"MF,DF",20-24,Midfielder,Morocco,Africa
63200,Ashley Barnes,ENG,Burnley,Premier League,2021,31.0,1989.0,9.0,18,2.0,12,0,0,3,3,0,1,0.11,1,0,0,0,0,0,FW,30-34,Forward,England,Europe
398065,Harvey Barnes,ENG,Leicester City,Premier League,2021,23.0,1997.0,23.3,63,2.7,48,0,7,4,3,1,13,0.56,11,0,0,2,0,0,"FW,MF",20-24,Forward,England,Europe
486624,Musa Barrow,GAM,Bologna,Serie A,2021,22.0,1998.0,23.7,87,3.67,65,11,3,4,4,0,10,0.42,8,1,0,1,0,0,"FW,MF",20-24,Forward,Gambia,Africa
506009,Amine Bassi,FRA,Metz,Ligue 1,2021,23.0,1997.0,2.0,12,5.87,4,6,0,0,2,0,0,0.0,0,0,0,0,0,0,"MF,FW",20-24,Midfielder,France,Europe
315853,Alessandro Bastoni,ITA,Inter,Serie A,2021,22.0,1999.0,25.7,45,1.75,39,0,2,2,0,2,5,0.19,5,0,0,0,0,0,DF,20-24,Defender,Italy,Europe
257751,Simone Bastoni,ITA,Spezia,Serie A,2021,24.0,1996.0,25.4,80,3.15,49,22,3,4,1,1,5,0.2,3,1,0,1,0,0,"MF,DF",20-24,Midfielder,Italy,Europe
187491,Timo Baumgartl,GER,Union Berlin,Bundesliga,2021,25.0,1996.0,24.1,29,1.2,20,1,2,5,0,1,2,0.08,1,0,0,1,0,0,DF,25-29,Defender,Germany,Europe
324278,Christoph Baumgartner,AUT,Hoffenheim,Bundesliga,2021,21.0,1999.0,21.0,53,2.53,43,0,3,1,4,2,4,0.19,3,0,0,0,0,1,"MF,FW",20-24,Midfielder,Austria,Europe
283001,Noah Joel Sarenren Bazee,NGA,Augsburg,Bundesliga,2021,24.0,1996.0,2.7,5,1.86,3,0,0,0,1,1,0,0.0,0,0,0,0,0,0,"MF,FW",20-24,Midfielder,Nigeria,Africa
153427,Beb,CPV,Rayo Vallecano,La Liga,2021,31.0,1990.0,9.6,39,4.05,19,6,5,5,4,0,5,0.52,1,1,2,0,1,0,FW,30-34,Forward,Cape Verde,Africa
188888,Sheraldo Becker,SUR,Union Berlin,Bundesliga,2021,26.0,1995.0,19.5,72,3.69,59,0,3,2,8,0,11,0.56,9,0,2,0,0,0,"FW,MF",25-29,Forward,Suriname,South America
288255,Donny van de Beek,NED,Manchester Utd,Premier League,2021,24.0,1997.0,0.8,6,7.2,5,0,1,0,0,0,1,1.2,1,0,0,0,0,0,MF,20-24,Midfielder,Netherlands,Europe
117432,Kevin Behrens,GER,Union Berlin,Bundesliga,2021,30.0,1991.0,5.5,21,3.79,15,0,3,2,1,0,5,0.9,2,0,1,1,1,0,FW,30-34,Forward,Germany,Europe
175014,Youcef Belali,ALG,Brest,Ligue 1,2021,29.0,1992.0,9.2,36,3.93,18,8,4,4,2,0,4,0.44,3,0,1,0,0,0,"MF,FW",25-29,Midfielder,Algeria,Africa
111039,Ishak Belfodil,ALG,Hertha BSC,Bundesliga,2021,29.0,1992.0,18.2,53,2.92,41,0,4,5,2,1,8,0.44,4,0,1,1,1,1,FW,25-29,Forward,Algeria,Africa
138055,Haris Belkebla,ALG,Brest,Ligue 1,2021,27.0,1994.0,25.7,34,1.32,32,0,0,1,1,0,1,0.04,1,0,0,0,0,0,MF,25-29,Midfielder,Algeria,Africa
82350,Stefan Bell,GER,Mainz 05,Bundesliga,2021,29.0,1991.0,31.8,23,0.72,21,0,0,2,0,0,2,0.06,1,0,0,1,0,0,DF,25-29,Defender,Germany,Europe
61087,Karim Bellarabi,GER,Leverkusen,Bundesliga,2021,31.0,1990.0,7.6,28,3.69,15,0,2,6,4,1,4,0.53,2,0,0,1,1,0,"FW,MF",30-34,Forward,Germany,Europe
450050,Jean-Ricner Bellegarde,FRA,Strasbourg,Ligue 1,2021,23.0,1998.0,25.9,52,2.01,32,5,2,5,7,1,5,0.19,3,0,0,1,1,0,MF,20-24,Midfielder,France,Europe
581678,Jude Bellingham,ENG,Dortmund,Bundesliga,2021,18.0,2003.0,31.0,104,3.35,72,0,13,5,11,3,17,0.55,11,0,2,0,2,2,MF,Under 20,Midfielder,England,Europe
18900,Hatem Ben Arfa,FRA,Lille,Ligue 1,2021,34.0,1987.0,3.5,13,3.73,9,2,1,1,0,0,2,0.57,1,0,1,0,0,0,"FW,MF",30-34,Forward,France,Europe
146854,Wissam Ben Yedder,FRA,Monaco,Ligue 1,2021,30.0,1990.0,28.1,71,2.53,57,0,4,5,5,0,14,0.5,10,0,2,1,1,0,FW,30-34,Forward,France,Europe
351816,Ismal Bennacer,ALG,Milan,Serie A,2021,23.0,1997.0,16.9,61,3.6,44,7,4,1,3,2,3,0.18,3,0,0,0,0,0,MF,20-24,Midfielder,Algeria,Africa
290532,Sad Benrahma,ALG,West Ham,Premier League,2021,25.0,1995.0,24.1,75,3.11,58,0,7,7,3,0,8,0.33,7,0,0,1,0,0,"FW,MF",25-29,Forward,Algeria,Africa
284732,Ramy Bensebaini,ALG,Gladbach,Bundesliga,2021,26.0,1995.0,22.4,31,1.45,24,2,0,1,1,3,4,0.19,3,0,0,1,0,0,DF,25-29,Defender,Algeria,Africa
245537,Nabil Bentaleb,ALG,Angers,Ligue 1,2021,26.0,1994.0,16.8,18,1.07,15,0,1,1,1,0,1,0.06,1,0,0,0,0,0,MF,25-29,Midfielder,Algeria,Africa
50201,Christian Benteke,BEL,Crystal Palace,Premier League,2021,30.0,1990.0,12.7,23,1.81,19,0,1,1,2,0,2,0.16,1,0,0,0,1,0,FW,30-34,Forward,Belgium,Europe
18922,Karim Benzema,FRA,Real Madrid,La Liga,2021,33.0,1987.0,28.8,128,4.45,108,0,12,7,1,0,22,0.77,16,0,5,1,0,0,FW,30-34,Forward,France,Europe
177843,Domenico Berardi,ITA,Sassuolo,Serie A,2021,26.0,1994.0,31.3,170,5.42,126,22,8,3,8,3,22,0.7,17,2,1,0,2,0,FW,25-29,Forward,Italy,Europe
197300,Federico Bernardeschi,ITA,Juventus,Serie A,2021,27.0,1994.0,16.4,62,3.78,40,5,6,8,3,0,4,0.24,3,0,0,1,0,0,"MF,FW",25-29,Midfielder,Italy,Europe
306191,Jason Berthomier,FRA,Clermont Foot,Ligue 1,2021,31.0,1990.0,19.2,89,4.63,45,33,5,5,1,0,9,0.47,3,5,0,1,0,0,MF,30-34,Midfielder,France,Europe
140757,Daniel Bessa,ITA,Hellas Verona,Serie A,2021,28.0,1993.0,8.5,26,3.05,25,0,0,1,0,0,4,0.47,4,0,0,0,0,0,MF,25-29,Midfielder,Italy,Europe
595809,Beto,GNB,Udinese,Serie A,2021,23.0,1998.0,24.1,49,2.03,31,0,7,9,2,0,3,0.12,1,0,0,2,0,0,FW,20-24,Forward,Guinea-Bissau,Africa
649016,El Bilal Tour,MLI,Reims,Ligue 1,2021,19.0,2001.0,13.3,28,2.11,21,0,1,3,1,2,7,0.53,5,0,0,2,0,0,FW,Under 20,Forward,Mali,Africa
391192,Jean-Claude Billong,CMR,Clermont Foot,Ligue 1,2021,27.0,1993.0,10.9,4,0.37,3,0,0,0,0,1,0,0.0,0,0,0,0,0,0,DF,25-29,Defender,Cameroon,Africa
124555,Cristiano Biraghi,ITA,Fiorentina,Serie A,2021,28.0,1992.0,35.0,126,3.59,64,55,0,6,1,0,8,0.23,5,3,0,0,0,0,DF,25-29,Defender,Italy,Europe
410425,Yves Bissouma,MLI,Brighton,Premier League,2021,24.0,1996.0,23.5,31,1.32,24,0,4,1,0,2,4,0.17,3,0,0,0,0,1,MF,20-24,Midfielder,Mali,Africa
288225,Ludovic Blas,FRA,Nantes,Ligue 1,2021,23.0,1997.0,32.9,107,3.25,77,2,7,11,8,2,17,0.52,12,0,2,1,2,0,"MF,FW",20-24,Midfielder,France,Europe
41541,Danny Blum,GER,Bochum,Bundesliga,2021,30.0,1991.0,3.8,19,4.94,13,5,1,0,0,0,0,0.0,0,0,0,0,0,0,FW,30-34,Forward,Germany,Europe
412932,Myron Boadu,NED,Monaco,Ligue 1,2021,20.0,2001.0,10.7,22,2.07,16,0,3,0,3,0,5,0.47,3,0,1,0,1,0,FW,20-24,Forward,Netherlands,Europe
26485,Jrme Boateng,GER,Lyon,Ligue 1,2021,32.0,1988.0,18.0,23,1.28,20,1,0,2,0,0,3,0.17,3,0,0,0,0,0,DF,30-34,Defender,Germany,Europe
16922,Kevin-Prince Boateng,GHA,Hertha BSC,Bundesliga,2021,34.0,1987.0,7.7,19,2.46,16,0,0,1,2,0,0,0.0,0,0,0,0,0,0,"MF,FW",30-34,Midfielder,Ghana,Africa
186477,Herbert Bockhorn,GER,Bochum,Bundesliga,2021,26.0,1995.0,9.4,15,1.78,8,1,2,0,4,0,1,0.12,0,0,1,0,0,0,DF,25-29,Defender,Germany,Europe
182574,Jean-Paul Botius,NED,Mainz 05,Bundesliga,2021,27.0,1994.0,20.0,62,3.1,41,14,1,2,3,1,6,0.3,4,1,0,1,0,0,MF,25-29,Midfielder,Netherlands,Europe
412671,Quentin Boisgard,FRA,Lorient,Ligue 1,2021,24.0,1997.0,10.6,27,2.54,17,6,0,1,3,0,2,0.19,2,0,0,0,0,0,"MF,FW",20-24,Midfielder,France,Europe
142310,Willy Boly,CIV,Wolves,Premier League,2021,30.0,1991.0,10.0,3,0.3,2,0,0,0,0,1,0,0.0,0,0,0,0,0,0,DF,30-34,Defender,Ivory Coast,Africa
57280,Giacomo Bonaventura,ITA,Fiorentina,Serie A,2021,31.0,1989.0,25.2,83,3.3,69,1,3,5,5,0,13,0.52,9,0,0,2,2,0,MF,30-34,Midfielder,Italy,Europe
241527,Federico Bonazzoli,ITA,Salernitana,Serie A,2021,24.0,1997.0,20.7,41,1.98,26,0,1,6,6,2,1,0.05,1,0,0,0,0,0,"FW,MF",20-24,Forward,Italy,Europe
338629,Sebastiaan Bornauw,BEL,Wolfsburg,Bundesliga,2021,22.0,1999.0,22.3,5,0.22,5,0,0,0,0,0,1,0.04,1,0,0,0,0,0,DF,20-24,Defender,Belgium,Europe
323831,Rafael Borr,COL,Eint Frankfurt,Bundesliga,2021,25.0,1995.0,26.4,66,2.5,46,0,6,8,6,0,9,0.34,6,0,2,1,0,0,FW,25-29,Forward,Colombia,South America
361093,Sven Botman,NED,Lille,Ligue 1,2021,21.0,2000.0,25.0,18,0.72,16,1,1,0,0,0,2,0.08,1,1,0,0,0,0,DF,20-24,Defender,Netherlands,Europe
236045,Denis Bouanga,GAB,Saint-tienne,Ligue 1,2021,26.0,1994.0,27.1,87,3.21,49,7,17,8,3,3,12,0.44,5,3,1,2,0,1,"FW,MF",25-29,Forward,Gabon,Africa
560593,Hicham Boudaoui,ALG,Nice,Ligue 1,2021,21.0,1999.0,18.0,32,1.78,27,0,0,2,3,0,4,0.22,4,0,0,0,0,0,MF,20-24,Midfielder,Algeria,Africa
77826,Ryad Boudebouz,ALG,Saint-tienne,Ligue 1,2021,31.0,1990.0,25.0,96,3.84,75,13,4,2,2,0,6,0.24,4,0,1,1,0,0,"MF,FW",30-34,Midfielder,Algeria,Africa
202318,Farid Boulaya,ALG,Metz,Ligue 1,2021,28.0,1993.0,17.0,46,2.71,31,13,0,1,0,1,2,0.12,0,2,0,0,0,0,"MF,FW",25-29,Midfielder,Algeria,Africa
266359,Benjamin Bourigeaud,FRA,Rennes,Ligue 1,2021,27.0,1994.0,35.5,176,4.96,97,71,1,4,1,2,18,0.51,14,4,0,0,0,0,"FW,MF",25-29,Forward,France,Europe
562049,Edoardo Bove,ITA,Roma,Serie A,2021,19.0,2002.0,0.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,"MF,DF",Under 20,Midfielder,Italy,Europe
314875,Jarrod Bowen,ENG,West Ham,Premier League,2021,24.0,1996.0,33.1,98,2.96,56,16,11,9,5,1,19,0.57,9,3,3,1,3,0,FW,20-24,Forward,England,Europe
334222,Lucas Boy,ARG,Elche,La Liga,2021,25.0,1996.0,19.0,47,2.47,29,0,9,3,3,3,9,0.47,4,0,3,0,0,2,FW,25-29,Forward,Argentina,South America
187492,Julian Brandt,GER,Dortmund,Bundesliga,2021,25.0,1996.0,23.1,97,4.2,60,26,7,4,0,0,22,0.95,14,5,2,1,0,0,"MF,FW",25-29,Midfielder,Germany,Europe
661053,Jarrad Branthwaite,ENG,Everton,Premier League,2021,19.0,2002.0,4.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,DF,Under 20,Defender,England,Europe
485960,Lilian Brassier,FRA,Brest,Ligue 1,2021,21.0,1999.0,25.1,20,0.8,18,1,0,1,0,0,1,0.04,1,0,0,0,0,0,DF,20-24,Defender,France,Europe
18909,Jimmy Briand,FRA,Bordeaux,Ligue 1,2021,35.0,1985.0,2.5,18,7.2,14,1,1,2,0,0,2,0.8,1,0,0,1,0,0,"FW,MF",35-39,Forward,France,Europe
571743,Armando Broja,ALB,Southampton,Premier League,2021,19.0,2001.0,21.9,38,1.73,19,0,7,7,4,1,4,0.18,0,0,2,0,2,0,FW,Under 20,Forward,Albania,Europe
450417,Dylan Bronn,TUN,Metz,Ligue 1,2021,26.0,1995.0,28.3,15,0.53,14,0,0,1,0,0,4,0.14,3,0,0,1,0,0,DF,25-29,Defender,Tunisia,Africa
124732,John Brooks,USA,Wolfsburg,Bundesliga,2021,28.0,1993.0,29.1,20,0.69,19,0,1,0,0,0,0,0.0,0,0,0,0,0,0,DF,25-29,Defender,United States,North America
293569,Josh Brownhill,ENG,Burnley,Premier League,2021,25.0,1995.0,32.8,75,2.28,50,18,2,2,2,1,3,0.09,1,2,0,0,0,0,MF,25-29,Midfielder,England,Europe
293281,Jacob Bruun Larsen,DEN,Hoffenheim,Bundesliga,2021,22.0,1998.0,9.0,26,2.88,22,0,1,2,1,0,1,0.11,1,0,0,0,0,0,"FW,MF",20-24,Forward,Denmark,Europe
46413,Ante Budimir,CRO,Osasuna,La Liga,2021,30.0,1991.0,19.3,28,1.45,14,0,2,4,7,1,4,0.21,2,0,0,1,1,0,FW,30-34,Forward,Croatia,Europe
548650,Osman Bukari,GHA,Nantes,Ligue 1,2021,22.0,1998.0,11.2,34,3.03,26,0,6,2,0,0,8,0.71,7,0,1,0,0,0,"FW,MF",20-24,Forward,Ghana,Africa
386446,Alessandro Buongiorno,ITA,Torino,Serie A,2021,22.0,1999.0,13.1,9,0.68,6,0,0,2,1,0,3,0.23,2,0,0,1,0,0,DF,20-24,Defender,Italy,Europe
333647,Jonathan Burkardt,GER,Mainz 05,Bundesliga,2021,21.0,2000.0,29.0,79,2.72,53,1,4,12,7,2,6,0.21,5,0,1,0,0,0,"FW,MF",20-24,Forward,Germany,Europe
504209,Gianluca Busio,USA,Venezia,Serie A,2021,19.0,2002.0,21.7,40,1.85,26,9,0,1,3,1,3,0.14,2,1,0,0,0,0,MF,Under 20,Midfielder,United States,North America
236953,Sam Byram,ENG,Norwich City,Premier League,2021,27.0,1993.0,11.4,11,0.96,6,1,1,2,1,0,2,0.18,0,0,0,1,1,0,DF,25-29,Defender,England,Europe
206912,Jimmy Cabot,FRA,Angers,Ligue 1,2021,27.0,1994.0,22.3,36,1.61,28,4,0,1,1,2,4,0.18,3,0,0,0,1,0,DF,25-29,Defender,France,Europe
102423,Leandro Cabrera,URU,Espanyol,La Liga,2021,30.0,1991.0,37.0,28,0.76,23,2,0,3,0,0,4,0.11,2,1,0,1,0,0,DF,30-34,Defender,Uruguay,South America
453016,Anthony Caci,FRA,Strasbourg,Ligue 1,2021,24.0,1997.0,26.6,55,2.07,47,3,2,0,3,0,5,0.19,4,0,0,0,1,0,DF,20-24,Defender,France,Europe
687626,Moiss Caicedo,ECU,Brighton,Premier League,2021,19.0,2001.0,7.3,13,1.77,10,0,1,1,0,1,3,0.41,3,0,0,0,0,0,MF,Under 20,Midfielder,Ecuador,South America
468066,Jens Cajuste,SWE,Reims,Ligue 1,2021,21.0,1999.0,4.0,7,1.73,3,0,3,1,0,0,1,0.25,1,0,0,0,0,0,"MF,FW",20-24,Midfielder,Sweden,Europe
262523,Davide Calabria,ITA,Milan,Serie A,2021,24.0,1996.0,23.5,47,2.0,32,4,3,6,2,0,6,0.25,3,0,0,3,0,0,DF,20-24,Defender,Italy,Europe
126414,Hakan alhanolu,TUR,Inter,Serie A,2021,27.0,1994.0,27.6,173,6.27,100,54,2,11,4,2,21,0.76,12,7,0,1,1,0,MF,25-29,Midfielder,Turkey,Asia
38410,Daniel Caligiuri,ITA,Augsburg,Bundesliga,2021,33.0,1988.0,22.3,65,2.92,30,20,4,2,4,5,8,0.36,3,3,0,1,1,0,"DF,MF",30-34,Defender,Italy,Europe
306024,Dominic Calvert-Lewin,ENG,Everton,Premier League,2021,24.0,1997.0,14.3,30,2.1,22,0,2,1,4,1,4,0.28,3,0,0,0,1,0,FW,20-24,Forward,England,Europe
459658,Andrea Cambiaso,ITA,Genoa,Serie A,2021,21.0,2000.0,19.9,39,1.96,30,3,2,1,3,0,5,0.25,5,0,0,0,0,0,DF,20-24,Defender,Italy,Europe
119296,Emre Can,GER,Dortmund,Bundesliga,2021,27.0,1994.0,18.8,16,0.85,13,0,1,0,1,1,1,0.05,1,0,0,0,0,0,"DF,MF",25-29,Defender,Germany,Europe
182712,Joo Cancelo,POR,Manchester City,Premier League,2021,27.0,1994.0,35.9,126,3.51,98,1,8,16,2,1,18,0.5,13,1,1,3,0,0,DF,25-29,Defender,Portugal,Europe
520530,Fali Cand,GNB,Metz,Ligue 1,2021,23.0,1998.0,10.8,17,1.57,9,6,0,1,0,1,3,0.28,3,0,0,0,0,0,DF,20-24,Defender,Guinea-Bissau,Africa
25488,Antonio Candreva,ITA,Sampdoria,Serie A,2021,34.0,1987.0,34.7,139,4.01,84,36,7,7,5,0,16,0.46,10,4,0,1,1,0,"MF,FW",30-34,Midfielder,Italy,Europe
214532,Pierrick Capelle,FRA,Angers,Ligue 1,2021,34.0,1987.0,13.3,32,2.41,17,6,3,5,1,0,5,0.38,0,0,2,2,1,0,"MF,DF",30-34,Midfielder,France,Europe
63494,tienne Capoue,FRA,Villarreal,La Liga,2021,33.0,1988.0,25.4,32,1.26,21,0,5,3,1,2,6,0.24,4,0,1,1,0,0,MF,30-34,Midfielder,France,Europe
146752,Gianluca Caprari,ITA,Hellas Verona,Serie A,2021,28.0,1993.0,30.4,142,4.67,92,20,9,9,9,3,20,0.66,16,1,2,1,0,0,"MF,FW",25-29,Midfielder,Italy,Europe
481834,Andrea Carboni,ITA,Cagliari,Serie A,2021,20.0,2001.0,24.6,20,0.81,19,0,0,1,0,0,2,0.08,2,0,0,0,0,0,DF,20-24,Defender,Italy,Europe
342226,Irvin Cardona,FRA,Brest,Ligue 1,2021,23.0,1997.0,14.8,27,1.82,18,3,1,1,4,0,4,0.27,2,0,1,0,1,0,"FW,MF",20-24,Forward,France,Europe
140776,Yannick Carrasco,BEL,Atltico Madrid,La Liga,2021,27.0,1993.0,28.7,122,4.25,62,26,25,6,3,0,10,0.35,5,4,1,0,0,0,"FW,MF",25-29,Forward,Belgium,Europe
184672,Guido Carrillo,ARG,Elche,La Liga,2021,30.0,1991.0,13.0,22,1.69,14,0,0,3,3,2,1,0.08,1,0,0,0,0,0,FW,30-34,Forward,Argentina,South America
100131,William Carvalho,POR,Betis,La Liga,2021,29.0,1992.0,20.1,59,2.92,51,0,4,2,0,2,7,0.35,3,0,2,1,0,1,MF,25-29,Midfielder,Portugal,Europe
16306,Casemiro,BRA,Real Madrid,La Liga,2021,29.0,1992.0,28.5,65,2.28,58,0,1,2,2,2,10,0.35,7,0,0,1,1,1,MF,25-29,Midfielder,Brazil,South America
262226,Timothy Castagne,BEL,Leicester City,Premier League,2021,25.0,1995.0,23.6,27,1.14,25,2,0,0,0,0,1,0.04,1,0,0,0,0,0,DF,25-29,Defender,Belgium,Europe
182875,Jean-Charles Castelletto,CMR,Nantes,Ligue 1,2021,26.0,1995.0,27.9,17,0.61,12,0,0,3,1,1,1,0.04,0,0,0,1,0,0,DF,25-29,Defender,Cameroon,Africa
28947,Gonzalo Castro,GER,Arminia,Bundesliga,2021,34.0,1987.0,4.8,13,2.69,9,3,0,1,0,0,1,0.21,0,1,0,0,0,0,"MF,FW",30-34,Midfielder,Germany,Europe
303116,Gaetano Castrovilli,ITA,Fiorentina,Serie A,2021,24.0,1997.0,15.5,49,3.17,36,6,2,1,4,0,5,0.32,5,0,0,0,0,0,MF,20-24,Midfielder,Italy,Europe
199733,Danilo Cataldi,ITA,Lazio,Serie A,2021,26.0,1994.0,19.0,39,2.06,25,14,0,0,0,0,3,0.16,2,1,0,0,0,0,MF,25-29,Midfielder,Italy,Europe
48280,Edinson Cavani,URU,Manchester Utd,Premier League,2021,34.0,1987.0,8.5,11,1.29,8,0,0,2,1,0,2,0.23,1,0,0,1,0,0,FW,30-34,Forward,Uruguay,South America
239099,Pietro Ceccaroni,ITA,Venezia,Serie A,2021,25.0,1995.0,34.7,17,0.49,12,0,0,5,0,0,1,0.03,0,0,0,1,0,0,DF,25-29,Defender,Italy,Europe
251075,Zeki elik,TUR,Lille,Ligue 1,2021,24.0,1997.0,30.0,52,1.74,45,1,1,2,2,1,8,0.27,6,0,0,1,1,0,DF,20-24,Defender,Turkey,Asia
384859,Fabien Centonze,FRA,Metz,Ligue 1,2021,25.0,1996.0,17.6,27,1.53,19,1,2,1,3,1,4,0.23,4,0,0,0,0,0,DF,25-29,Defender,France,Europe
102745,Luca Ceppitelli,ITA,Cagliari,Serie A,2021,31.0,1989.0,16.1,10,0.62,8,0,0,2,0,0,1,0.06,0,0,0,1,0,0,DF,30-34,Defender,Italy,Europe
341110,Franco Cervi,ARG,Celta Vigo,La Liga,2021,27.0,1994.0,20.0,33,1.65,23,1,0,3,5,1,7,0.35,4,0,0,2,1,0,MF,25-29,Midfielder,Argentina,South America
346314,Trevoh Chalobah,ENG,Chelsea,Premier League,2021,22.0,1999.0,16.1,14,0.87,12,0,0,1,1,0,2,0.12,2,0,0,0,0,0,DF,20-24,Defender,England,Europe
508941,Dylan Chambost,FRA,Troyes,Ligue 1,2021,23.0,1997.0,8.4,21,2.5,16,3,0,2,0,0,1,0.12,0,1,0,0,0,0,"MF,FW",20-24,Midfielder,France,Europe
49723,Timothy Chandler,USA,Eint Frankfurt,Bundesliga,2021,31.0,1990.0,13.5,19,1.41,12,3,0,2,2,0,1,0.07,0,1,0,0,0,0,DF,30-34,Defender,United States,North America
250779,Brendan Chardonnet,FRA,Brest,Ligue 1,2021,26.0,1994.0,29.8,19,0.64,15,1,0,3,0,0,2,0.07,2,0,0,0,0,0,DF,25-29,Defender,France,Europe
98322,Denis Cheryshev,RUS,Valencia,La Liga,2021,30.0,1990.0,6.3,16,2.56,10,2,1,1,1,1,3,0.48,1,0,1,0,1,0,"MF,FW",30-34,Midfielder,Russia,Europe
341092,Federico Chiesa,ITA,Juventus,Serie A,2021,23.0,1997.0,9.6,41,4.28,21,3,8,6,3,0,7,0.73,2,0,3,1,1,0,"MF,FW",20-24,Midfielder,Italy,Europe
316125,Ben Chilwell,ENG,Chelsea,Premier League,2021,24.0,1996.0,6.0,18,2.99,10,7,0,1,0,0,1,0.17,0,1,0,0,0,0,DF,20-24,Defender,England,Europe
695454,Chiquinho,POR,Wolves,Premier League,2021,21.0,2000.0,2.3,10,4.33,6,1,1,0,2,0,3,1.3,3,0,0,0,0,0,"DF,FW",20-24,Defender,Portugal,Europe
624037,Joris Chotard,FRA,Montpellier,Ligue 1,2021,19.0,2001.0,32.6,37,1.13,31,1,1,0,2,2,5,0.15,3,0,1,0,1,0,MF,Under 20,Midfielder,France,Europe
659459,Carney Chukwuemeka,ENG,Aston Villa,Premier League,2021,17.0,2003.0,3.3,5,1.49,5,0,0,0,0,0,2,0.59,2,0,0,0,0,0,"MF,FW",Under 20,Midfielder,England,Europe
401922,Samuel Chukwueze,NGA,Villarreal,La Liga,2021,22.0,1999.0,14.8,51,3.44,37,0,10,2,2,0,7,0.47,3,0,2,2,0,0,"MF,FW",20-24,Midfielder,Nigeria,Africa
525578,Path Ciss,SEN,Rayo Vallecano,La Liga,2021,27.0,1994.0,12.2,24,1.97,16,0,0,3,2,3,1,0.08,1,0,0,0,0,0,MF,25-29,Midfielder,Senegal,Africa
98240,Ciaran Clark,IRL,Newcastle Utd,Premier League,2021,31.0,1989.0,11.3,8,0.71,7,0,0,1,0,0,1,0.09,1,0,0,0,0,0,DF,30-34,Defender,Republic of Ireland,Europe
