player_id,player,nation,squad,comp,season,age,born,ninety_mins_played,passes_attempted,live_ball_passes,dead_ball_passes,free_kick_passes,through_balls,switches,crosses,throw_ins,corner_kicks,inswinging_corners,outswinging_corners,straight_corners,passes_completed,passes_offside,passes_blocked,position,age_range,general_position,country,continent
893675,Amir Richardson,MAR,Fiorentina,Serie A,2024,22.0,2002.0,4.2,253,246,7,5,0,1,2,2,0,0,0,0,226,0,4,MF,20-24,Midfielder,Morocco,Africa
507341,Fabian Rieder,SUI,Stuttgart,Bundesliga,2024,22.0,2002.0,7.1,303,262,39,7,2,0,32,6,24,10,9,0,214,2,15,"MF,FW",20-24,Midfielder,Switzerland,Europe
234803,Andrew Robertson,SCO,Liverpool,Premier League,2024,30.0,1994.0,12.6,884,732,150,24,3,4,64,90,36,27,5,0,744,2,15,DF,30-34,Defender,Scotland,Europe
349701,Antonee Robinson,USA,Fulham,Premier League,2024,27.0,1997.0,17.0,973,826,143,8,0,1,75,135,0,0,0,0,738,4,24,DF,25-29,Defender,United States,North America
948275,lvaro Rodrguez,URU,Getafe,La Liga,2024,20.0,2004.0,5.4,120,119,0,0,0,1,3,0,0,0,0,0,63,1,0,FW,20-24,Forward,Uruguay,South America
342385,Guido Rodrguez,ARG,West Ham,Premier League,2024,30.0,1994.0,9.2,420,411,9,8,1,4,4,1,0,0,0,0,351,0,12,MF,30-34,Midfielder,Argentina,South America
412363,Rodrygo,BRA,Real Madrid,La Liga,2024,23.0,2001.0,10.9,517,464,51,8,1,0,37,9,30,9,16,0,441,2,7,FW,20-24,Forward,Brazil,South America
503743,Morgan Rogers,ENG,Aston Villa,Premier League,2024,22.0,2002.0,15.6,431,397,34,2,11,3,6,4,0,0,0,0,328,0,21,"MF,FW",20-24,Midfielder,England,Europe
355915,Cristian Romero,ARG,Tottenham,Premier League,2024,26.0,1998.0,10.8,880,806,72,56,4,1,3,2,0,0,0,0,793,2,5,DF,25-29,Defender,Argentina,South America
332889,Valentin Rongier,FRA,Marseille,Ligue 1,2024,30.0,1994.0,5.4,391,377,14,7,0,0,1,7,0,0,0,0,354,0,3,"MF,DF",30-34,Midfielder,France,Europe
943837,Vitor Roque,BRA,Betis,La Liga,2024,19.0,2005.0,10.9,144,120,24,0,1,0,3,0,0,0,0,0,103,0,7,FW,Under 20,Forward,Brazil,South America
370791,Pablo Rosario,NED,Nice,Ligue 1,2024,27.0,1997.0,12.8,510,501,9,8,2,1,2,0,0,0,0,0,437,0,6,"MF,DF",25-29,Midfielder,Netherlands,Europe
512352,Lasse Rosenboom,GER,Holstein Kiel,Bundesliga,2024,22.0,2002.0,5.4,164,137,27,1,0,1,4,26,0,0,0,0,111,0,5,DF,20-24,Defender,Germany,Europe
441170,Valentin Rosier,FRA,Legans,La Liga,2024,28.0,1996.0,12.1,503,385,117,6,0,1,17,111,0,0,0,0,380,1,12,DF,25-29,Defender,France,Europe
798043,Tom Rothe,GER,Union Berlin,Bundesliga,2024,20.0,2004.0,10.3,464,357,105,3,1,3,29,102,0,0,0,0,311,2,21,"DF,MF",20-24,Defender,Germany,Europe
525704,Nicol Rovella,ITA,Lazio,Serie A,2024,23.0,2001.0,12.8,903,858,42,26,3,4,17,4,7,4,2,0,813,3,4,MF,20-24,Midfielder,Italy,Europe
86202,Antonio Rdiger,GER,Real Madrid,La Liga,2024,31.0,1993.0,17.1,1270,1210,58,40,1,17,3,5,0,0,0,0,1167,2,4,DF,30-34,Defender,Germany,Europe
538977,Georginio Rutter,FRA,Brighton,Premier League,2024,22.0,2002.0,11.0,224,215,8,0,10,0,8,0,0,0,0,0,150,1,12,"FW,MF",20-24,Forward,France,Europe
526466,Elias Saad,TUN,St. Pauli,Bundesliga,2024,24.0,1999.0,3.8,81,78,2,0,0,1,7,2,0,0,0,0,61,1,8,"FW,MF",20-24,Forward,Tunisia,Africa
381187,Emmanuel Sabbi,USA,Le Havre,Ligue 1,2024,27.0,1997.0,4.9,88,83,5,1,1,0,12,1,1,0,0,0,64,0,2,"MF,FW",25-29,Midfielder,United States,North America
524925,Modibo Sagnan,MLI,Montpellier,Ligue 1,2024,25.0,1999.0,12.3,532,510,22,16,0,11,0,1,0,0,0,0,473,0,6,DF,25-29,Defender,Mali,Africa
580657,Osame Sahraoui,MAR,Lille,Ligue 1,2024,23.0,2001.0,8.1,316,309,6,3,4,0,7,2,1,0,0,0,268,1,11,"FW,MF",20-24,Forward,Morocco,Africa
182916,Wesley Sad,FRA,Lens,Ligue 1,2024,29.0,1995.0,4.2,102,94,8,1,0,1,4,1,0,0,0,0,81,0,3,"FW,MF",25-29,Forward,France,Europe
433177,Bukayo Saka,ENG,Arsenal,Premier League,2024,23.0,2001.0,14.1,546,476,67,7,4,2,99,10,50,47,0,2,406,3,18,"FW,MF",20-24,Forward,England,Europe
928323,Ibrahim Salah,MAR,Brest,Ligue 1,2024,23.0,2001.0,3.5,112,111,1,0,0,1,13,0,1,0,1,0,76,0,5,FW,20-24,Forward,Morocco,Africa
148455,Mohamed Salah,EGY,Liverpool,Premier League,2024,32.0,1992.0,15.6,468,453,12,4,6,2,27,8,0,0,0,0,332,3,20,FW,30-34,Forward,Egypt,Africa
980576,Amine Salama,FRA,Reims,Ligue 1,2024,24.0,2000.0,2.7,54,50,4,0,0,2,2,0,0,0,0,0,42,0,4,FW,20-24,Forward,France,Europe
495666,William Saliba,FRA,Arsenal,Premier League,2024,23.0,2001.0,15.3,1115,1093,20,17,0,8,0,0,0,0,0,0,1051,2,3,DF,20-24,Defender,France,Europe
563963,Mohammed Salisu,GHA,Monaco,Ligue 1,2024,25.0,1999.0,7.3,496,474,22,12,0,3,0,1,0,0,0,0,416,0,4,DF,25-29,Defender,Ghana,Africa
381967,Albert Sambi Lokonga,BEL,Sevilla,La Liga,2024,25.0,1999.0,8.4,493,479,14,13,3,6,0,1,0,0,0,0,453,0,0,MF,25-29,Midfielder,Belgium,Europe
234523,Antonio Sanabria,PAR,Torino,Serie A,2024,28.0,1996.0,10.7,189,182,7,0,1,1,0,0,0,0,0,0,155,0,1,FW,25-29,Forward,Paraguay,South America
401173,Jadon Sancho,ENG,Chelsea,Premier League,2024,24.0,2000.0,7.4,336,329,7,1,5,0,7,6,0,0,0,0,284,0,11,FW,20-24,Forward,England,Europe
388409,Philipp Sander,GER,Gladbach,Bundesliga,2024,26.0,1998.0,6.3,334,323,11,7,1,1,3,4,0,0,0,0,259,0,7,MF,25-29,Midfielder,Germany,Europe
192565,Leroy San,GER,Bayern Munich,Bundesliga,2024,28.0,1996.0,6.3,335,315,20,1,0,0,19,3,10,3,0,0,277,0,9,FW,25-29,Forward,Germany,Europe
768380,Arouna Sangante,SEN,Le Havre,Ligue 1,2024,22.0,2002.0,5.8,278,250,27,14,0,0,1,13,0,0,0,0,232,1,1,DF,20-24,Defender,Senegal,Africa
643574,Kaishu Sano,JPN,Mainz 05,Bundesliga,2024,23.0,2000.0,14.8,556,552,2,1,0,4,2,1,0,0,0,0,442,2,11,MF,20-24,Midfielder,Japan,Asia
285323,Baptiste Santamaria,FRA,Rennes,Ligue 1,2024,29.0,1995.0,5.4,308,296,12,10,1,2,4,1,0,0,0,0,254,0,9,MF,25-29,Midfielder,France,Europe
743600,Andrey Santos,BRA,Strasbourg,Ligue 1,2024,20.0,2004.0,13.7,685,647,36,35,4,0,0,1,0,0,0,0,598,2,13,MF,20-24,Midfielder,Brazil,South America
816580,Tiago Santos,POR,Lille,Ligue 1,2024,22.0,2002.0,4.5,223,201,22,1,0,0,19,21,0,0,0,0,175,0,6,DF,20-24,Defender,Portugal,Europe
748382,Amin Sarr,SWE,Hellas Verona,Serie A,2024,23.0,2001.0,4.1,108,96,11,0,0,0,0,1,0,0,0,0,78,1,3,FW,20-24,Forward,Sweden,Europe
127156,Tji Savanier,FRA,Montpellier,Ligue 1,2024,33.0,1991.0,12.3,747,584,157,59,7,27,103,10,65,20,37,0,531,6,15,MF,30-34,Midfielder,France,Europe
708072,Nicol Savona,ITA,Juventus,Serie A,2024,21.0,2003.0,10.4,718,646,70,11,0,2,20,59,0,0,0,0,655,2,6,DF,20-24,Defender,Italy,Europe
473050,Kevin Schade,GER,Brentford,Premier League,2024,23.0,2001.0,8.4,170,162,8,0,1,1,16,6,0,0,0,0,101,0,8,FW,20-24,Forward,Germany,Europe
454863,Andrs Schfer,HUN,Union Berlin,Bundesliga,2024,25.0,1999.0,7.5,324,311,12,2,0,1,7,3,0,0,0,0,251,1,11,MF,25-29,Midfielder,Hungary,Europe
135343,Fabian Schr,SUI,Newcastle Utd,Premier League,2024,33.0,1991.0,14.3,937,896,37,34,3,16,3,3,0,0,0,0,779,4,3,DF,30-34,Defender,Switzerland,Europe
394033,Stefan Schimmer,GER,Heidenheim,Bundesliga,2024,30.0,1994.0,1.9,38,36,2,0,0,0,3,0,0,0,0,0,25,0,4,"FW,MF",30-34,Forward,Germany,Europe
413843,Keven Schlotterbeck,GER,Augsburg,Bundesliga,2024,27.0,1997.0,11.5,543,519,22,13,2,5,1,0,0,0,0,0,457,2,3,DF,25-29,Defender,Germany,Europe
388198,Nico Schlotterbeck,GER,Dortmund,Bundesliga,2024,25.0,1999.0,13.8,1284,1196,87,32,2,12,4,19,0,0,0,0,1153,1,13,DF,25-29,Defender,Germany,Europe
346853,Romano Schmid,AUT,Werder Bremen,Bundesliga,2024,24.0,2000.0,14.8,729,707,16,4,9,4,41,8,4,0,2,0,560,6,17,MF,20-24,Midfielder,Austria,Europe
275249,Niklas Schmidt,GER,Toulouse,Ligue 1,2024,26.0,1998.0,2.3,180,166,14,2,0,3,16,0,12,5,7,0,142,0,4,MF,25-29,Midfielder,Germany,Europe
581357,Jan Schppner,GER,Heidenheim,Bundesliga,2024,25.0,1999.0,13.5,425,413,11,2,1,5,5,9,0,0,0,0,316,1,15,MF,25-29,Midfielder,Germany,Europe
855256,Alex Scott,ENG,Bournemouth,Premier League,2024,21.0,2003.0,2.9,132,128,3,2,0,1,0,0,0,0,0,0,116,1,4,MF,20-24,Midfielder,England,Europe
231572,Nlson Semedo,POR,Wolves,Premier League,2024,31.0,1993.0,13.6,608,529,77,6,0,2,15,71,0,0,0,0,494,2,11,DF,30-34,Defender,Portugal,Europe
583255,Antoine Semenyo,GHA,Bournemouth,Premier League,2024,24.0,2000.0,15.4,462,435,21,1,4,4,26,19,1,0,0,0,331,6,18,FW,20-24,Forward,Ghana,Africa
261905,Suat Serdar,GER,Hellas Verona,Serie A,2024,27.0,1997.0,6.1,205,198,6,5,1,3,1,1,0,0,0,0,160,1,6,MF,25-29,Midfielder,Germany,Europe
94529,Stephan El Shaarawy,ITA,Roma,Serie A,2024,32.0,1992.0,7.3,317,275,40,1,4,0,18,38,1,0,1,0,249,2,6,"DF,MF",30-34,Defender,Italy,Europe
358166,Eldor Shomurodov,UZB,Roma,Serie A,2024,29.0,1995.0,1.3,36,33,3,0,0,0,2,0,0,0,0,0,27,0,3,"FW,MF",25-29,Forward,Uzbekistan,Asia
569033,Armindo Sieb,GER,Mainz 05,Bundesliga,2024,21.0,2003.0,5.6,129,124,3,0,1,0,4,1,0,0,0,0,88,2,3,"FW,MF",20-24,Forward,Germany,Europe
241641,Bernardo Silva,POR,Manchester City,Premier League,2024,30.0,1994.0,15.3,867,804,62,24,3,4,38,22,9,2,0,0,742,1,21,"MF,FW",30-34,Midfielder,Portugal,Europe
505653,Fbio Silva,POR,Las Palmas,La Liga,2024,22.0,2002.0,10.7,248,227,21,1,1,2,13,4,0,0,0,0,155,0,15,"FW,MF",20-24,Forward,Portugal,Europe
663244,Jota Silva,POR,Nott'ham Forest,Premier League,2024,25.0,1999.0,5.8,118,117,0,0,1,1,13,0,0,0,0,0,72,1,9,"FW,MF",25-29,Forward,Portugal,Europe
776798,Abdallah Sima,SEN,Brest,Ligue 1,2024,23.0,2001.0,4.6,108,105,3,1,0,0,7,2,0,0,0,0,74,0,4,FW,20-24,Forward,Senegal,Africa
282388,Giovanni Simeone,ARG,Napoli,Serie A,2024,29.0,1995.0,2.9,64,63,1,0,0,1,1,0,0,0,0,0,48,0,3,FW,25-29,Forward,Argentina,South America
742201,Giuliano Simeone,ARG,Atltico Madrid,La Liga,2024,22.0,2002.0,6.8,306,291,15,0,1,0,19,14,1,0,0,0,231,0,14,"MF,DF",20-24,Midfielder,Argentina,South America
274862,Moses Simon,NGA,Nantes,Ligue 1,2024,29.0,1995.0,13.1,392,337,55,10,1,0,98,13,31,19,9,0,249,0,31,FW,25-29,Forward,Nigeria,Africa
566931,Xavi Simons,NED,RB Leipzig,Bundesliga,2024,21.0,2003.0,6.8,343,306,34,12,8,0,27,2,17,5,7,0,267,3,7,MF,20-24,Midfielder,Netherlands,Europe
346499,Danel Sinani,LUX,St. Pauli,Bundesliga,2024,27.0,1997.0,2.7,120,113,7,0,3,1,6,2,4,2,0,0,89,0,1,"FW,MF",25-29,Forward,Luxembourg,Europe
569140,Lassine Sinayoko,MLI,Auxerre,Ligue 1,2024,25.0,1999.0,11.6,333,321,11,1,1,0,14,1,0,0,0,0,257,1,11,"FW,MF",25-29,Forward,Mali,Africa
648779,Wilfried Singo,CIV,Monaco,Ligue 1,2024,24.0,2000.0,12.2,754,703,46,32,0,6,6,14,0,0,0,0,638,5,5,DF,20-24,Defender,Ivory Coast,Africa
512385,Luis Sinisterra,COL,Bournemouth,Premier League,2024,25.0,1999.0,2.3,70,69,0,0,0,1,5,0,0,0,0,0,54,1,3,"FW,MF",25-29,Forward,Colombia,South America
328658,Kristoffer Ajer,NOR,Brentford,Premier League,2024,26.0,1998.0,8.0,340,303,36,2,0,3,6,34,0,0,0,0,265,1,10,DF,25-29,Defender,Norway,Europe
355627,Sergio Akieme,ESP,Reims,Ligue 1,2024,27.0,1997.0,11.9,443,362,77,8,0,0,37,67,2,2,0,0,347,4,9,DF,25-29,Defender,Spain,Europe
284854,Carles Ale,ESP,Getafe,La Liga,2024,26.0,1998.0,3.5,82,71,11,5,0,0,5,1,1,1,0,0,65,0,1,"MF,FW",25-29,Midfielder,Spain,Europe
466807,Adri Altimira,ESP,Legans,La Liga,2024,23.0,2001.0,8.6,262,220,41,2,0,2,9,39,0,0,0,0,206,1,6,"DF,FW",20-24,Defender,Spain,Europe
466801,Sergi Altimira,ESP,Betis,La Liga,2024,23.0,2001.0,11.8,668,658,10,10,4,12,2,0,0,0,0,0,589,0,12,MF,20-24,Midfielder,Spain,Europe
892929,Hugo lvarez,ESP,Celta Vigo,La Liga,2024,21.0,2003.0,13.5,786,652,129,15,0,2,25,104,10,4,1,0,615,5,21,"MF,DF",20-24,Midfielder,Spain,Europe
255488,Yeray lvarez,ESP,Athletic Club,La Liga,2024,29.0,1995.0,9.0,525,493,29,23,1,13,2,1,0,0,0,0,428,3,6,DF,25-29,Defender,Spain,Europe
277179,Angelio,ESP,Roma,Serie A,2024,27.0,1997.0,16.0,1083,951,129,22,0,10,54,101,5,1,4,0,873,3,15,DF,25-29,Defender,Spain,Europe
72047,Iago Aspas,ESP,Celta Vigo,La Liga,2024,37.0,1987.0,13.4,572,555,10,1,13,4,7,6,2,0,1,0,424,7,20,"FW,MF",35-39,Forward,Spain,Europe
711969,Lorenz Assignon,TOG,Rennes,Ligue 1,2024,24.0,2000.0,9.5,486,387,98,9,1,1,18,88,1,0,0,0,388,1,10,"DF,MF",20-24,Defender,Togo,Africa
636688,Alejandro Balde,ESP,Barcelona,La Liga,2024,21.0,2003.0,14.3,792,677,111,23,1,2,40,88,0,0,0,0,687,4,18,DF,20-24,Defender,Spain,Europe
616369,Ander Barrenetxea,ESP,Real Sociedad,La Liga,2024,22.0,2001.0,7.0,251,244,6,1,1,6,20,5,0,0,0,0,179,1,14,"MF,FW",20-24,Midfielder,Spain,Europe
775605,Pablo Barrios,ESP,Atltico Madrid,La Liga,2024,21.0,2003.0,11.8,678,664,13,8,3,8,16,4,0,0,0,0,582,1,10,MF,20-24,Midfielder,Spain,Europe
191217,Hctor Bellern,ESP,Betis,La Liga,2024,29.0,1995.0,5.8,304,257,47,6,2,0,10,41,0,0,0,0,248,0,5,DF,25-29,Defender,Spain,Europe
423444,Fran Beltrn,ESP,Celta Vigo,La Liga,2024,25.0,1999.0,11.9,646,619,24,23,3,5,2,1,0,0,0,0,575,3,6,MF,25-29,Midfielder,Spain,Europe
61812,Yuri Berchiche,ESP,Athletic Club,La Liga,2024,34.0,1990.0,12.6,727,580,144,20,0,14,19,124,0,0,0,0,603,3,9,DF,30-34,Defender,Spain,Europe
338425,lex Berenguer,ESP,Athletic Club,La Liga,2024,29.0,1995.0,11.5,413,341,69,23,3,2,69,4,40,17,12,0,278,3,17,"FW,MF",25-29,Forward,Spain,Europe
126719,Juan Bernat,ESP,Villarreal,La Liga,2024,31.0,1993.0,2.4,130,110,18,2,0,0,9,14,2,1,1,0,101,2,4,"DF,MF",30-34,Defender,Spain,Europe
495621,Antonio Blanco,ESP,Alavs,La Liga,2024,24.0,2000.0,13.1,498,459,35,31,4,11,9,1,0,0,0,0,393,4,10,MF,20-24,Midfielder,Spain,Europe
624258,Conor Bradley,NIR,Liverpool,Premier League,2024,21.0,2003.0,2.6,192,163,29,3,0,1,1,26,0,0,0,0,166,0,2,DF,20-24,Defender,Northern Ireland,Europe
741292,Iker Bravo,ESP,Udinese,Serie A,2024,19.0,2005.0,2.7,77,68,8,3,0,0,6,2,3,0,2,0,59,1,3,"FW,MF",Under 20,Forward,Spain,Europe
1063553,Pau Cabanes,ESP,Villarreal,La Liga,2024,19.0,2005.0,1.1,64,63,1,0,1,0,6,0,1,0,0,0,46,0,3,"MF,FW",Under 20,Midfielder,Spain,Europe
505674,Sergio Camello,ESP,Rayo Vallecano,La Liga,2024,23.0,2001.0,9.7,206,194,10,0,6,2,5,2,0,0,0,0,160,2,10,FW,20-24,Forward,Spain,Europe
120095,Jos Campaa,ESP,Las Palmas,La Liga,2024,31.0,1993.0,8.0,524,476,47,29,2,5,16,4,14,4,6,0,457,1,5,MF,30-34,Midfielder,Spain,Europe
251845,Sergi Cans,ESP,Valencia,La Liga,2024,27.0,1997.0,3.1,134,126,7,1,0,1,17,2,4,0,3,0,74,1,10,"MF,FW",25-29,Midfielder,Spain,Europe
678406,Sergi Cardona,ESP,Villarreal,La Liga,2024,25.0,1999.0,16.7,746,620,123,13,0,1,58,109,1,0,0,0,584,3,21,DF,25-29,Defender,Spain,Europe
596122,Pep Chavarra,ESP,Rayo Vallecano,La Liga,2024,26.0,1998.0,10.3,551,431,117,5,0,1,28,112,0,0,0,0,431,3,17,DF,25-29,Defender,Spain,Europe
380598,Santi Comesaa,ESP,Villarreal,La Liga,2024,28.0,1996.0,14.1,713,695,15,14,3,8,5,0,0,0,0,0,620,3,10,MF,25-29,Midfielder,Spain,Europe
1033005,Coba da Costa,ESP,Getafe,La Liga,2024,22.0,2002.0,2.9,62,62,0,0,1,0,7,0,0,0,0,0,33,0,2,"FW,MF",20-24,Forward,Spain,Europe
585700,Juan Cruz,ESP,Legans,La Liga,2024,24.0,2000.0,10.9,360,304,52,14,5,2,54,24,13,7,3,0,238,4,14,"FW,MF",20-24,Forward,Spain,Europe
142021,Sergi Darder,ESP,Mallorca,La Liga,2024,31.0,1993.0,13.5,553,455,94,33,3,14,75,7,35,9,22,1,410,4,9,"MF,FW",30-34,Midfielder,Spain,Europe
747009,Justin Devenny,NIR,Crystal Palace,Premier League,2024,21.0,2003.0,2.5,98,84,12,3,0,0,12,0,6,3,3,0,70,2,1,MF,20-24,Midfielder,Northern Ireland,Europe
1061282,Assane Diao,ESP,Betis,La Liga,2024,19.0,2005.0,3.1,66,61,5,0,0,0,4,2,0,0,0,0,49,0,4,FW,Under 20,Forward,Spain,Europe
905997,Pablo Durn,ESP,Celta Vigo,La Liga,2024,23.0,2001.0,3.7,94,90,4,0,0,1,4,2,0,0,0,0,70,0,4,"FW,MF",20-24,Forward,Spain,Europe
573775,Hugo Duro,ESP,Valencia,La Liga,2024,25.0,1999.0,12.6,208,191,16,0,0,1,3,1,0,0,0,0,146,1,10,FW,25-29,Forward,Spain,Europe
331496,Valery Fernndez,ESP,Mallorca,La Liga,2024,25.0,1999.0,2.5,57,57,0,0,0,0,3,0,0,0,0,0,48,0,1,"MF,FW",25-29,Midfielder,Spain,Europe
357885,Pablo Fornals,ESP,Betis,La Liga,2024,28.0,1996.0,10.9,525,483,40,11,5,6,46,6,23,7,6,0,403,2,13,"MF,FW",25-29,Midfielder,Spain,Europe
282700,Enric Franquesa,ESP,Legans,La Liga,2024,27.0,1997.0,6.8,225,179,43,0,0,0,16,43,0,0,0,0,158,3,9,"DF,FW",25-29,Defender,Spain,Europe
455181,Jorge de Frutos,ESP,Rayo Vallecano,La Liga,2024,27.0,1997.0,13.8,358,349,7,0,1,0,39,7,0,0,0,0,253,2,25,"MF,FW",25-29,Midfielder,Spain,Europe
1064403,lvaro Garca,ESP,Rayo Vallecano,La Liga,2024,32.0,1992.0,11.8,376,369,4,1,1,3,46,3,0,0,0,0,239,3,20,"FW,MF",30-34,Forward,Spain,Europe
466794,Eric Garca,ESP,Barcelona,La Liga,2024,23.0,2001.0,6.0,394,381,12,10,1,0,1,2,0,0,0,0,361,1,5,"MF,DF",20-24,Midfielder,Spain,Europe
361238,Rubn Garca,ESP,Osasuna,La Liga,2024,31.0,1993.0,11.2,513,457,51,22,0,15,58,3,22,10,3,1,373,5,19,"FW,MF",30-34,Forward,Spain,Europe
537382,Bryan Gil,ESP,Girona,La Liga,2024,23.0,2001.0,11.7,507,487,17,0,0,0,47,7,10,5,3,0,422,3,15,"FW,MF",20-24,Forward,Spain,Europe
366930,Sergio Gmez,ESP,Real Sociedad,La Liga,2024,24.0,2000.0,15.2,804,655,145,32,1,5,119,34,74,29,32,0,610,4,21,"MF,DF",20-24,Midfielder,Spain,Europe
834752,Unai Gmez,ESP,Athletic Club,La Liga,2024,21.0,2003.0,5.7,127,121,6,0,1,0,8,0,6,5,0,0,88,0,4,"MF,FW",20-24,Midfielder,Spain,Europe
289255,Andoni Gorosabel,ESP,Athletic Club,La Liga,2024,28.0,1996.0,4.9,251,201,49,2,0,0,11,47,0,0,0,0,213,1,3,DF,25-29,Defender,Spain,Europe
74294,Nemanja Gudelj,SRB,Sevilla,La Liga,2024,33.0,1991.0,15.0,771,699,69,43,0,5,24,0,17,10,3,0,653,3,4,"MF,DF",30-34,Midfielder,Serbia,Europe
495629,Hugo Guillamn,ESP,Valencia,La Liga,2024,24.0,2000.0,3.7,169,159,9,9,0,3,1,0,0,0,0,0,136,1,1,MF,20-24,Midfielder,Spain,Europe
268670,Gerard Gumbau,ESP,Rayo Vallecano,La Liga,2024,30.0,1994.0,5.0,197,171,26,10,0,3,25,1,15,8,6,0,132,0,7,MF,30-34,Midfielder,Spain,Europe
289257,Jon Guridi,ESP,Alavs,La Liga,2024,29.0,1995.0,11.4,370,342,25,6,1,0,10,4,5,1,3,0,287,3,6,MF,25-29,Midfielder,Spain,Europe
340205,Gorka Guruzeta,ESP,Athletic Club,La Liga,2024,28.0,1996.0,10.9,225,205,20,0,0,1,2,2,0,0,0,0,171,0,6,FW,25-29,Forward,Spain,Europe
418560,Erling Haaland,NOR,Manchester City,Premier League,2024,24.0,2000.0,17.0,182,176,5,0,1,0,1,1,0,0,0,0,122,1,5,FW,20-24,Forward,Norway,Europe
422466,Javi Hernndez,ESP,Legans,La Liga,2024,26.0,1998.0,12.8,478,386,89,14,1,2,26,75,0,0,0,0,344,3,15,DF,25-29,Defender,Spain,Europe
99343,Ander Herrera,ESP,Athletic Club,La Liga,2024,35.0,1989.0,3.0,200,194,6,5,0,0,1,1,0,0,0,0,181,0,0,MF,35-39,Midfielder,Spain,Europe
890290,Dean Huijsen,ESP,Bournemouth,Premier League,2024,19.0,2005.0,6.8,395,384,10,7,1,4,4,1,0,0,0,0,326,1,2,DF,Under 20,Defender,Spain,Europe
785353,Pablo Ibez,ESP,Osasuna,La Liga,2024,26.0,1998.0,6.0,196,190,3,2,1,1,4,0,1,0,0,0,140,3,9,MF,25-29,Midfielder,Spain,Europe
278359,Borja Iglesias,ESP,Celta Vigo,La Liga,2024,31.0,1993.0,10.2,224,193,25,1,3,2,1,0,0,0,0,0,164,6,10,FW,30-34,Forward,Spain,Europe
470794,Ivan Ili,SRB,Torino,Serie A,2024,23.0,2001.0,6.7,349,323,25,9,1,1,20,7,9,6,1,0,293,1,8,MF,20-24,Midfielder,Serbia,Europe
263727,Joan Jordn,ESP,Alavs,La Liga,2024,30.0,1994.0,6.8,394,327,65,33,0,10,49,2,24,12,11,1,270,2,6,MF,30-34,Midfielder,Spain,Europe
126737,Juanmi,ESP,Betis,La Liga,2024,31.0,1993.0,2.2,60,57,3,1,0,0,1,2,0,0,0,0,49,0,5,"FW,MF",30-34,Forward,Spain,Europe
53418,Kevin Kampl,SVN,RB Leipzig,Bundesliga,2024,34.0,1990.0,8.5,609,562,42,23,4,1,23,2,17,6,6,0,544,5,7,MF,30-34,Midfielder,Slovenia,Europe
74229,Koke,ESP,Atltico Madrid,La Liga,2024,32.0,1992.0,12.7,878,841,31,25,1,4,8,2,4,0,0,0,754,6,12,MF,30-34,Midfielder,Spain,Europe
337333,Alex Krl,CZE,Espanyol,La Liga,2024,26.0,1998.0,17.4,512,490,16,8,4,5,21,1,0,0,0,0,368,6,17,MF,25-29,Midfielder,Czech Republic,Europe
623521,Juanmi Latasa,ESP,Valladolid,La Liga,2024,23.0,2001.0,5.8,100,92,7,1,0,0,2,0,0,0,0,0,54,1,1,FW,20-24,Forward,Spain,Europe
70411,Darko Lazovi,SRB,Hellas Verona,Serie A,2024,34.0,1990.0,13.3,414,358,54,2,2,0,66,41,11,7,3,0,255,2,18,"FW,MF",30-34,Forward,Serbia,Europe
225873,Karol Linetty,POL,Torino,Serie A,2024,29.0,1995.0,11.9,408,392,15,12,1,2,2,0,0,0,0,0,349,1,7,MF,25-29,Midfielder,Poland,Europe
298975,Pol Lirola,ESP,Marseille,Ligue 1,2024,27.0,1997.0,4.0,184,154,29,1,0,0,6,28,0,0,0,0,141,1,4,DF,25-29,Defender,Spain,Europe
710131,Diego Llorente,ESP,Betis,La Liga,2024,31.0,1993.0,16.6,945,905,39,34,0,6,1,4,0,0,0,0,820,1,1,DF,30-34,Defender,Spain,Europe
947431,David Lpez,ESP,Girona,La Liga,2024,35.0,1989.0,16.4,1338,1278,58,39,0,11,1,3,0,0,0,0,1237,2,3,DF,35-39,Defender,Spain,Europe
891091,Diego Lpez,ESP,Valencia,La Liga,2024,22.0,2002.0,14.3,485,455,30,0,3,2,47,28,0,0,0,0,340,0,32,"MF,FW",20-24,Midfielder,Spain,Europe
192009,Unai Lpez,ESP,Rayo Vallecano,La Liga,2024,29.0,1995.0,9.0,514,485,27,9,2,3,13,5,7,3,1,0,432,2,5,MF,25-29,Midfielder,Spain,Europe
632741,Iker Losada,ESP,Betis,La Liga,2024,23.0,2001.0,3.7,142,141,1,1,2,1,4,0,0,0,0,0,107,0,6,"MF,FW",20-24,Midfielder,Spain,Europe
268429,Sandi Lovri,SVN,Udinese,Serie A,2024,26.0,1998.0,11.2,408,373,34,14,1,3,33,4,16,2,10,0,315,1,11,MF,25-29,Midfielder,Slovenia,Europe
412045,Pol Lozano,ESP,Espanyol,La Liga,2024,25.0,1999.0,10.0,388,363,24,13,1,7,10,4,7,1,3,0,319,1,10,MF,25-29,Midfielder,Spain,Europe
251876,Pablo Maffeo,ESP,Mallorca,La Liga,2024,27.0,1997.0,12.2,506,371,128,7,3,0,44,121,0,0,0,0,351,7,17,DF,25-29,Defender,Spain,Europe
618813,Carlos Martn,ESP,Alavs,La Liga,2024,22.0,2002.0,7.2,174,168,6,2,2,0,11,4,0,0,0,0,112,0,13,"FW,MF",20-24,Forward,Spain,Europe
